SOC [%],Voltage [V],Frequency [Hz],Re(Ztot) [Ohm],-Im(Ztot) [Ohm]
60,1.356418,0.39774463,0.56758767,0.18371436
60,1.3564372,0.3161931,0.58892411,0.17907435
60,1.3564618,0.25122195,0.60764015,0.17494573
60,1.3564868,0.19933917,0.62563652,0.17283851
60,1.3565071,0.15860692,0.64321715,0.17315
60,1.3565243,0.12593903,0.6608488,0.17471865
60,1.356552,0.10007046,0.67748004,0.17642699
60,1.3567125,100003.71,0.11407168,-0.19859286
60,1.3567027,79433.273,0.11179002,-0.15474826
60,1.3566973,63093.824,0.11021426,-0.12079441
60,1.3566962,50122.477,0.10920838,-0.095626861
60,1.3566906,39814.059,0.11052159,-0.072032325
60,1.35669,31621.139,0.11285976,-0.05685997
60,1.3566858,25116.91,0.1123377,-0.042480092
60,1.3566871,19948.785,0.10963224,-0.030945636
60,1.3566844,15847.683,0.11276879,-0.023690365
60,1.3566879,12590.93,0.11356312,-0.01688209
60,1.3566794,10002.226,0.11690702,-0.010156191
60,1.3566735,7943.999,0.11784641,-0.0050453884
60,1.356666,6307.7339,0.11895705,-0.0019381017
60,1.3566602,5011.604,0.12127087,0.0019186006
60,1.3566642,3981.2744,0.12258499,0.0051422985
60,1.3566619,3161.0117,0.12454615,0.0069762161
60,1.3566644,2510.8032,0.12598942,0.0082089948
60,1.3566594,1995.6388,0.12794971,0.010937716
60,1.3566573,1585.5074,0.13177751,0.012292141
60,1.356661,1258.7913,0.13491054,0.013659597
60,1.3566593,1000.3202,0.13516775,0.016324488
60,1.3566573,794.23785,0.13864252,0.015537502
60,1.3566576,631.00964,0.13964613,0.01823088
60,1.3566514,501.44418,0.14321958,0.020133132
60,1.3566543,398.08914,0.14642882,0.020869313
60,1.3566517,316.31589,0.14826404,0.023596911
60,1.3566519,251.04433,0.15090698,0.022901716
60,1.356654,199.55299,0.15477391,0.026008409
60,1.3566533,158.42841,0.15783688,0.027235784
60,1.3566521,125.84567,0.16405867,0.0291564
60,1.356656,100.03201,0.16440673,0.032936644
60,1.356655,79.415512,0.17032185,0.034582306
60,1.3566544,63.082298,0.17433754,0.038601443
60,1.356652,50.144421,0.17836758,0.041203599
60,1.3566508,39.808914,0.1876435,0.045967493
60,1.3566548,31.629555,0.19076525,0.049752414
60,1.3566476,25.104433,0.1953683,0.056221351
60,1.3566507,19.955299,0.20294856,0.061501838
60,1.3566511,15.857577,0.20883554,0.068055555
60,1.3566594,12.600809,0.21684322,0.075277865
60,1.3566555,10.003201,0.2273913,0.086603045
60,1.3566586,7.9395323,0.23688595,0.096771359
60,1.3566635,6.3105812,0.25001264,0.10997421
60,1.3566653,5.0080128,0.2650553,0.12307771
60,1.3566568,3.9778516,0.28380749,0.13789454
60,1.3566564,3.1629555,0.30544889,0.15186758
60,1.3566515,2.5136747,0.33147925,0.16630797
60,1.3566501,1.99553,0.36082819,0.17824058
60,1.3566614,1.5853286,0.39250308,0.18616915
60,1.3566538,1.2596742,0.42584389,0.19099365
60,1.3566689,1.0000639,0.4575026,0.19130298
60,1.3566664,0.79363066,0.48925048,0.19078001
60,1.3566645,0.63090527,0.51722598,0.18736689
60,1.356683,0.50154078,0.542768,0.18252173
60,1.356694,0.39774463,0.56603843,0.17764598
60,1.3566926,0.3161931,0.58770037,0.17576075
60,1.3566971,0.25122195,0.60737997,0.17405795
60,1.356714,0.19933917,0.62631965,0.17233746
60,1.3567425,0.15860692,0.64274383,0.17192401
60,1.356775,0.12593903,0.65826744,0.17249502
60,1.3568026,0.10007046,0.67527521,0.17498738
50,1.3330667,100003.71,0.12075845,-0.19513634
50,1.3330731,79433.273,0.1205432,-0.15604787
50,1.333078,63093.824,0.11790292,-0.12068637
50,1.3330774,50122.477,0.11957096,-0.095197588
50,1.3330747,39814.059,0.11731756,-0.072196022
50,1.3330739,31621.139,0.12281387,-0.052448336
50,1.3330784,25116.91,0.12112074,-0.040833104
50,1.3330812,19948.785,0.12505655,-0.031219615
50,1.3330754,15847.683,0.12488234,-0.021257918
50,1.3330765,12590.93,0.12793824,-0.014189838
50,1.3330802,10002.226,0.12688954,-0.008231408
50,1.3330882,7943.999,0.12932824,-0.001802664
50,1.3330716,6307.7339,0.13065004,0.00093275728
50,1.3330766,5011.604,0.13277361,0.0066270209
50,1.3330716,3981.2744,0.1345574,0.0086948154
50,1.3330694,3161.0117,0.13816504,0.011124588
50,1.3330694,2510.8032,0.14113806,0.014456948
50,1.3330716,1995.6388,0.14381996,0.016190529
50,1.3330758,1585.5074,0.14664321,0.017381728
50,1.3330745,1258.7913,0.1514207,0.01913326
50,1.3330828,1000.3202,0.15354569,0.01989512
50,1.3330801,794.23785,0.15766539,0.022436576
50,1.3330743,631.00964,0.15800145,0.022907741
50,1.3330808,501.44418,0.16441952,0.026538242
50,1.333071,398.08914,0.16810142,0.026697509
50,1.333079,316.31589,0.17058671,0.027128998
50,1.3330759,251.04433,0.1745207,0.029238854
50,1.333078,199.55299,0.17789344,0.029654698
50,1.3330789,158.42841,0.18256111,0.031578522
50,1.3330818,125.84567,0.18637465,0.034795746
50,1.3330829,100.03201,0.19082899,0.038194202
50,1.3330808,79.415512,0.19643803,0.03938058
50,1.3330809,63.082298,0.20116737,0.042955764
50,1.3330884,50.144421,0.2073705,0.046555609
50,1.3330877,39.808914,0.21251702,0.050492693
50,1.3330845,31.629555,0.21912374,0.055085752
50,1.3330852,25.104433,0.22563127,0.059342604
50,1.333079,19.955299,0.23226337,0.066261686
50,1.3330851,15.857577,0.2400517,0.073942952
50,1.333086,12.600809,0.24869247,0.080732532
50,1.3330822,10.003201,0.25834492,0.09060555
50,1.3330911,7.9395323,0.26687202,0.10106014
50,1.3330866,6.3105812,0.27843177,0.1138788
50,1.3330884,5.0080128,0.29483673,0.12790656
50,1.3330944,3.9778516,0.30884656,0.14666973
50,1.3330832,3.1629555,0.32799539,0.16742593
50,1.3330863,2.5136747,0.35243171,0.18970144
50,1.3330957,1.99553,0.38172582,0.21147233
50,1.3331059,1.5853286,0.41736829,0.23317954
50,1.3330973,1.2596742,0.45839077,0.25161606
50,1.3331066,1.0000639,0.50414127,0.26650184
50,1.3331207,0.79363066,0.55218023,0.27210748
50,1.3331138,0.63090527,0.59961009,0.27510649
50,1.333128,0.50154078,0.64337236,0.27024266
50,1.3331518,0.39774463,0.68330288,0.26134458
50,1.3331674,0.3161931,0.71835548,0.25182426
50,1.3331741,0.25122195,0.75031108,0.24416491
50,1.3331847,0.19933917,0.77844441,0.23636179
50,1.3332065,0.15860692,0.80353218,0.22983773
50,1.3332456,0.12593903,0.82648665,0.22482044
50,1.3332976,0.10007046,0.84758395,0.2217956
50,1.3330672,100003.71,0.11875322,-0.19664454
50,1.3331525,79433.273,0.11989078,-0.1558051
50,1.3331537,63093.824,0.11940336,-0.12251515
50,1.333167,50122.477,0.11583661,-0.094268762
50,1.3331752,39814.059,0.11923327,-0.071290143
50,1.3331802,31621.139,0.12068068,-0.055176392
50,1.3331896,25116.91,0.12292945,-0.04106738
50,1.3331908,19948.785,0.12226039,-0.029889975
50,1.3331951,15847.683,0.12251486,-0.021181703
50,1.3332019,12590.93,0.12347788,-0.013242878
50,1.3332132,10002.226,0.12606031,-0.0063196002
50,1.3332229,7943.999,0.12625682,-0.004427114
50,1.3332101,6307.7339,0.13074341,0.0030869807
50,1.3332059,5011.604,0.13295902,0.0054310532
50,1.333215,3981.2744,0.13619372,0.010975661
50,1.3332173,3161.0117,0.13858441,0.011001112
50,1.3332188,2510.8032,0.14111786,0.015288596
50,1.3332204,1995.6388,0.14390314,0.015514263
50,1.3332283,1585.5074,0.14736529,0.019219812
50,1.3332295,1258.7913,0.14868142,0.018678656
50,1.3332331,1000.3202,0.1540335,0.019561315
50,1.333236,794.23785,0.15584601,0.022292392
50,1.3332391,631.00964,0.16074498,0.023844264
50,1.3332378,501.44418,0.16192722,0.024674058
50,1.3332314,398.08914,0.16638103,0.026682945
50,1.333243,316.31589,0.16940758,0.028653769
50,1.3332416,251.04433,0.17400977,0.027698994
50,1.3332496,199.55299,0.17828414,0.029775759
50,1.3332486,158.42841,0.18275085,0.032783657
50,1.3332522,125.84567,0.18792868,0.035624504
50,1.3332528,100.03201,0.19057654,0.037978355
50,1.3332489,79.415512,0.19592418,0.039066717
50,1.3332516,63.082298,0.20204826,0.043150838
50,1.3332536,50.144421,0.20668437,0.04767428
50,1.3332546,39.808914,0.2135859,0.052086599
50,1.3332635,31.629555,0.21972652,0.05510062
50,1.33327,25.104433,0.22554,0.060287919
50,1.3332655,19.955299,0.23587815,0.065560229
50,1.3332654,15.857577,0.24053922,0.073914118
50,1.3332714,12.600809,0.24765916,0.080621883
50,1.3332605,10.003201,0.25664487,0.088692114
50,1.3332797,7.9395323,0.26948869,0.10146404
50,1.3332715,6.3105812,0.2789126,0.11403903
50,1.3332677,5.0080128,0.29370478,0.13173209
50,1.3332863,3.9778516,0.30863649,0.14732774
50,1.3332794,3.1629555,0.32927051,0.16815838
50,1.333285,2.5136747,0.3531588,0.19018723
50,1.3332992,1.99553,0.3836672,0.21139334
50,1.3332959,1.5853286,0.41899025,0.23222622
50,1.3333017,1.2596742,0.45957178,0.25023764
50,1.3333002,1.0000639,0.50572872,0.26461029
50,1.3333211,0.79363066,0.55350906,0.27122399
50,1.3333275,0.63090527,0.60099411,0.27336085
50,1.3333308,0.50154078,0.64461124,0.27051413
50,1.3333483,0.39774463,0.68521351,0.26276088
50,1.333375,0.3161931,0.71956348,0.25252685
50,1.3333932,0.25122195,0.75199193,0.2443127
50,1.3334007,0.19933917,0.78053576,0.23805715
50,1.3334154,0.15860692,0.80604374,0.23269106
50,1.333442,0.12593903,0.82957834,0.2273612
50,1.3334856,0.10007046,0.85090995,0.22408888
40,1.3077044,100003.71,0.14144886,-0.19249831
40,1.3077023,79433.273,0.13987103,-0.15347606
40,1.307707,63093.824,0.13806899,-0.11821117
40,1.3077087,50122.477,0.13767658,-0.090746403
40,1.3077087,39814.059,0.13694017,-0.068883739
40,1.3077106,31621.139,0.14080876,-0.051719535
40,1.3077085,25116.91,0.14164516,-0.038121633
40,1.3077148,19948.785,0.14107248,-0.028614055
40,1.3077134,15847.683,0.14453073,-0.019744752
40,1.3077148,12590.93,0.14356561,-0.012387485
40,1.3077166,10002.226,0.14622986,-0.0049288953
40,1.3077149,7943.999,0.14848042,0.0010266881
40,1.3077165,6307.7339,0.1520499,0.0058344393
40,1.3077013,5011.604,0.1543729,0.0075481539
40,1.3077037,3981.2744,0.1566332,0.013291808
40,1.3077074,3161.0117,0.16026945,0.01470321
40,1.3077079,2510.8032,0.1641867,0.017565617
40,1.3077003,1995.6388,0.1673732,0.020644249
40,1.3077017,1585.5074,0.16922243,0.024883669
40,1.3077042,1258.7913,0.17509952,0.023977088
40,1.3077064,1000.3202,0.1770514,0.025690595
40,1.307709,794.23785,0.18338217,0.027849391
40,1.3077002,631.00964,0.18763892,0.028617853
40,1.307707,501.44418,0.1929481,0.02989761
40,1.307704,398.08914,0.1973765,0.029954093
40,1.3077146,316.31589,0.2012842,0.032128744
40,1.3077103,251.04433,0.20521583,0.032868493
40,1.3077042,199.55299,0.20891179,0.034413371
40,1.3077117,158.42841,0.21581432,0.037455246
40,1.3077127,125.84567,0.22017004,0.037793342
40,1.3077163,100.03201,0.2256853,0.040755138
40,1.3077122,79.415512,0.23183681,0.043562703
40,1.3077163,63.082298,0.23676166,0.045596734
40,1.3077116,50.144421,0.24149054,0.050988518
40,1.3077163,39.808914,0.24884422,0.051817909
40,1.3077104,31.629555,0.25571448,0.056496944
40,1.3077173,25.104433,0.26226228,0.062638178
40,1.3077157,19.955299,0.27064764,0.069140993
40,1.3077174,15.857577,0.27759376,0.0741999
40,1.3077261,12.600809,0.28650576,0.08166568
40,1.3077321,10.003201,0.29650113,0.09106297
40,1.3077228,7.9395323,0.30580994,0.10050695
40,1.3077314,6.3105812,0.31674495,0.11486638
40,1.3077335,5.0080128,0.32979655,0.12821037
40,1.3077196,3.9778516,0.34480843,0.14698289
40,1.3077193,3.1629555,0.36168179,0.1663686
40,1.3077226,2.5136747,0.38383925,0.19002192
40,1.3077221,1.99553,0.40914273,0.21703085
40,1.307741,1.5853286,0.44246837,0.24517035
40,1.3077285,1.2596742,0.48276588,0.27312455
40,1.3077507,1.0000639,0.53079146,0.29884318
40,1.3077476,0.79363066,0.58611709,0.31936225
40,1.3077472,0.63090527,0.64397764,0.33185065
40,1.3077724,0.50154078,0.70368057,0.3351922
40,1.3077915,0.39774463,0.76157868,0.33077198
40,1.3077947,0.3161931,0.81377947,0.32303274
40,1.3078026,0.25122195,0.85958821,0.31075922
40,1.3078238,0.19933917,0.90074795,0.29726413
40,1.307862,0.15860692,0.93599951,0.28461099
40,1.3079089,0.12593903,0.96726543,0.27406579
40,1.3079586,0.10007046,0.99701673,0.2664361
40,1.308139,100003.71,0.14150177,-0.1966991
40,1.3080826,79433.273,0.13922894,-0.15241592
40,1.3080739,63093.824,0.1391872,-0.1185648
40,1.308075,50122.477,0.13605443,-0.091198355
40,1.3080599,39814.059,0.13740754,-0.06936942
40,1.3080631,31621.139,0.14017694,-0.052405804
40,1.3080555,25116.91,0.13942163,-0.039707236
40,1.3080562,19948.785,0.14132899,-0.025954282
40,1.3080484,15847.683,0.14198735,-0.01868812
40,1.3080502,12590.93,0.14356145,-0.013630381
40,1.3080435,10002.226,0.14701685,-0.0050773369
40,1.3080497,7943.999,0.14822562,0.00072726957
40,1.3080312,6307.7339,0.14930348,0.005384163
40,1.3080298,5011.604,0.15490299,0.0099712471
40,1.3080282,3981.2744,0.1581468,0.012753231
40,1.3080375,3161.0117,0.16102508,0.015337166
40,1.3080264,2510.8032,0.16269322,0.019218193
40,1.3080242,1995.6388,0.16805716,0.020501386
40,1.3080332,1585.5074,0.17109436,0.022404674
40,1.3080305,1258.7913,0.17414907,0.025116416
40,1.308027,1000.3202,0.18053678,0.028223006
40,1.3080279,794.23785,0.18349296,0.027425302
40,1.3080217,631.00964,0.18916699,0.028504519
40,1.3080229,501.44418,0.19218579,0.029909426
40,1.3080181,398.08914,0.19576302,0.030060096
40,1.308024,316.31589,0.20212016,0.034524847
40,1.3080211,251.04433,0.20626919,0.035613883
40,1.3080348,199.55299,0.21010482,0.034833696
40,1.3080285,158.42841,0.21569973,0.037468348
40,1.3080168,125.84567,0.22102271,0.038530204
40,1.3080279,100.03201,0.22653078,0.041024949
40,1.3080232,79.415512,0.23122843,0.043619271
40,1.3080269,63.082298,0.2365472,0.045052189
40,1.308032,50.144421,0.24254191,0.049352765
40,1.3080285,39.808914,0.24795417,0.052527323
40,1.3080207,31.629555,0.25539991,0.057185527
40,1.3080308,25.104433,0.26146501,0.06193902
40,1.3080248,19.955299,0.2705915,0.067328036
40,1.308031,15.857577,0.2783412,0.074809007
40,1.3080188,12.600809,0.28658894,0.081360348
40,1.3080157,10.003201,0.29514736,0.090953261
40,1.3080287,7.9395323,0.30616266,0.10131767
40,1.3080231,6.3105812,0.31703231,0.1144438
40,1.3080164,5.0080128,0.32983837,0.12921646
40,1.3080307,3.9778516,0.34439409,0.14705752
40,1.3080205,3.1629555,0.36149043,0.16751577
40,1.3080199,2.5136747,0.38353273,0.19021721
40,1.3080361,1.99553,0.41129369,0.21661849
40,1.3080344,1.5853286,0.44495261,0.2448805
40,1.3080324,1.2596742,0.48502579,0.27154678
40,1.308031,1.0000639,0.53305191,0.29744107
40,1.3080509,0.79363066,0.58767867,0.31549853
40,1.3080473,0.63090527,0.64691871,0.32895011
40,1.3080515,0.50154078,0.70543462,0.33358452
40,1.3080685,0.39774463,0.76267964,0.32955921
40,1.3080873,0.3161931,0.81381911,0.32030949
40,1.3080951,0.25122195,0.86064684,0.30964118
40,1.3080986,0.19933917,0.90228355,0.29902557
40,1.3081123,0.15860692,0.93822265,0.2872687
40,1.3081435,0.12593903,0.97062927,0.27674252
40,1.308192,0.10007046,0.99974185,0.26822713
30,1.2673541,100003.71,0.20629114,-0.19353603
30,1.2673562,79433.273,0.20233712,-0.15259223
30,1.2673624,63093.824,0.20394558,-0.1165692
30,1.2673582,50122.477,0.20203796,-0.08912687
30,1.2673615,39814.059,0.20389153,-0.066582337
30,1.2673628,31621.139,0.20678979,-0.049177151
30,1.2673572,25116.91,0.20904559,-0.037498303
30,1.2673541,19948.785,0.21113248,-0.024791671
30,1.2673626,15847.683,0.21221054,-0.016439745
30,1.2673603,12590.93,0.21625806,-0.007612152
30,1.2673593,10002.226,0.21788204,-0.0023460749
30,1.2673721,7943.999,0.2189132,0.002981256
30,1.2673554,6307.7339,0.22446129,0.0083368467
30,1.2673621,5011.604,0.22770356,0.013880004
30,1.2673566,3981.2744,0.23145358,0.016222386
30,1.2673506,3161.0117,0.23608196,0.018365784
30,1.2673564,2510.8032,0.2382969,0.021446748
30,1.2673619,1995.6388,0.24313901,0.02503399
30,1.2673604,1585.5074,0.24659595,0.023822712
30,1.2673606,1258.7913,0.25140229,0.026603136
30,1.2673653,1000.3202,0.25779891,0.028415387
30,1.2673658,794.23785,0.25955638,0.027400384
30,1.2673626,631.00964,0.2638779,0.02971923
30,1.2673663,501.44418,0.26905933,0.028313732
30,1.2673613,398.08914,0.27337405,0.028941004
30,1.2673693,316.31589,0.27702624,0.032311257
30,1.2673723,251.04433,0.27996489,0.033142313
30,1.2673632,199.55299,0.28458193,0.033231497
30,1.2673655,158.42841,0.28977579,0.036646571
30,1.2673674,125.84567,0.29457721,0.038125236
30,1.2673681,100.03201,0.29928097,0.039694548
30,1.2673688,79.415512,0.30661187,0.043298889
30,1.2673665,63.082298,0.3102704,0.045853954
30,1.2673743,50.144421,0.31769252,0.051567726
30,1.2673693,39.808914,0.32197773,0.055497222
30,1.2673746,31.629555,0.33007225,0.06044773
30,1.267372,25.104433,0.33732134,0.064651877
30,1.2673715,19.955299,0.34571409,0.070452623
30,1.2673732,15.857577,0.35494649,0.077116854
30,1.2673736,12.600809,0.36456475,0.085059136
30,1.2673721,10.003201,0.37383726,0.094340093
30,1.2673857,7.9395323,0.38445804,0.10443611
30,1.2673726,6.3105812,0.3959626,0.11565623
30,1.2673749,5.0080128,0.40797091,0.13052411
30,1.2673723,3.9778516,0.42152527,0.14794593
30,1.2673607,3.1629555,0.43557346,0.16767417
30,1.2673531,2.5136747,0.45346493,0.19250244
30,1.2673765,1.99553,0.47458673,0.22207053
30,1.2673906,1.5853286,0.50118363,0.25766835
30,1.2673765,1.2596742,0.53404081,0.29613081
30,1.2673963,1.0000639,0.57738072,0.33993211
30,1.2674112,0.79363066,0.63061225,0.38302794
30,1.2674029,0.63090527,0.69589907,0.42709538
30,1.2674205,0.50154078,0.77357048,0.46206841
30,1.2674475,0.39774463,0.86000603,0.48658425
30,1.2674669,0.3161931,0.95059055,0.4972246
30,1.2674736,0.25122195,1.0393118,0.49681279
30,1.2674841,0.19933917,1.122241,0.48380297
30,1.2675095,0.15860692,1.1960701,0.46448654
30,1.2675577,0.12593903,1.261626,0.44278258
30,1.2676229,0.10007046,1.3179631,0.4219763
30,1.2673233,100003.71,0.20627765,-0.19477628
30,1.2674534,79433.273,0.204872,-0.15400478
30,1.267464,63093.824,0.20416789,-0.11860251
30,1.2674721,50122.477,0.20221117,-0.090473831
30,1.2674876,39814.059,0.20356359,-0.068146408
30,1.2674959,31621.139,0.20637381,-0.049430087
30,1.2675012,25116.91,0.20908771,-0.036499757
30,1.2675149,19948.785,0.20990339,-0.024842978
30,1.2675198,15847.683,0.21153754,-0.015666706
30,1.2675267,12590.93,0.21407714,-0.0069551482
30,1.2675328,10002.226,0.21737941,-0.00029500108
30,1.2675432,7943.999,0.22001624,0.0054834485
30,1.2675351,6307.7339,0.22295961,0.0096180569
30,1.26753,5011.604,0.22637811,0.013818694
30,1.2675431,3981.2744,0.23038849,0.016972102
30,1.267542,3161.0117,0.23378845,0.019827319
30,1.2675512,2510.8032,0.2382057,0.022771617
30,1.2675552,1995.6388,0.2449241,0.022578437
30,1.2675589,1585.5074,0.2472412,0.025921406
30,1.2675618,1258.7913,0.25318688,0.025469955
30,1.2675577,1000.3202,0.25662369,0.027185552
30,1.2675759,794.23785,0.25882915,0.025754448
30,1.2675635,631.00964,0.26407936,0.029393747
30,1.2675703,501.44418,0.26804936,0.02903362
30,1.2675759,398.08914,0.27270633,0.030318974
30,1.2675728,316.31589,0.27672786,0.031463388
30,1.2675796,251.04433,0.28152555,0.032427534
30,1.2675807,199.55299,0.28588,0.033951636
30,1.267589,158.42841,0.28886932,0.035515368
30,1.2675906,125.84567,0.29540497,0.038964704
30,1.2675874,100.03201,0.29868588,0.040485512
30,1.2675894,79.415512,0.30336207,0.043454662
30,1.2675859,63.082298,0.30957457,0.047652431
30,1.2675843,50.144421,0.31646365,0.049943868
30,1.2675951,39.808914,0.32357839,0.054207161
30,1.2675978,31.629555,0.3285532,0.05955049
30,1.267593,25.104433,0.33728358,0.064143091
30,1.2675991,19.955299,0.34377614,0.071987309
30,1.2675933,15.857577,0.35294756,0.077255823
30,1.2676085,12.600809,0.36260495,0.084860496
30,1.267612,10.003201,0.37276983,0.092721507
30,1.2675972,7.9395323,0.38383925,0.104592
30,1.2676184,6.3105812,0.39436612,0.1158869
30,1.2676265,5.0080128,0.40716928,0.13126901
30,1.26761,3.9778516,0.42082524,0.14651838
30,1.2676308,3.1629555,0.43551326,0.16778345
30,1.2676347,2.5136747,0.45301193,0.19227089
30,1.2676195,1.99553,0.47496486,0.22272183
30,1.2676324,1.5853286,0.50157088,0.25636622
30,1.2676389,1.2596742,0.53613776,0.29618129
30,1.2676466,1.0000639,0.5780791,0.33810496
30,1.2676353,0.79363066,0.6317659,0.38387796
30,1.2676557,0.63090527,0.69770348,0.42562416
30,1.2676744,0.50154078,0.77437377,0.46130329
30,1.2676759,0.39774463,0.86066628,0.48871663
30,1.2676814,0.3161931,0.95041502,0.50132608
30,1.2677113,0.25122195,1.0408388,0.49996579
30,1.2677526,0.19933917,1.1242748,0.48761454
30,1.2677965,0.15860692,1.1980213,0.46799895
30,1.2678303,0.12593903,1.2636862,0.44711086
30,1.2678603,0.10007046,1.32117,0.42715368
20,1.1790438,100003.71,0.33221239,-0.19442374
20,1.1790317,79433.273,0.33093703,-0.15176228
20,1.1790292,63093.824,0.33291531,-0.11555088
20,1.1790314,50122.477,0.33125168,-0.089312725
20,1.1790299,39814.059,0.33599141,-0.064827934
20,1.1790268,31621.139,0.3373338,-0.046683494
20,1.1790262,25116.91,0.34115708,-0.034589324
20,1.1790287,19948.785,0.34418201,-0.023064461
20,1.1790261,15847.683,0.34486389,-0.013370604
20,1.1790342,12590.93,0.3480711,-0.0068857684
20,1.1790278,10002.226,0.35034865,-0.0029506076
20,1.1790322,7943.999,0.35501456,0.0036595264
20,1.1790202,6307.7339,0.35712481,0.0056767673
20,1.1790112,5011.604,0.36049253,0.010188219
20,1.1790153,3981.2744,0.36293501,0.0120863
20,1.1790147,3161.0117,0.36550128,0.013017917
20,1.1790118,2510.8032,0.36750758,0.014554594
20,1.1790111,1995.6388,0.37239158,0.015109792
20,1.1790116,1585.5074,0.37359852,0.01691127
20,1.179009,1258.7913,0.37653258,0.018432783
20,1.1790071,1000.3202,0.38030246,0.019728983
20,1.1790135,794.23785,0.38193455,0.020753624
20,1.179,631.00964,0.38464111,0.022533555
20,1.1790037,501.44418,0.38709435,0.023721633
20,1.1790097,398.08914,0.39110869,0.02628815
20,1.1790037,316.31589,0.39440966,0.029157827
20,1.179002,251.04433,0.39744562,0.030210586
20,1.1790004,199.55299,0.40343219,0.033272449
20,1.179004,158.42841,0.40845117,0.035595309
20,1.1790051,125.84567,0.41191787,0.039991882
20,1.1790091,100.03201,0.41769996,0.043712955
20,1.1790109,79.415512,0.42375153,0.049506478
20,1.179,63.082298,0.42950296,0.053197607
20,1.1790007,50.144421,0.43736836,0.058618315
20,1.1789982,39.808914,0.44286758,0.063517429
20,1.1789972,31.629555,0.45082882,0.067295589
20,1.1789823,25.104433,0.46016988,0.075288787
20,1.1790056,19.955299,0.46879348,0.081600167
20,1.1789871,15.857577,0.47936192,0.090646699
20,1.1790044,12.600809,0.49207878,0.10010549
20,1.1790166,10.003201,0.50307184,0.11106011
20,1.1789923,7.9395323,0.51814753,0.12082137
20,1.1790229,6.3105812,0.53206694,0.1341565
20,1.1790419,5.0080128,0.5459848,0.14812844
20,1.1789831,3.9778516,0.56159008,0.16601931
20,1.1790007,3.1629555,0.57868683,0.18562312
20,1.1790017,2.5136747,0.59718311,0.20956364
20,1.1789708,1.99553,0.61523646,0.23859134
20,1.179023,1.5853286,0.6356312,0.27502251
20,1.1790073,1.2596742,0.65944254,0.31981394
20,1.1790597,1.0000639,0.68724346,0.37392023
20,1.1790482,0.79363066,0.72233546,0.44234255
20,1.1791073,0.63090527,0.77018934,0.52101582
20,1.1791728,0.50154078,0.8300544,0.61447406
20,1.1792402,0.39774463,0.91709584,0.72111624
20,1.1793482,0.3161931,1.0261143,0.83424866
20,1.1794844,0.25122195,1.1696957,0.9414131
20,1.1796561,0.19933917,1.3494674,1.0386266
20,1.1798495,0.15860692,1.5518996,1.1053383
20,1.1800498,0.12593903,1.7698629,1.1297702
20,1.1802384,0.10007046,1.9806151,1.1122516
20,1.1807605,100003.71,0.33166492,-0.19469514
20,1.1797997,79433.273,0.33286589,-0.14988644
20,1.179723,63093.824,0.3317512,-0.11493041
20,1.1796557,50122.477,0.33346736,-0.087523527
20,1.1796006,39814.059,0.33594555,-0.065444194
20,1.1795546,31621.139,0.33815348,-0.047805183
20,1.1795188,25116.91,0.34070951,-0.035574611
20,1.1794875,19948.785,0.34089965,-0.022063971
20,1.1794612,15847.683,0.34504578,-0.014100632
20,1.1794406,12590.93,0.34724706,-0.0059191789
20,1.1794168,10002.226,0.3511807,0.00060490402
20,1.1793985,7943.999,0.35405815,0.00398116
20,1.1793716,6307.7339,0.35625169,0.0070734653
20,1.1793541,5011.604,0.35880676,0.010042489
20,1.1793311,3981.2744,0.36280206,0.012640492
20,1.1793264,3161.0117,0.36724946,0.01378006
20,1.1793164,2510.8032,0.36859846,0.015474198
20,1.1793026,1995.6388,0.37265906,0.015795935
20,1.1792889,1585.5074,0.37614018,0.016206874
20,1.1792852,1258.7913,0.37516811,0.018846603
20,1.1792687,1000.3202,0.38011202,0.02175083
20,1.1792659,794.23785,0.38171533,0.020559324
20,1.1792446,631.00964,0.38579234,0.023302579
20,1.1792419,501.44418,0.39048567,0.024036212
20,1.1792369,398.08914,0.39069915,0.026882041
20,1.1792258,316.31589,0.39664611,0.028868696
20,1.179219,251.04433,0.39868376,0.03066314
20,1.1792133,199.55299,0.40232846,0.033908218
20,1.1792009,158.42841,0.40637869,0.036269147
20,1.1792024,125.84567,0.41339445,0.039570767
20,1.1791884,100.03201,0.41688931,0.044942133
20,1.1791891,79.415512,0.42283911,0.04719945
20,1.1791805,63.082298,0.42889428,0.051466335
20,1.17918,50.144421,0.43722883,0.058450077
20,1.179165,39.808914,0.44219378,0.061414175
20,1.1791568,31.629555,0.45212358,0.069789067
20,1.1791514,25.104433,0.45998839,0.073563047
20,1.179153,19.955299,0.46988824,0.082420185
20,1.179137,15.857577,0.48116517,0.09179315
20,1.179153,12.600809,0.49067473,0.09919291
20,1.1791697,10.003201,0.50216985,0.10923026
20,1.1791316,7.9395323,0.5176059,0.12180438
20,1.1791586,6.3105812,0.53265661,0.13345173
20,1.1791643,5.0080128,0.54716599,0.14935735
20,1.1791085,3.9778516,0.5627318,0.16498542
20,1.1791224,3.1629555,0.57977295,0.18598232
20,1.1791208,2.5136747,0.59746647,0.20930408
20,1.1790774,1.99553,0.6154812,0.23860984
20,1.1791139,1.5853286,0.63665575,0.27435607
20,1.1790987,1.2596742,0.66115129,0.319426
