SOC [%],Time [s],Voltage [V]
90,130710.115196268,1.4567806
90,130711.11519603,1.4567647
90,130712.115195791,1.45677741666667
90,130713.115195553,1.45680285
90,130714.115195315,1.45677741666667
90,130715.115195076,1.45678376666667
90,130716.115194838,1.45680285
90,130717.115194599,1.45681238333333
90,130718.115194361,1.4567933
90,130719.115194122,1.45680285
90,130720.115193884,1.45684115
90,130721.115193646,1.45681238333333
90,130722.115193407,1.45682208333333
90,130723.115193169,1.4568348
90,130724.11519293,1.45683796666667
90,130725.115192692,1.45684115
90,130726.115192454,1.4568348
90,130727.115192215,1.45685068333333
90,130728.115191977,1.45686021666667
90,130729.115191738,1.45685386666667
90,130730.1151915,1.45688565
90,130731.115191262,1.45687293333333
90,130732.115191023,1.45688883333333
90,130733.115190785,1.45688565
90,130734.115190547,1.45688248333333
90,130735.115190312,1.45689836666667
90,130736.115190078,1.45689836666667
90,130737.115189843,1.45686976666667
90,130738.115189608,1.45691108333333
90,130739.115189374,1.45690155
90,130740.115189139,1.45691745
90,130741.115188904,1.45690473333333
90,130742.11518867,1.4569335
90,130743.115188435,1.45693031666667
90,130744.1151882,1.45691745
90,130745.115187966,1.45692713333333
90,130746.115187731,1.4569335
90,130747.115187496,1.45695256666667
90,130748.115187262,1.45695893333333
90,130749.115187027,1.4569494
90,130750.115186792,1.45697165
90,130751.115186557,1.45697481666667
90,130752.115186323,1.45694621666667
90,130753.115186088,1.45696846666667
90,130754.115185853,1.45697165
90,130755.115185619,1.45697481666667
90,130756.115185384,1.45697165
90,130757.115185149,1.45698436666667
90,130758.115184915,1.45699708333333
90,130759.11518468,1.45698436666667
90,130760.115184445,1.45700661666667
90,130761.115184208,1.45701296666667
90,130762.115183969,1.45698118333333
90,130763.115183731,1.45700025
90,130764.115183492,1.45700025
90,130765.115183254,1.45700661666667
90,130766.115183016,1.45698753333333
90,130767.115182777,1.45701933333333
90,130768.115182539,1.45700343333333
90,130769.1151823,1.45702266666667
90,130770.115182062,1.4570098
90,130771.115181823,1.45704173333333
90,130772.115181585,1.45706081666667
90,130773.115181347,1.45703538333333
90,130774.115181108,1.45705128333333
90,130775.11518087,1.45705445
90,130776.115180631,1.45707671666667
90,130777.115180393,1.45705445
90,130778.115180155,1.45707353333333
90,130779.115179916,1.45708306666667
90,130780.115179678,1.457064
90,130781.115179439,1.45707353333333
90,130782.115179201,1.45706716666667
90,130783.115178963,1.45708941666667
90,130784.115178724,1.4570926
90,130785.115178486,1.45710213333333
90,130786.115178247,1.45710213333333
90,130787.115178011,1.4570926
90,130788.115177776,1.45708625
90,130789.115177541,1.45709896666667
90,130790.115177307,1.45711485
90,130791.115177072,1.45710213333333
90,130792.115176837,1.45711168333333
90,130793.115176602,1.45710213333333
90,130794.115176368,1.45712773333333
90,130795.115176133,1.4571085
90,130796.115175898,1.45712455
90,130797.115175664,1.45711168333333
90,130798.115175429,1.4571468
90,130799.115175194,1.45713726666667
90,130800.11517496,1.45712121666667
90,130801.115174725,1.45714998333333
90,130802.11517449,1.45711168333333
90,130803.115174256,1.45714361666667
90,130804.115174021,1.45715633333333
90,130805.115173786,1.4571627
90,130806.115173552,1.45715951666667
90,130807.115173317,1.4571627
90,130808.115173082,1.4571627
90,130809.115172847,1.45718813333333
90,130810.115172613,1.45716588333333
90,130811.115172378,1.4571627
90,130812.115172143,1.45715951666667
90,130813.115171909,1.45720401666667
90,130814.115171671,1.45717541666667
90,130815.115171432,1.45719448333333
90,130816.115171194,1.45717223333333
90,130817.115170955,1.45717223333333
90,130818.115170717,1.4572072
90,130819.115170479,1.4571786
90,130820.11517024,1.45721356666667
90,130821.115170002,1.45722643333333
90,130822.115169763,1.45719448333333
90,130823.115169525,1.45719131666667
90,130824.115169286,1.45721991666667
90,130825.115169048,1.45721673333333
90,130826.11516881,1.45723915
90,130827.115168571,1.45722961666667
90,130828.115168333,1.45724233333333
90,130829.115168094,1.45723596666667
90,130830.115167856,1.45722643333333
90,130831.115167618,1.4572328
90,130832.115167379,1.45721673333333
90,130833.115167141,1.45724233333333
90,130834.115166902,1.45725186666667
90,130835.115166664,1.45729001666667
90,130836.115166426,1.45722961666667
90,130837.115166187,1.4572614
90,130838.115165949,1.4572773
90,130839.11516571,1.45727093333333
90,130840.115165474,1.45728365
90,130841.115165239,1.45726776666667
90,130842.115165005,1.45727411666667
90,130843.11516477,1.4572773
90,130844.115164535,1.4572773
90,130845.115164301,1.45727411666667
90,130846.115164066,1.4572932
90,130847.115163831,1.45727411666667
90,130848.115163597,1.45728683333333
90,130849.115163362,1.45729636666667
90,130850.115163127,1.45729001666667
90,130851.115162892,1.45728365
90,130852.115162658,1.45729636666667
90,130853.115162423,1.4573218
90,130854.115162188,1.45730273333333
90,130855.115161954,1.45729955
90,130856.115161719,1.45731861666667
90,130857.115161484,1.4573218
90,130858.11516125,1.45730273333333
90,130859.115161015,1.45730273333333
90,130860.11516078,1.4573059
90,130861.115160546,1.45734421666667
90,130862.115160311,1.45734421666667
90,130863.115160076,1.45734103333333
90,130864.115159842,1.45732498333333
90,130865.115159607,1.45734421666667
90,130866.115159372,1.45732831666667
90,130867.115159134,1.45735375
90,130868.115158895,1.45733468333333
90,130869.115158657,1.45734103333333
90,130870.115158418,1.45738236666667
90,130871.11515818,1.45733468333333
90,130872.115157942,1.45736328333333
90,130873.115157703,1.4573474
90,130874.115157465,1.45735056666667
90,130875.115157226,1.4573919
90,130876.115156988,1.45736646666667
90,130877.115156749,1.45737918333333
90,130878.115156511,1.45737281666667
90,130879.115156273,1.45736646666667
90,130880.115156034,1.45738553333333
90,130881.115155796,1.45737918333333
90,130882.115155557,1.45738236666667
90,130883.115155319,1.457376
90,130884.115155081,1.45738236666667
90,130885.115154842,1.457376
90,130886.115154604,1.45739508333333
90,130887.115154365,1.45743656666667
90,130888.115154127,1.4574078
90,130889.115153889,1.45739508333333
90,130890.11515365,1.45741733333333
90,130891.115153412,1.45743005
90,130892.115153173,1.45740461666667
90,130893.115152938,1.45742686666667
90,130894.115152703,1.45741415
90,130895.115152468,1.45740143333333
90,130896.115152233,1.45743005
90,130897.115151999,1.4574078
90,130898.115151764,1.45743338333333
90,130899.115151529,1.4574205
90,130900.115151295,1.45742686666667
90,130901.11515106,1.45742368333333
90,130902.115150825,1.45743656666667
90,130903.115150591,1.45743005
90,130904.115150356,1.45746516666667
90,130905.115150121,1.45745245
90,130906.115149887,1.45745881666667
90,130907.115149652,1.457462
90,130908.115149417,1.45745563333333
90,130909.115149183,1.45745245
90,130910.115148948,1.45743973333333
90,130911.115148713,1.45748425
90,130912.115148478,1.45745245
90,130913.115148244,1.45748741666667
90,130914.115148009,1.45747153333333
90,130915.115147774,1.45748425
90,130916.11514754,1.45746835
90,130917.115147305,1.45746835
90,130918.11514707,1.45748425
90,130919.115146835,1.45748425
90,130920.115146597,1.45747471666667
90,130921.115146358,1.45747471666667
90,130922.11514612,1.45748106666667
90,130923.115145881,1.4574906
90,130924.115145643,1.45748425
90,130925.115145405,1.45749378333333
90,130926.115145166,1.4575065
90,130927.115144928,1.45749696666667
90,130928.115144689,1.45751603333333
90,130929.115144451,1.45751603333333
90,130930.115144212,1.45749696666667
90,130931.115143974,1.45750331666667
90,130932.115143736,1.4575065
90,130933.115143497,1.45752556666667
90,130934.115143259,1.45753193333333
90,130935.11514302,1.45748741666667
90,130936.115142782,1.45750968333333
90,130937.115142544,1.45753845
90,130938.115142305,1.45752556666667
90,130939.115142067,1.45754798333333
90,130940.115141828,1.45754161666667
90,130941.11514159,1.45753193333333
90,130942.115141352,1.45753193333333
90,130943.115141113,1.45756388333333
90,130944.115140875,1.45754161666667
90,130945.115140636,1.45754161666667
90,130946.115140401,1.45757341666667
90,130947.115140166,1.45754798333333
90,130948.115139932,1.45755116666667
90,130949.115139697,1.4575448
90,130950.115139462,1.45751921666667
90,130951.115139228,1.45760201666667
90,130952.115138993,1.45756705
90,130953.115138758,1.4575766
90,130954.115138523,1.45757023333333
90,130955.115138289,1.45756705
90,130956.115138054,1.45757341666667
90,130957.115137819,1.4575766
90,130958.115137585,1.45759248333333
90,130959.11513735,1.4575448
90,130960.115137115,1.45755751666667
90,130961.115136881,1.45756388333333
90,130962.115136646,1.45761156666667
90,130963.115136411,1.45759248333333
90,130964.115136177,1.45759248333333
90,130965.115135942,1.45759885
90,130966.115135707,1.45759885
90,130967.115135473,1.45760201666667
90,130968.115135238,1.45761473333333
90,130969.115135003,1.45759885
90,130970.115134768,1.45763381666667
90,130971.115134534,1.45764668333333
90,130972.115134298,1.45760838333333
90,130973.115134059,1.45760838333333
90,130974.115133821,1.45760201666667
90,130975.115133582,1.45760201666667
90,130976.115133344,1.45761791666667
90,130977.115133106,1.45763063333333
90,130978.115132867,1.45762428333333
90,130979.115132629,1.45761473333333
90,130980.11513239,1.45761791666667
90,130981.115132152,1.45764986666667
90,130982.115131913,1.45762745
90,130983.115131675,1.45761473333333
90,130984.115131437,1.45762428333333
90,130985.115131198,1.45763381666667
90,130986.11513096,1.45766576666667
90,130987.115130721,1.45762428333333
90,130988.115130483,1.45765305
90,130989.115130245,1.45764033333333
90,130990.115130006,1.45764351666667
90,130991.115129768,1.45764986666667
90,130992.115129529,1.4576753
90,130993.115129291,1.45764033333333
90,130994.115129052,1.45767211666667
90,130995.115128814,1.45765621666667
90,130996.115128576,1.45765305
90,130997.115128337,1.4576594
90,130998.115128099,1.45766576666667
90,130999.115127864,1.45766576666667
90,131000.11512763,1.45767211666667
90,131001.115127395,1.45768165
90,131002.11512716,1.45768483333333
90,131003.115126926,1.45770073333333
90,131004.115126691,1.45766258333333
90,131005.115126456,1.45767848333333
90,131006.115126222,1.45768483333333
90,131007.115125987,1.45770708333333
90,131008.115125752,1.4577039
90,131009.115125518,1.4576753
90,131010.115125283,1.4576912
90,131011.115125048,1.45768801666667
90,131012.115124813,1.45769436666667
90,131013.115124579,1.45766893333333
90,131014.115124344,1.45771661666667
90,131015.115124109,1.45770708333333
90,131016.115123875,1.45768483333333
90,131017.11512364,1.45772298333333
90,131018.115123405,1.45771661666667
90,131019.115123171,1.45772298333333
90,131020.115122936,1.45770073333333
90,131021.115122701,1.45775493333333
90,131022.115122467,1.45772616666667
90,131023.115122232,1.45769755
90,131024.115121997,1.45771026666667
90,131025.115121761,1.45774856666667
90,131026.115121522,1.4577357
90,131027.115121284,1.45773903333333
90,131028.115121045,1.45772298333333
90,131029.115120807,1.45774856666667
90,131030.115120569,1.4577454
90,131031.11512033,1.4577454
90,131032.115120092,1.45773903333333
90,131033.115119853,1.45772616666667
90,131034.115119615,1.45773903333333
90,131035.115119376,1.45774856666667
90,131036.115119138,1.45777718333333
90,131037.1151189,1.45773903333333
90,131038.115118661,1.45776128333333
90,131039.115118423,1.4577198
90,131040.115118184,1.45775493333333
90,131041.115117946,1.45776765
90,131042.115117707,1.45776765
90,131043.115117469,1.45776765
90,131044.115117231,1.457774
90,131045.115116992,1.45779308333333
90,131046.115116754,1.45775493333333
90,131047.115116515,1.4577454
90,131048.115116277,1.45778671666667
90,131049.115116039,1.45778671666667
90,131050.1151158,1.45778036666667
90,131051.115115563,1.45778353333333
90,131052.115115328,1.45779625
90,131053.115115093,1.45780261666667
90,131054.115114859,1.4578185
90,131055.115114624,1.45779308333333
90,131056.115114389,1.45780261666667
90,131057.115114154,1.45778353333333
90,131058.11511392,1.45779308333333
90,131059.115113685,1.45778036666667
90,131060.11511345,1.45779625
90,131061.115113216,1.45782486666667
90,131062.115112981,1.45779943333333
90,131063.115112746,1.45779943333333
90,131064.115112512,1.45782168333333
90,131065.115112277,1.45782168333333
90,131066.115112042,1.45782486666667
90,131067.115111808,1.45780261666667
90,131068.115111573,1.4578185
90,131069.115111338,1.45782486666667
90,131070.115111103,1.45784091666667
90,131071.115110869,1.45780261666667
90,131072.11511068,1.45783758333333
90,131073.115110836,1.45780896666667
90,131074.115110993,1.45780896666667
90,131075.115111149,1.45782168333333
90,131076.115111305,1.45782168333333
90,131077.115111462,1.45783121666667
90,131078.115111618,1.45784728333333
90,131079.115111775,1.45786
90,131080.115111931,1.45786635
90,131081.115112088,1.45783758333333
90,131082.115112244,1.45783758333333
90,131083.115112401,1.45784091666667
90,131084.115112557,1.4578441
90,131085.115112714,1.45785681666667
90,131086.11511287,1.45783121666667
90,131087.115113026,1.45786635
90,131088.115113183,1.45785681666667
90,131089.115113339,1.45785045
90,131090.115113496,1.45788541666667
90,131091.115113652,1.45786316666667
90,131092.115113809,1.45787271666667
90,131093.115113965,1.45787906666667
90,131094.115114122,1.45785045
90,131095.115114278,1.45787906666667
90,131096.115114435,1.45787271666667
90,131097.115114591,1.45788541666667
90,131098.115114747,1.45787906666667
90,131099.115114904,1.45789178333333
90,131100.115115061,1.45787906666667
90,131101.115115217,1.45788225
90,131102.115115373,1.45789178333333
90,131103.11511553,1.4579045
90,131104.115115686,1.4578886
90,131105.115115843,1.45789496666667
90,131106.115115999,1.4578886
90,131107.115116156,1.4578886
90,131108.115116312,1.45792356666667
90,131109.115116469,1.4579204
90,131110.115116625,1.4578886
90,131111.115116782,1.45789496666667
90,131112.115116938,1.45788541666667
90,131113.115117095,1.4579204
90,131114.115117251,1.45790768333333
90,131115.115117407,1.45789813333333
90,131116.115117564,1.45791721666667
90,131117.11511772,1.45794598333333
90,131118.115117877,1.4579045
90,131119.115118033,1.45793628333333
90,131120.11511819,1.45794598333333
90,131121.115118346,1.45794598333333
90,131122.115118503,1.4579204
90,131123.115118659,1.45793628333333
90,131124.115118816,1.45792993333333
90,131125.115118972,1.45795551666667
90,131126.115119128,1.45792993333333
90,131127.115119285,1.45794598333333
90,131128.115119441,1.45794598333333
90,131129.115119598,1.45797776666667
90,131130.115119754,1.45796188333333
90,131131.115119911,1.45791721666667
90,131132.115120067,1.4579428
90,131133.115120224,1.45796823333333
90,131134.11512038,1.45794598333333
90,131135.115120537,1.4579587
90,131136.115120693,1.45796188333333
90,131137.11512085,1.45796823333333
90,131138.115121006,1.45795551666667
90,131139.115121162,1.45795551666667
90,131140.115121319,1.45794598333333
90,131141.115121475,1.45798731666667
90,131142.115121632,1.45795551666667
90,131143.115121788,1.45798413333333
90,131144.115121945,1.4579587
90,131145.115122101,1.4579746
90,131146.115122258,1.45797776666667
90,131147.115122414,1.45799048333333
90,131148.115122571,1.45798731666667
90,131149.115122727,1.45798731666667
90,131150.115122884,1.45797141666667
90,131151.11512304,1.45798413333333
90,131152.115123197,1.45800638333333
90,131153.115123353,1.45798731666667
90,131154.115123509,1.45800001666667
90,131155.115123666,1.45798095
90,131156.115123822,1.45798731666667
90,131157.115123979,1.45799685
90,131158.115124135,1.45800001666667
90,131159.115124292,1.45800001666667
90,131160.115124448,1.45798731666667
90,131161.115124605,1.45798731666667
90,131162.115124761,1.4580191
90,131163.115124918,1.45800638333333
90,131164.115125074,1.4580032
90,131165.115125231,1.4580191
90,131166.115125387,1.45802545
90,131167.115125543,1.45801591666667
90,131168.1151257,1.45800956666667
90,131169.115125856,1.45800638333333
90,131170.115126013,1.45801273333333
90,131171.115126169,1.4580191
90,131172.115126326,1.4580191
90,131173.115126482,1.45802545
90,131174.115126639,1.45800638333333
90,131175.115126795,1.45804468333333
90,131176.115126952,1.45803816666667
90,131177.115127108,1.45802545
90,131178.115127264,1.45804135
90,131179.115127421,1.45804135
90,131180.115127577,1.45803816666667
90,131181.115127734,1.45803181666667
90,131182.11512789,1.45804135
90,131183.115128047,1.458035
90,131184.115128203,1.45804786666667
90,131185.11512836,1.45804786666667
90,131186.115128516,1.45807011666667
90,131187.115128673,1.458035
90,131188.115128829,1.45805105
90,131189.115128986,1.45808283333333
90,131190.115129142,1.45806058333333
90,131191.115129299,1.4580733
90,131192.115129455,1.45805421666667
90,131193.115129612,1.45806693333333
90,131194.115129768,1.45806376666667
90,131195.115129924,1.45807648333333
90,131196.115130081,1.45809555
90,131197.115130237,1.45807965
90,131198.115130394,1.45807965
90,131199.11513055,1.45809555
90,131200.115130707,1.45807648333333
90,131201.115130863,1.45807965
90,131202.11513102,1.45808283333333
90,131203.115131176,1.45809873333333
90,131204.115131333,1.45808601666667
90,131205.115131489,1.45808283333333
90,131206.115131645,1.45809555
90,131207.115131802,1.45809236666667
90,131208.115131958,1.45809555
90,131209.115132115,1.45810508333333
90,131210.115132271,1.4580892
90,131211.115132428,1.45806693333333
90,131212.115132584,1.45808601666667
90,131213.115132741,1.45809873333333
90,131214.115132897,1.45812098333333
90,131215.115133054,1.4581178
90,131216.11513321,1.45810826666667
90,131217.115133366,1.45810191666667
90,131218.115133523,1.45811145
90,131219.11513368,1.45813688333333
90,131220.115133836,1.45814005
90,131221.115133992,1.45812733333333
90,131222.115134149,1.45810508333333
90,131223.115134305,1.45812733333333
90,131224.115134462,1.45812416666667
90,131225.115134618,1.45811461666667
90,131226.115134775,1.45810508333333
90,131227.115134931,1.45812733333333
90,131228.115135088,1.45812733333333
90,131229.115135244,1.45811145
90,131230.115135401,1.45815293333333
90,131231.115135557,1.45813051666667
90,131232.115135714,1.45814323333333
90,131233.11513587,1.45815611666667
90,131234.115136026,1.45816246666667
90,131235.115136183,1.45815293333333
90,131236.115136339,1.45815611666667
90,131237.115136496,1.45812416666667
90,131238.115136652,1.45814975
90,131239.115136809,1.45816565
90,131240.115136965,1.45814005
90,131241.115137122,1.45814323333333
90,131242.115137278,1.45814975
90,131243.115137435,1.458172
90,131244.115137591,1.45816246666667
90,131245.115137747,1.45815611666667
90,131246.115137904,1.45816246666667
90,131247.11513806,1.45815611666667
90,131248.115138217,1.45817518333333
90,131249.115138373,1.45818153333333
90,131250.11513853,1.45816881666667
90,131251.115138686,1.45816246666667
90,131252.115138843,1.45820696666667
90,131253.115138999,1.4581879
90,131254.115139156,1.45819108333333
90,131255.115139312,1.45818471666667
90,131256.115139469,1.45815293333333
90,131257.115139625,1.45818471666667
90,131258.115139781,1.45821333333333
90,131259.115139938,1.45819108333333
90,131260.115140094,1.45816881666667
90,131261.115140251,1.4581879
90,131262.115140407,1.45819743333333
90,131263.115140564,1.45819743333333
90,131264.11514072,1.45821015
90,131265.115140877,1.4581879
90,131266.115141033,1.45818153333333
90,131267.11514119,1.45820061666667
90,131268.115141346,1.4582165
90,131269.115141503,1.45818471666667
90,131270.115141659,1.45818471666667
90,131271.115141816,1.4582324
90,131272.115141972,1.45823558333333
90,131273.115142128,1.4582038
90,131274.115142285,1.45821015
90,131275.115142441,1.45821015
90,131276.115142598,1.4582165
90,131277.115142754,1.45823876666667
90,131278.115142911,1.45822286666667
90,131279.115143067,1.4582165
90,131280.115143224,1.45822921666667
90,131281.11514338,1.45822605
90,131282.115143537,1.45821968333333
90,131283.115143693,1.45822605
90,131284.11514385,1.45823876666667
90,131285.115144006,1.45821968333333
90,131286.115144162,1.45824193333333
90,131287.115144319,1.45822605
90,131288.115144475,1.4582324
90,131289.115144632,1.45825163333333
90,131290.115144788,1.45821968333333
90,131291.115144945,1.45823558333333
90,131292.115145101,1.45824511666667
90,131293.115145258,1.45823876666667
90,131294.115145414,1.45824845
90,131295.115145571,1.45823876666667
90,131296.115145727,1.458258
90,131297.115145883,1.458258
90,131298.11514604,1.45825163333333
90,131299.115146196,1.458258
90,131300.115146353,1.45824845
90,131301.115146509,1.45826753333333
90,131302.115146666,1.45826435
90,131303.115146822,1.45826753333333
90,131304.115146979,1.45826753333333
90,131305.115147135,1.45826435
90,131306.115147292,1.45827071666667
90,131307.115147448,1.458258
90,131308.115147605,1.45827388333333
90,131309.115147761,1.45827706666667
90,131310.115147918,1.4582866
90,131311.115148074,1.45826116666667
90,131312.115148231,1.45827388333333
90,131313.115148387,1.45829296666667
90,131314.115148543,1.45828341666667
90,131315.1151487,1.45828341666667
90,131316.115148856,1.4582866
90,131317.115149013,1.45827706666667
90,131318.115149169,1.4582866
90,131319.115149326,1.45826753333333
90,131320.115149482,1.45828341666667
90,131321.115149639,1.4582866
90,131322.115149795,1.45828978333333
90,131323.115149952,1.45829931666667
90,131324.115150108,1.45829931666667
90,131325.115150264,1.45828978333333
90,131326.115150421,1.45830568333333
90,131327.115150577,1.45832475
90,131328.115150734,1.45830568333333
90,131329.11515089,1.45831521666667
90,131330.115151047,1.45828341666667
90,131331.115151203,1.45830885
90,131332.11515136,1.45831203333333
90,131333.115151516,1.4583311
90,131334.115151673,1.45832475
90,131335.115151829,1.4583025
90,131336.115151985,1.4583311
90,131337.115152142,1.45830885
90,131338.115152299,1.45834065
90,131339.115152455,1.4583311
90,131340.115152611,1.45833746666667
90,131341.115152768,1.4583184
90,131342.115152924,1.45832793333333
90,131343.115153081,1.4583311
90,131344.115153237,1.4583311
90,131345.115153394,1.45833428333333
90,131346.11515355,1.45834381666667
90,131347.115153707,1.45833428333333
90,131348.115153863,1.45833428333333
90,131349.11515402,1.45834381666667
90,131350.115154176,1.458347
90,131351.115154333,1.45834065
90,131352.115154489,1.45835033333333
90,131353.115154645,1.45835351666667
90,131354.115154802,1.45833428333333
90,131355.115154958,1.45835988333333
90,131356.115155115,1.45837576666667
90,131357.115155271,1.45836305
90,131358.115155428,1.45838213333333
90,131359.115155584,1.45835033333333
90,131360.115155741,1.45835351666667
90,131361.115155897,1.45838531666667
90,131362.115156054,1.45835351666667
90,131363.11515621,1.45838531666667
90,131364.115156366,1.45835033333333
90,131365.115156523,1.45836305
90,131366.115156679,1.45837895
90,131367.115156836,1.45838213333333
90,131368.115156992,1.45836623333333
90,131369.115157149,1.45837895
90,131370.115157305,1.45836941666667
90,131371.115157462,1.45836305
90,131372.115157618,1.45836941666667
90,131373.115157775,1.45836305
90,131374.115157931,1.45838531666667
90,131375.115158088,1.45837576666667
90,131376.115158244,1.45837576666667
90,131377.1151584,1.45837576666667
90,131378.115158557,1.45837895
90,131379.115158713,1.45842028333333
90,131380.11515887,1.45840438333333
90,131381.115159026,1.45838213333333
90,131382.115159183,1.45837895
90,131383.115159339,1.45840756666667
90,131384.115159496,1.45840438333333
90,131385.115159652,1.45839166666667
90,131386.115159809,1.45842028333333
90,131387.115159965,1.45841073333333
90,131388.115160122,1.45839166666667
90,131389.115160278,1.45841073333333
90,131390.115160435,1.4584171
90,131391.115160591,1.45841073333333
90,131392.115160747,1.4584171
90,131393.115160904,1.45842345
90,131394.11516106,1.45842345
90,131395.115161217,1.4584171
90,131396.115161373,1.4584171
90,131397.11516153,1.4584012
90,131398.115161686,1.45842663333333
90,131399.115161843,1.45840756666667
90,131400.115161999,1.4584012
90,131401.115162156,1.45842981666667
90,131402.115162312,1.45842028333333
90,131403.115162468,1.45843935
90,131404.115162625,1.45842345
90,131405.115162781,1.45841391666667
90,131406.115162937,1.45843616666667
90,131407.115163094,1.45842663333333
90,131408.11516325,1.45843935
90,131409.115163407,1.45842663333333
90,131410.115163563,1.45840756666667
90,131411.11516372,1.45844888333333
90,131412.115163876,1.45843616666667
90,131413.115164033,1.45846176666667
90,131414.115164189,1.45842663333333
90,131415.115164346,1.45845858333333
90,131416.115164502,1.4584554
90,131417.115164658,1.45845858333333
90,131418.115164815,1.4584554
90,131419.115164971,1.45844253333333
90,131420.115165128,1.4584554
90,131421.115165284,1.4584554
90,131422.115165441,1.45846811666667
90,131423.115165597,1.45847448333333
90,131424.115165754,1.45846493333333
90,131425.11516591,1.45848083333333
90,131426.115166067,1.45845858333333
90,131427.115166223,1.45846493333333
90,131428.11516638,1.45845858333333
90,131429.115166536,1.45846493333333
90,131430.115166692,1.45847448333333
90,131431.115166849,1.45846176666667
90,131432.115167006,1.4584713
90,131433.115167162,1.4584713
90,131434.115167318,1.45850308333333
90,131435.115167475,1.45848083333333
90,131436.115167631,1.45849991666667
90,131437.115167788,1.45849036666667
90,131438.115167944,1.4584872
90,131439.115168101,1.45851261666667
90,131440.115168257,1.45849991666667
90,131441.115168414,1.45847765
90,131442.11516857,1.45849673333333
90,131443.115168727,1.4584872
90,131444.115168883,1.45849673333333
90,131445.115169039,1.45849991666667
90,131446.115169196,1.45851261666667
90,131447.115169352,1.45850626666667
90,131448.115169509,1.45849355
90,131449.115169665,1.45850626666667
90,131450.115169822,1.45849036666667
90,131451.115169978,1.45850308333333
90,131452.115170135,1.45851898333333
90,131453.115170291,1.45849673333333
90,131454.115170448,1.45853805
90,131455.115170604,1.45850626666667
90,131456.11517076,1.4585317
90,131457.115170917,1.45852851666667
90,131458.115171073,1.45851898333333
90,131459.11517123,1.45851261666667
90,131460.115171386,1.45851898333333
90,131461.115171543,1.45850945
90,131462.115171699,1.45852533333333
90,131463.115171856,1.45854123333333
90,131464.115172012,1.45852533333333
90,131465.115172169,1.45854123333333
90,131466.115172325,1.45852533333333
