SOC [%],Voltage [V],Frequency [Hz],Re(Ztot) [Ohm],-Im(Ztot) [Ohm]
60,1.3589631,0.79363066,0.48614022,0.21260504
60,1.3589731,0.63090527,0.51931608,0.21223222
60,1.3589758,0.50154078,0.55085951,0.21347225
60,1.3589826,0.39774463,0.58097535,0.21173744
60,1.3590022,0.3161931,0.60783702,0.20986697
60,1.3590249,0.25122195,0.63321769,0.20807846
60,1.3590422,0.19933917,0.65838486,0.20870794
60,1.3590558,0.15860692,0.68279147,0.21143882
60,1.3590776,0.12593903,0.70643038,0.21363269
60,1.3591056,0.10007046,0.72996646,0.2169698
60,1.3589839,100003.71,0.11933374,-0.13003741
60,1.3590447,79433.273,0.11448579,-0.097042173
60,1.3590769,63093.824,0.11585222,-0.080574013
60,1.3590943,50122.477,0.11250854,-0.058013152
60,1.3591026,39814.059,0.11272887,-0.040090114
60,1.3591125,31621.139,0.11255042,-0.031874288
60,1.3591173,25116.91,0.11235175,-0.025778746
60,1.3591173,19948.785,0.11563199,-0.016092746
60,1.3591274,15847.683,0.11152859,-0.014072206
60,1.3591241,12590.93,0.11393632,-0.0082608219
60,1.3591256,10002.226,0.11700677,-0.0018830253
60,1.3591361,7943.999,0.11488895,0.0013393793
60,1.3591233,6307.7339,0.11676752,0.0046483078
60,1.3591233,5011.604,0.12207664,0.0041371658
60,1.3591326,3981.2744,0.12193069,0.0069226758
60,1.3591166,3161.0117,0.12502821,0.0098280609
60,1.3591237,2510.8032,0.12473695,0.0090197334
60,1.359131,1995.6388,0.12442123,0.01226408
60,1.35913,1585.5074,0.12933759,0.01175714
60,1.3591326,1258.7913,0.131143,0.013219866
60,1.3591343,1000.3202,0.13252404,0.015238505
60,1.3591301,794.23785,0.13487859,0.014346479
60,1.35913,631.00964,0.13666111,0.016518686
60,1.3591319,501.44418,0.14223975,0.02072129
60,1.3591319,398.08914,0.1417823,0.01869889
60,1.3591343,316.31589,0.1467758,0.021152245
60,1.3591346,251.04433,0.14682283,0.02627294
60,1.3591284,199.55299,0.15199368,0.023791382
60,1.3591402,158.42841,0.15533213,0.02568854
60,1.359141,125.84567,0.1607894,0.030520171
60,1.3591418,100.03201,0.16275875,0.028350307
60,1.3591397,79.415512,0.16528121,0.032581754
60,1.359141,63.082298,0.1715025,0.036694646
60,1.3591408,50.144421,0.17595264,0.039651915
60,1.3591458,39.808914,0.18087633,0.043419901
60,1.3591434,31.629555,0.1880044,0.047706846
60,1.3591435,25.104433,0.19447282,0.050788313
60,1.3591408,19.955299,0.19605325,0.06186793
60,1.3591413,15.857577,0.20542631,0.069259614
60,1.3591453,12.600809,0.21304867,0.07452219
60,1.3591462,10.003201,0.22453277,0.083862633
60,1.3591475,7.9395323,0.23402028,0.095425718
60,1.3591462,6.3105812,0.24688707,0.10686921
60,1.3591449,5.0080128,0.25978303,0.12204888
60,1.3591484,3.9778516,0.27936161,0.13863005
60,1.3591447,3.1629555,0.29944876,0.15320516
60,1.3591452,2.5136747,0.32380092,0.16818513
60,1.3591477,1.99553,0.35307774,0.18365943
60,1.3591584,1.5853286,0.38646138,0.19695345
60,1.3591577,1.2596742,0.41869545,0.204935
60,1.3591626,1.0000639,0.4548158,0.21207328
60,1.3591734,0.79363066,0.48945752,0.21305737
60,1.3591752,0.63090527,0.52256221,0.2145222
60,1.3591853,0.50154078,0.55311769,0.21350336
60,1.3592035,0.39774463,0.58229816,0.21135271
60,1.3592169,0.3161931,0.60972708,0.20939046
60,1.3592274,0.25122195,0.63560271,0.20978497
60,1.3592374,0.19933917,0.66010201,0.21076046
60,1.3592602,0.15860692,0.68395615,0.2114189
60,1.3592901,0.12593903,0.7071656,0.21401674
60,1.3593291,0.10007046,0.72856694,0.21673177
50,1.3335148,100003.71,0.12572549,-0.12145238
50,1.3335261,79433.273,0.1254715,-0.096118167
50,1.3335223,63093.824,0.12021814,-0.074850991
50,1.333531,50122.477,0.11877468,-0.058041953
50,1.333528,39814.059,0.12003597,-0.040149011
50,1.3335274,31621.139,0.12140231,-0.034913894
50,1.3335345,25116.91,0.11804585,-0.021483876
50,1.3335373,19948.785,0.12019817,-0.015767807
50,1.3335309,15847.683,0.12494874,-0.0097842291
50,1.3335339,12590.93,0.12250526,-0.0063163
50,1.3335335,10002.226,0.12412193,0.0014101843
50,1.3335378,7943.999,0.126525,0.0050480939
50,1.333528,6307.7339,0.1314611,0.0052704802
50,1.3335267,5011.604,0.12861072,0.0078293141
50,1.3335203,3981.2744,0.13667808,0.010282151
50,1.3335332,3161.0117,0.13493696,0.010156498
50,1.3335285,2510.8032,0.13994418,0.01461852
50,1.3335257,1995.6388,0.13850944,0.013715084
50,1.3335295,1585.5074,0.1462806,0.017121147
50,1.3335294,1258.7913,0.1454501,0.019634571
50,1.3335317,1000.3202,0.14885722,0.018493963
50,1.3335315,794.23785,0.1547002,0.02377254
50,1.333533,631.00964,0.15769094,0.023142587
50,1.333532,501.44418,0.15772925,0.022602947
50,1.3335301,398.08914,0.16332275,0.026334662
50,1.3335321,316.31589,0.16746126,0.025297977
50,1.3335341,251.04433,0.17029339,0.025265526
50,1.3335351,199.55299,0.17553024,0.031807784
50,1.333537,158.42841,0.18064302,0.033991829
50,1.3335361,125.84567,0.18679467,0.033299007
50,1.3335379,100.03201,0.18755154,0.038015954
50,1.3335391,79.415512,0.18779595,0.039537124
50,1.333537,63.082298,0.19624017,0.042922959
50,1.333535,50.144421,0.20368768,0.045490663
50,1.333551,39.808914,0.20812574,0.052045614
50,1.333542,31.629555,0.21613194,0.053110436
50,1.3335389,25.104433,0.22512192,0.060032818
50,1.3335481,19.955299,0.23499419,0.063833743
50,1.3335414,15.857577,0.23981068,0.073356159
50,1.333546,12.600809,0.24734978,0.0808184
50,1.333546,10.003201,0.25522938,0.093768954
50,1.3335404,7.9395323,0.26548985,0.10133766
50,1.3335544,6.3105812,0.28042307,0.11669363
50,1.3335477,5.0080128,0.29420242,0.1300295
50,1.3335471,3.9778516,0.30983764,0.14537305
50,1.3335503,3.1629555,0.32853895,0.1674567
50,1.3335572,2.5136747,0.35359135,0.19032171
50,1.3335514,1.99553,0.38158092,0.21340664
50,1.3335593,1.5853286,0.41505352,0.23556344
50,1.3335611,1.2596742,0.45664936,0.25763619
50,1.3335682,1.0000639,0.49986392,0.27412236
50,1.3335663,0.79363066,0.54861063,0.28974
50,1.3335748,0.63090527,0.59829205,0.29722643
50,1.3335953,0.50154078,0.64660722,0.29912755
50,1.3335997,0.39774463,0.69411546,0.29808849
50,1.3336058,0.3161931,0.73690933,0.29527235
50,1.3336235,0.25122195,0.77774316,0.28961205
50,1.3336525,0.19933917,0.81420988,0.28341386
50,1.3336806,0.15860692,0.84680116,0.27805519
50,1.3337131,0.12593903,0.87922752,0.27554372
50,1.3337449,0.10007046,0.90994841,0.27580386
50,1.3341624,100003.71,0.12453069,-0.13081379
50,1.3340759,79433.273,0.12644444,-0.10236441
50,1.3340112,63093.824,0.12394792,-0.079127088
50,1.3339837,50122.477,0.12497217,-0.058731813
50,1.3339633,39814.059,0.12089533,-0.041930154
50,1.3339403,31621.139,0.11927217,-0.03184972
50,1.333933,25116.91,0.12421699,-0.024222333
50,1.3339156,19948.785,0.12403486,-0.017320283
50,1.3339137,15847.683,0.12636906,-0.0055342936
50,1.3339033,12590.93,0.12285455,-0.0023287844
50,1.3338964,10002.226,0.13180315,-0.00023455138
50,1.3338965,7943.999,0.13018714,0.0053648632
50,1.3338718,6307.7339,0.13227701,0.0040154438
50,1.3338709,5011.604,0.13256647,0.0049529611
50,1.3338717,3981.2744,0.13360882,0.0093512367
50,1.3338633,3161.0117,0.13587689,0.011766321
50,1.3338615,2510.8032,0.14182866,0.016866604
50,1.3338549,1995.6388,0.14083551,0.014964823
50,1.3338603,1585.5074,0.14411081,0.016675187
50,1.3338531,1258.7913,0.15036266,0.020347536
50,1.333854,1000.3202,0.15291791,0.018558802
50,1.3338461,794.23785,0.15613343,0.019230602
50,1.3338495,631.00964,0.15698947,0.019960301
50,1.3338469,501.44418,0.16174342,0.025665946
50,1.3338463,398.08914,0.16297127,0.023535689
50,1.3338436,316.31589,0.16826518,0.026809037
50,1.3338444,251.04433,0.17365165,0.029973773
50,1.3338411,199.55299,0.17675763,0.031389333
50,1.3338451,158.42841,0.18238598,0.030072642
50,1.3338431,125.84567,0.18792693,0.035289414
50,1.3338416,100.03201,0.18813106,0.036907699
50,1.3338401,79.415512,0.19387369,0.041712627
50,1.3338367,63.082298,0.20263523,0.043351658
50,1.3338358,50.144421,0.20573851,0.049909953
50,1.3338391,39.808914,0.21275839,0.049953364
50,1.3338337,31.629555,0.21710117,0.057391688
50,1.33384,25.104433,0.22656691,0.061513793
50,1.3338428,19.955299,0.23460428,0.064904891
50,1.3338372,15.857577,0.24352662,0.076375701
50,1.3338398,12.600809,0.25012341,0.081632376
50,1.3338373,10.003201,0.25647312,0.090141699
50,1.3338346,7.9395323,0.26874426,0.10137638
50,1.3338434,6.3105812,0.28322309,0.11251564
50,1.3338388,5.0080128,0.29433361,0.13162436
50,1.3338435,3.9778516,0.30949432,0.1473247
50,1.3338419,3.1629555,0.32916424,0.16876709
50,1.3338473,2.5136747,0.35398456,0.18819292
50,1.3338438,1.99553,0.38294059,0.211319
50,1.3338387,1.5853286,0.4168728,0.2331553
50,1.333851,1.2596742,0.45699468,0.25476837
50,1.3338487,1.0000639,0.50296289,0.27145612
50,1.3338492,0.79363066,0.55101466,0.28556284
50,1.3338622,0.63090527,0.5993495,0.29137924
50,1.333869,0.50154078,0.64874685,0.29486763
50,1.333868,0.39774463,0.69541538,0.29559195
50,1.3338798,0.3161931,0.73866189,0.29208902
50,1.3339008,0.25122195,0.77827775,0.28626725
50,1.3339237,0.19933917,0.81451422,0.28121495
50,1.3339422,0.15860692,0.84825408,0.27809244
50,1.3339583,0.12593903,0.88082612,0.2772066
50,1.3339849,0.10007046,0.91195023,0.27719682
40,1.3084383,100003.71,0.14768605,-0.13081612
40,1.3084494,79433.273,0.14415056,-0.10221275
40,1.3084601,63093.824,0.14340435,-0.077880502
40,1.3084602,50122.477,0.14364825,-0.056581512
40,1.308459,39814.059,0.14117475,-0.043578792
40,1.3084656,31621.139,0.14487883,-0.029200181
40,1.3084654,25116.91,0.14242801,-0.023769561
40,1.308457,19948.785,0.1451996,-0.014875338
40,1.3084545,15847.683,0.14529848,-0.0080829235
40,1.3084689,12590.93,0.14745134,-0.0033444092
40,1.3084683,10002.226,0.14860135,0.0024795297
40,1.308471,7943.999,0.1507352,0.0075212698
40,1.3084611,6307.7339,0.15079921,0.011386729
40,1.3084583,5011.604,0.15813166,0.0087322397
40,1.3084631,3981.2744,0.16161914,0.015122389
40,1.3084559,3161.0117,0.16201115,0.021077247
40,1.3084636,2510.8032,0.16826926,0.024789043
40,1.3084635,1995.6388,0.1692555,0.022728728
40,1.3084664,1585.5074,0.17278047,0.024473708
40,1.3084606,1258.7913,0.17665794,0.025874622
40,1.3084661,1000.3202,0.18089719,0.025436575
40,1.3084655,794.23785,0.18770146,0.026451062
40,1.3084677,631.00964,0.18973155,0.033669807
40,1.3084654,501.44418,0.19336069,0.030804895
40,1.3084644,398.08914,0.19567803,0.032972805
40,1.3084676,316.31589,0.20454147,0.032613724
40,1.3084693,251.04433,0.20793873,0.037981015
40,1.3084761,199.55299,0.21547446,0.036892951
40,1.3084776,158.42841,0.22064881,0.038784094
40,1.3084747,125.84567,0.22619906,0.041680381
40,1.308475,100.03201,0.22958353,0.046188101
40,1.3084743,79.415512,0.23479329,0.047355797
40,1.308476,63.082298,0.2387801,0.048939511
40,1.3084764,50.144421,0.25046253,0.053544309
40,1.3084807,39.808914,0.25363219,0.058371607
40,1.308481,31.629555,0.26151985,0.060578957
40,1.3084821,25.104433,0.271144,0.063031562
40,1.3084781,19.955299,0.27871162,0.073802061
40,1.3084804,15.857577,0.29082739,0.079576835
40,1.3084787,12.600809,0.29819122,0.089159817
40,1.3084826,10.003201,0.30764756,0.0970226
40,1.3084884,7.9395323,0.31540221,0.10578273
40,1.3084803,6.3105812,0.32884666,0.12000769
40,1.3084837,5.0080128,0.34195191,0.13344304
40,1.3084923,3.9778516,0.35758126,0.1513676
40,1.3084887,3.1629555,0.37514496,0.16997528
40,1.3084935,2.5136747,0.39679593,0.1949178
40,1.3085016,1.99553,0.42237225,0.22062175
40,1.308506,1.5853286,0.45414934,0.25060716
40,1.3085142,1.2596742,0.49154866,0.27968612
40,1.3085185,1.0000639,0.53966814,0.31099427
40,1.3085362,0.79363066,0.59236836,0.33659557
40,1.3085438,0.63090527,0.65345562,0.35879406
40,1.3085502,0.50154078,0.71621817,0.37344742
40,1.3085737,0.39774463,0.78229117,0.37972879
40,1.3085988,0.3161931,0.84484971,0.37840223
40,1.3086183,0.25122195,0.9047156,0.37331694
40,1.3086332,0.19933917,0.95884204,0.36523873
40,1.3086536,0.15860692,1.006107,0.35595271
40,1.3086876,0.12593903,1.0506604,0.34499735
40,1.3087422,0.10007046,1.0916108,0.33779278
40,1.3082627,100003.71,0.14454323,-0.12850046
40,1.3084201,79433.273,0.14002316,-0.10209909
40,1.3085043,63093.824,0.14264113,-0.079064831
40,1.3085474,50122.477,0.14037006,-0.058465682
40,1.3085788,39814.059,0.14211832,-0.041572593
40,1.3086015,31621.139,0.14505638,-0.031103659
40,1.308622,25116.91,0.14429453,-0.017928533
40,1.3086292,19948.785,0.14399755,-0.018169524
40,1.3086442,15847.683,0.14368823,-0.0086638276
40,1.308655,12590.93,0.14543313,-0.0042443518
40,1.3086599,10002.226,0.1493534,0.003334841
40,1.3086722,7943.999,0.14967595,0.0063123507
40,1.3086593,6307.7339,0.1561083,0.0059963828
40,1.3086675,5011.604,0.1585443,0.0057015712
40,1.3086711,3981.2744,0.16044924,0.01603608
40,1.3086764,3161.0117,0.16083498,0.018394522
40,1.3086782,2510.8032,0.16154774,0.018230392
40,1.3086861,1995.6388,0.16751906,0.024671111
40,1.3086884,1585.5074,0.17310949,0.020357091
40,1.3086901,1258.7913,0.17735608,0.028797317
40,1.3086975,1000.3202,0.17899944,0.028314298
40,1.3087003,794.23785,0.18254769,0.026999928
40,1.3086931,631.00964,0.1937232,0.032348737
40,1.3087014,501.44418,0.19085291,0.034086142
40,1.3087102,398.08914,0.19946389,0.033082835
40,1.3087122,316.31589,0.20437889,0.036284219
40,1.3087156,251.04433,0.20856988,0.03682771
40,1.3087164,199.55299,0.21503717,0.035532113
40,1.3087158,158.42841,0.22237103,0.040796805
40,1.3087183,125.84567,0.22432339,0.043433309
40,1.3087178,100.03201,0.23073141,0.042701133
40,1.3087233,79.415512,0.23577146,0.048010644
40,1.308724,63.082298,0.24175553,0.050085183
40,1.3087201,50.144421,0.24866197,0.054244131
40,1.3087255,39.808914,0.25433394,0.060193334
40,1.3087276,31.629555,0.26360944,0.061125852
40,1.3087341,25.104433,0.26993293,0.066953078
40,1.3087347,19.955299,0.27724591,0.074155308
40,1.308742,15.857577,0.28608319,0.080117434
40,1.3087397,12.600809,0.29671833,0.086127929
40,1.3087398,10.003201,0.30856973,0.10073169
40,1.3087384,7.9395323,0.3184897,0.1078791
40,1.3087412,6.3105812,0.32963017,0.12023351
40,1.308743,5.0080128,0.3420724,0.13375664
40,1.308749,3.9778516,0.35873669,0.15357026
40,1.3087585,3.1629555,0.37398341,0.17139773
40,1.3087631,2.5136747,0.39756593,0.19622257
40,1.308766,1.99553,0.42441329,0.22350492
40,1.3087648,1.5853286,0.45483598,0.25231951
40,1.3087767,1.2596742,0.49357897,0.28374425
40,1.3087784,1.0000639,0.53959423,0.31197643
40,1.3087856,0.79363066,0.59445375,0.33997583
40,1.3088057,0.63090527,0.65361959,0.36135927
40,1.3088126,0.50154078,0.71863216,0.37613952
40,1.308816,0.39774463,0.7837792,0.38471922
40,1.3088371,0.3161931,0.84794927,0.38381696
40,1.3088697,0.25122195,0.9071371,0.37732601
40,1.3089008,0.19933917,0.96140498,0.36838222
40,1.3089269,0.15860692,1.0107573,0.35916325
40,1.3089575,0.12593903,1.0554919,0.35202608
40,1.3089905,0.10007046,1.0967681,0.34419209
30,1.2718793,100003.71,0.19009864,-0.13038056
30,1.2718867,79433.273,0.18920666,-0.099655226
30,1.2718892,63093.824,0.18549912,-0.075918213
30,1.271891,50122.477,0.18895669,-0.057622261
30,1.2718951,39814.059,0.18575898,-0.043893237
30,1.2718935,31621.139,0.19080536,-0.028272826
30,1.2718923,25116.91,0.18890898,-0.022028808
30,1.2718979,19948.785,0.19387649,-0.010290574
30,1.2719017,15847.683,0.19561122,-0.0047208951
30,1.2719028,12590.93,0.18939406,0.00078120397
30,1.2718996,10002.226,0.19708301,0.002828323
30,1.2719042,7943.999,0.20274103,0.011441718
30,1.2718906,6307.7339,0.20274696,0.016806746
30,1.2718949,5011.604,0.20636915,0.016821969
30,1.2718923,3981.2744,0.21040143,0.02178227
30,1.2718978,3161.0117,0.21596637,0.022681022
30,1.2718906,2510.8032,0.2170787,0.029895218
30,1.2718954,1995.6388,0.22152103,0.028192572
30,1.271898,1585.5074,0.22461085,0.030081321
30,1.2718948,1258.7913,0.23442861,0.034151375
30,1.2719002,1000.3202,0.23730806,0.032151148
30,1.271896,794.23785,0.24381533,0.03434439
30,1.2718935,631.00964,0.2469126,0.036437877
30,1.2718979,501.44418,0.25037497,0.03795927
30,1.2718917,398.08914,0.25690103,0.036193669
30,1.2718956,316.31589,0.26235589,0.037585236
30,1.2718972,251.04433,0.26762411,0.038571771
30,1.2718996,199.55299,0.27515075,0.042502921
30,1.2718934,158.42841,0.28628814,0.047430679
30,1.2719048,125.84567,0.28608203,0.044685222
30,1.2719016,100.03201,0.29067817,0.048119601
30,1.271908,79.415512,0.29444996,0.053671546
30,1.2719107,63.082298,0.30305895,0.054475173
30,1.2719071,50.144421,0.30952892,0.056066025
30,1.2718995,39.808914,0.31708699,0.063384429
30,1.2719047,31.629555,0.32745567,0.063680276
30,1.2719003,25.104433,0.33342475,0.071546987
30,1.2718979,19.955299,0.34216663,0.077009827
30,1.271899,15.857577,0.35510957,0.088548243
30,1.2719084,12.600809,0.36177015,0.090987854
30,1.2719188,10.003201,0.373027,0.099998616
30,1.2719053,7.9395323,0.38607913,0.11067399
30,1.2719191,6.3105812,0.39699098,0.12595543
30,1.2719218,5.0080128,0.4140754,0.13768078
30,1.2719041,3.9778516,0.42877918,0.15569302
30,1.27191,3.1629555,0.4437353,0.17614935
30,1.2719141,2.5136747,0.46428582,0.19982453
30,1.2719059,1.99553,0.48788038,0.22799028
30,1.2719171,1.5853286,0.51495725,0.26009446
30,1.2719158,1.2596742,0.55060595,0.29656252
30,1.2719291,1.0000639,0.59151655,0.33483633
30,1.271926,0.79363066,0.64584082,0.37682432
30,1.2719342,0.63090527,0.70801234,0.41609484
30,1.2719532,0.50154078,0.78044122,0.44943294
30,1.2719582,0.39774463,0.86283255,0.47517952
30,1.2719638,0.3161931,0.94767106,0.4908576
30,1.2719755,0.25122195,1.0323006,0.49280927
30,1.2720027,0.19933917,1.1140566,0.48580804
30,1.2720301,0.15860692,1.1868038,0.47253901
30,1.2720656,0.12593903,1.2510144,0.45609045
30,1.2721146,0.10007046,1.3109308,0.44101161
30,1.2727754,100003.71,0.18626565,-0.12355292
30,1.2725556,79433.273,0.18498671,-0.097523622
30,1.2724458,63093.824,0.1841336,-0.072596602
30,1.2723856,50122.477,0.1849941,-0.055890311
30,1.2723589,39814.059,0.18250988,-0.040485494
30,1.272334,31621.139,0.18579677,-0.029087963
30,1.2723166,25116.91,0.18800199,-0.019471394
30,1.2723062,19948.785,0.18888579,-0.016061768
30,1.2722961,15847.683,0.19055414,-0.0051675942
30,1.2722813,12590.93,0.18903914,-0.00034998084
30,1.2722784,10002.226,0.19448701,0.0063488246
30,1.2722721,7943.999,0.192729,0.010789342
30,1.2722549,6307.7339,0.20318703,0.015693525
30,1.2722464,5011.604,0.20284002,0.016140882
30,1.2722433,3981.2744,0.20448959,0.019392576
30,1.2722389,3161.0117,0.20591177,0.023731835
30,1.2722343,2510.8032,0.21457766,0.024231002
30,1.2722365,1995.6388,0.22060366,0.026878025
30,1.2722285,1585.5074,0.22310193,0.032590862
30,1.2722298,1258.7913,0.22481389,0.033183143
30,1.272226,1000.3202,0.23515278,0.032006547
30,1.2722266,794.23785,0.23854516,0.034131199
30,1.2722214,631.00964,0.24332988,0.034045309
30,1.2722212,501.44418,0.25190774,0.035452507
30,1.2722223,398.08914,0.25705469,0.038908638
30,1.272222,316.31589,0.26065645,0.039961968
30,1.2722195,251.04433,0.26676381,0.04087384
30,1.2722174,199.55299,0.26990786,0.041658849
30,1.2722095,158.42841,0.27577487,0.04226872
30,1.2722188,125.84567,0.28214005,0.044524584
30,1.2722188,100.03201,0.287543,0.048671529
30,1.2722174,79.415512,0.29504669,0.053711891
30,1.2722141,63.082298,0.30487055,0.051695969
30,1.2722149,50.144421,0.30874974,0.057382841
30,1.2722114,39.808914,0.31756866,0.061698001
30,1.2722087,31.629555,0.32231703,0.063208319
30,1.27221,25.104433,0.33407062,0.069864169
30,1.2722131,19.955299,0.34270284,0.077794433
30,1.2722102,15.857577,0.34995714,0.084129699
30,1.2722148,12.600809,0.35907716,0.089184925
30,1.2722132,10.003201,0.36921135,0.1028344
30,1.272209,7.9395323,0.38570252,0.11291978
30,1.2722178,6.3105812,0.39691323,0.1257958
30,1.2722164,5.0080128,0.41137543,0.13854846
30,1.2722088,3.9778516,0.42670321,0.15514818
30,1.2722069,3.1629555,0.44386229,0.17550462
30,1.2722129,2.5136747,0.46344662,0.19816162
30,1.272205,1.99553,0.48562598,0.2272511
30,1.2722187,1.5853286,0.51362854,0.25864512
30,1.2722113,1.2596742,0.54926062,0.29440713
30,1.2722288,1.0000639,0.58971542,0.33393589
30,1.2722239,0.79363066,0.64464545,0.37398916
30,1.2722234,0.63090527,0.70691097,0.41208461
30,1.2722442,0.50154078,0.77990913,0.44502005
30,1.2722569,0.39774463,0.86192614,0.47037834
30,1.2722625,0.3161931,0.94633061,0.48658839
30,1.2722753,0.25122195,1.0303679,0.49055627
30,1.2722974,0.19933917,1.1118989,0.48532081
30,1.2723293,0.15860692,1.18404,0.47299722
30,1.2723689,0.12593903,1.2489742,0.45679787
30,1.2724159,0.10007046,1.3095843,0.44234195
20,1.2167497,100003.71,0.27254313,-0.12349846
20,1.2167617,79433.273,0.26684785,-0.096649796
20,1.2167699,63093.824,0.26956877,-0.072408259
20,1.2167698,50122.477,0.26532423,-0.052497551
20,1.2167751,39814.059,0.27016634,-0.038952693
20,1.2167808,31621.139,0.27525905,-0.02673794
20,1.2167797,25116.91,0.27192605,-0.014949858
20,1.216774,19948.785,0.27651489,-0.0098514762
20,1.216785,15847.683,0.27876955,-0.002405735
20,1.2167816,12590.93,0.28043577,0.0046659056
20,1.2167828,10002.226,0.28651142,0.0061632493
20,1.2167832,7943.999,0.28829047,0.013195702
20,1.2167772,6307.7339,0.28316283,0.018207731
20,1.2167796,5011.604,0.29793331,0.015025589
20,1.2167805,3981.2744,0.30241784,0.016067909
20,1.2167838,3161.0117,0.30388749,0.020377828
20,1.2167819,2510.8032,0.31102249,0.020408396
20,1.2167782,1995.6388,0.31018072,0.020437356
20,1.2167841,1585.5074,0.31251585,0.02602368
20,1.2167802,1258.7913,0.31838018,0.022881314
20,1.2167861,1000.3202,0.32189357,0.026432928
20,1.216786,794.23785,0.32448718,0.026357731
20,1.2167845,631.00964,0.32447654,0.02919239
20,1.2167848,501.44418,0.32982296,0.029723678
20,1.2167882,398.08914,0.33517131,0.024995264
20,1.2167901,316.31589,0.33763185,0.032711834
20,1.2167912,251.04433,0.34447774,0.031828627
20,1.2167919,199.55299,0.34558582,0.035901513
20,1.2167969,158.42841,0.35549366,0.036708541
20,1.2167958,125.84567,0.35652527,0.040108763
20,1.2167972,100.03201,0.36017007,0.043713935
20,1.2167932,79.415512,0.36837417,0.048215233
20,1.2167943,63.082298,0.37602559,0.054058466
20,1.2167991,50.144421,0.38091567,0.060311105
20,1.2167957,39.808914,0.39011291,0.062539078
20,1.216802,31.629555,0.39513674,0.069945708
20,1.2168022,25.104433,0.40850258,0.078819863
20,1.2168094,19.955299,0.41841388,0.084359176
20,1.2168162,15.857577,0.42820972,0.094859175
20,1.2168051,12.600809,0.43832371,0.10241562
20,1.2168055,10.003201,0.44820929,0.11434939
20,1.2168012,7.9395323,0.46513799,0.12301481
20,1.2168068,6.3105812,0.48107535,0.13646464
20,1.2168005,5.0080128,0.49323091,0.15321217
20,1.2168214,3.9778516,0.51152921,0.16810381
20,1.2168285,3.1629555,0.53069329,0.18842015
20,1.2168387,2.5136747,0.54944938,0.21239167
20,1.216843,1.99553,0.57132095,0.24204443
20,1.2168163,1.5853286,0.59522694,0.27519855
20,1.2168492,1.2596742,0.62227821,0.31899521
20,1.2168285,1.0000639,0.65678829,0.36937904
20,1.2168487,0.79363066,0.69599015,0.42997694
20,1.2168748,0.63090527,0.74716657,0.4963918
20,1.2168665,0.50154078,0.81170559,0.57572162
20,1.2168726,0.39774463,0.89388371,0.65742457
20,1.2169069,0.3161931,0.9991892,0.7410478
20,1.2169417,0.25122195,1.1256574,0.81941158
20,1.216967,0.19933917,1.2757069,0.88258612
20,1.2169898,0.15860692,1.4382321,0.92584658
20,1.2170202,0.12593903,1.6075011,0.94397873
20,1.2170656,0.10007046,1.772692,0.93714559
20,1.216453,100003.71,0.27192014,-0.12680504
20,1.2168006,79433.273,0.268857,-0.099273413
20,1.2169797,63093.824,0.26896393,-0.071068153
20,1.2170587,50122.477,0.27017123,-0.054976702
20,1.2171004,39814.059,0.27125922,-0.036333654
20,1.2171208,31621.139,0.27339175,-0.027501671
20,1.2171358,25116.91,0.27485123,-0.018358763
20,1.2171415,19948.785,0.2780281,-0.010337613
20,1.2171497,15847.683,0.27955171,-0.0017041866
20,1.2171526,12590.93,0.28333724,0.004182206
20,1.2171551,10002.226,0.28613973,0.0091530271
20,1.2171563,7943.999,0.29155678,0.012423495
20,1.2171451,6307.7339,0.29202864,0.014505464
20,1.2171482,5011.604,0.29882765,0.015984172
20,1.2171494,3981.2744,0.29923049,0.020844102
20,1.217146,3161.0117,0.30260673,0.020159479
20,1.217149,2510.8032,0.31173861,0.021440122
20,1.2171487,1995.6388,0.31165388,0.022714755
20,1.2171521,1585.5074,0.31802589,0.022015708
20,1.2171522,1258.7913,0.31816089,0.021824719
20,1.2171551,1000.3202,0.32335514,0.026894487
20,1.2171519,794.23785,0.32423422,0.027578222
20,1.2171427,631.00964,0.3262915,0.027272264
20,1.217153,501.44418,0.33238006,0.024611257
20,1.2171522,398.08914,0.33796585,0.029635191
20,1.2171522,316.31589,0.3365944,0.030449325
20,1.2171546,251.04433,0.34384787,0.034720592
20,1.217155,199.55299,0.34909636,0.035712931
20,1.217153,158.42841,0.35013464,0.038712028
20,1.2171581,125.84567,0.3589285,0.044345483
20,1.2171588,100.03201,0.36551276,0.045956306
20,1.2171526,79.415512,0.36904708,0.050830133
20,1.2171543,63.082298,0.37654245,0.052959867
20,1.2171508,50.144421,0.38291138,0.058453504
20,1.2171537,39.808914,0.39080298,0.062309276
20,1.2171618,31.629555,0.39447331,0.069543645
20,1.2171547,25.104433,0.40202713,0.081147201
20,1.2171595,19.955299,0.41842657,0.083578572
20,1.2171702,15.857577,0.43079343,0.093415655
20,1.2171654,12.600809,0.43949738,0.10191359
20,1.2171612,10.003201,0.45266718,0.11353081
20,1.2171564,7.9395323,0.46583626,0.12327542
20,1.2171676,6.3105812,0.48003379,0.13717498
20,1.2171541,5.0080128,0.49772483,0.15333103
20,1.2171659,3.9778516,0.51331425,0.16993117
20,1.2171818,3.1629555,0.53138012,0.18954138
20,1.2171922,2.5136747,0.55091751,0.21253648
20,1.2171848,1.99553,0.57264125,0.24234469
