SOC [%],Time [s],Voltage [V]
70,400518.338334076,1.3805612
70,400519.338333331,1.3804276
70,400520.338332586,1.3805231
70,400521.338331841,1.3804276
70,400522.338331096,1.3804085
70,400523.338330351,1.3805231
70,400524.338329606,1.3804467
70,400525.338328861,1.3803703
70,400526.338328116,1.3804276
70,400527.338327371,1.3804657
70,400528.338326626,1.3805231
70,400529.338325881,1.3804657
70,400530.338325135,1.3804849
70,400531.33832439,1.3804085
70,400532.338323645,1.3804085
70,400533.3383229,1.3805422
70,400534.338322155,1.3805231
70,400535.33832141,1.3805231
70,400536.338320665,1.3805612
70,400537.33831992,1.3805231
70,400538.338319175,1.3805995
70,400539.33831843,1.3805612
70,400540.338317685,1.3807141
70,400541.33831694,1.3805804
70,400542.338316195,1.3805804
70,400543.33831545,1.3805422
70,400544.338314705,1.3805995
70,400545.338313959,1.3804849
70,400546.338313214,1.3805422
70,400547.338312469,1.3805804
70,400548.338311724,1.3805422
70,400549.338310979,1.3806186
70,400550.338310234,1.380504
70,400551.338309489,1.3805231
70,400552.338308744,1.3805804
70,400553.338307999,1.3804467
70,400554.338307254,1.3806759
70,400555.338306509,1.3805422
70,400556.338305764,1.380504
70,400557.338305019,1.3806568
70,400558.338304274,1.3807333
70,400559.338303529,1.3806186
70,400560.338302784,1.3806186
70,400561.338302039,1.3805804
70,400562.338301294,1.3805612
70,400563.338300548,1.3805612
70,400564.338299803,1.3805995
70,400565.338299058,1.380695
70,400566.338298313,1.3806376
70,400567.338297568,1.3805422
70,400568.338296823,1.3805995
70,400569.338296078,1.3805804
70,400570.338295333,1.3804276
70,400571.338294588,1.3805995
70,400572.338293843,1.3805995
70,400573.338293098,1.380695
70,400574.338292353,1.3805804
70,400575.338291608,1.3805995
70,400576.338290863,1.3808097
70,400577.338290118,1.3805231
70,400578.338289373,1.3805995
70,400579.338288628,1.380695
70,400580.338287883,1.3807141
70,400581.338287137,1.3806376
70,400582.338286392,1.3805995
70,400583.338285647,1.380695
70,400584.338284902,1.3806759
70,400585.338284157,1.3806376
70,400586.338283412,1.3806376
70,400587.338282667,1.3805612
70,400588.338281922,1.3806186
70,400589.338281177,1.3806376
70,400590.338280432,1.3806759
70,400591.338279687,1.3805995
70,400592.338278942,1.3807141
70,400593.338278197,1.380695
70,400594.338277452,1.3806759
70,400595.338276707,1.3806759
70,400596.338275962,1.380695
70,400597.338275217,1.3806759
70,400598.338274472,1.3807523
70,400599.338273726,1.3806568
70,400600.338272981,1.3805804
70,400601.338272236,1.380695
70,400602.338271491,1.3808097
70,400603.338270746,1.3806568
70,400604.338270001,1.3807333
70,400605.338269256,1.3807333
70,400606.338268511,1.380695
70,400607.338267766,1.380695
70,400608.338267021,1.3806568
70,400609.338266276,1.3808478
70,400610.338265531,1.3807714
70,400611.338264786,1.3809433
70,400612.338264041,1.3806186
70,400613.338263296,1.3806186
70,400614.33826255,1.3808287
70,400615.338261805,1.3808097
70,400616.33826106,1.3807333
70,400617.338260315,1.3806186
70,400618.33825957,1.3808097
70,400619.338258825,1.3808669
70,400620.33825808,1.380695
70,400621.338257335,1.3808097
70,400622.33825659,1.3808478
70,400623.338255845,1.3807141
70,400624.3382551,1.3807141
70,400625.338254355,1.3808861
70,400626.33825361,1.3808287
70,400627.338252865,1.3807714
70,400628.33825212,1.3807905
70,400629.338251375,1.3807141
70,400630.33825063,1.3807714
70,400631.338249884,1.3807714
70,400632.338249139,1.3808097
70,400633.338248394,1.3808097
70,400634.338247649,1.3807141
70,400635.338246904,1.3807905
70,400636.338246159,1.3808861
70,400637.338245414,1.3807714
70,400638.338244669,1.3807523
70,400639.338243924,1.3807333
70,400640.338243179,1.3808669
70,400641.338242434,1.3808478
70,400642.338241689,1.3809052
70,400643.338240944,1.3807141
70,400644.338240199,1.3808097
70,400645.338239454,1.3808669
70,400646.338238709,1.3807714
70,400647.338237964,1.3808097
70,400648.338237219,1.3809433
70,400649.338236474,1.3807905
70,400650.338235728,1.3807523
70,400651.338234983,1.3807905
70,400652.338234238,1.3808861
70,400653.338233493,1.3808861
70,400654.338232748,1.3809242
70,400655.338232003,1.3809433
70,400656.338231258,1.3808861
70,400657.338230513,1.3809242
70,400658.338229768,1.381058
70,400659.338229023,1.3809242
70,400660.338228278,1.3808861
70,400661.338227533,1.3808287
70,400662.338226788,1.3808478
70,400663.338226043,1.3808669
70,400664.338225298,1.3809625
70,400665.338224553,1.3808097
70,400666.338223808,1.3809242
70,400667.338223063,1.3808861
70,400668.338222317,1.3808861
70,400669.338221572,1.3808861
70,400670.338220827,1.3809242
70,400671.338220082,1.3808478
70,400672.338219337,1.3809242
70,400673.338218592,1.3808861
70,400674.338217847,1.3809625
70,400675.338217102,1.381058
70,400676.338216357,1.3808669
70,400677.338215612,1.3809052
70,400678.338214867,1.3810389
70,400679.338214122,1.3809242
70,400680.338213377,1.3809816
70,400681.338212632,1.3810006
70,400682.338211887,1.3808861
70,400683.338211142,1.3809433
70,400684.338210397,1.3809433
70,400685.338209651,1.3809816
70,400686.338208906,1.3810771
70,400687.338208161,1.3810771
70,400688.338207416,1.381058
70,400689.338206671,1.3809625
70,400690.338205926,1.3810961
70,400691.338205181,1.3810197
70,400692.338204436,1.3810389
70,400693.338203691,1.3810006
70,400694.338202946,1.3809625
70,400695.338202201,1.3809625
70,400696.338201456,1.381058
70,400697.338200711,1.3811917
70,400698.338199966,1.3809625
70,400699.338199221,1.3809816
70,400700.338198475,1.3811153
70,400701.33819773,1.3811725
70,400702.338196985,1.3810006
70,400703.33819624,1.3809816
70,400704.338195495,1.3810961
70,400705.33819475,1.3809625
70,400706.338194005,1.3810006
70,400707.33819326,1.3810197
70,400708.338192515,1.3810197
70,400709.33819177,1.3811344
70,400710.338191025,1.3810771
70,400711.33819028,1.3810771
70,400712.338189535,1.3812299
70,400713.33818879,1.3809242
70,400714.338188045,1.3809816
70,400715.3381873,1.3810197
70,400716.338186555,1.3810961
70,400717.33818581,1.3810006
70,400718.338185064,1.3810961
70,400719.338184319,1.3809816
70,400720.338183574,1.3811344
70,400721.338182829,1.3812299
70,400722.338182084,1.3812108
70,400723.338181339,1.3810961
70,400724.338180594,1.3810197
70,400725.338179849,1.3810771
70,400726.338179104,1.3810771
70,400727.338178359,1.3811917
70,400728.338177614,1.3811344
70,400729.338176869,1.3809816
70,400730.338176124,1.3811535
70,400731.338175379,1.3810771
70,400732.338174634,1.3810961
70,400733.338173889,1.3812299
70,400734.338173144,1.3811917
70,400735.338172399,1.3812108
70,400736.338171654,1.3811344
70,400737.338170908,1.3811344
70,400738.338170163,1.3809816
70,400739.338169418,1.3811535
70,400740.338168673,1.3810197
70,400741.338167928,1.3810961
70,400742.338167183,1.3811725
70,400743.338166438,1.3811344
70,400744.338165693,1.3811344
70,400745.338164948,1.3811535
70,400746.338164203,1.3810961
70,400747.338163458,1.3810771
70,400748.338162713,1.3810961
70,400749.338161968,1.3812299
70,400750.338161223,1.3811153
70,400751.338160478,1.3811153
70,400752.338159733,1.381058
70,400753.338158988,1.3810771
70,400754.338158242,1.3811725
70,400755.338157497,1.3810961
70,400756.338156752,1.3811917
70,400757.338156007,1.3811917
70,400758.338155262,1.3811725
70,400759.338154517,1.3811344
70,400760.338153772,1.3812872
70,400761.338153027,1.3811917
70,400762.338152282,1.3811725
70,400763.338151537,1.3811344
70,400764.338150792,1.3811153
70,400765.338150047,1.3811344
70,400766.338149302,1.3810961
70,400767.338148557,1.3813446
70,400768.338147812,1.3812108
70,400769.338147066,1.3812299
70,400770.338146321,1.381249
70,400771.338145576,1.3811153
70,400772.338144831,1.3811153
70,400773.338144086,1.3811535
70,400774.338143341,1.381058
70,400775.338142596,1.3812681
70,400776.338141851,1.3812108
70,400777.338141106,1.3813063
70,400778.338140361,1.3811917
70,400779.338139616,1.3813636
70,400780.338138871,1.381249
70,400781.338138126,1.3812299
70,400782.33813738,1.3811725
70,400783.338136635,1.3813063
70,400784.33813589,1.3812299
70,400785.338135145,1.3812681
70,400786.3381344,1.3812299
70,400787.338133655,1.3812108
70,400788.33813291,1.3811725
70,400789.338132165,1.3812108
70,400790.33813142,1.3812681
70,400791.338130675,1.3813446
70,400792.33812993,1.3813446
70,400793.338129185,1.3813827
70,400794.33812844,1.3813446
70,400795.338127695,1.3812299
70,400796.33812695,1.3811535
70,400797.338126204,1.3812681
70,400798.338125459,1.3813254
70,400799.338124714,1.3811917
70,400800.338123969,1.3813636
70,400801.338123224,1.3813827
70,400802.338122479,1.3813254
70,400803.338121734,1.3813827
70,400804.338120989,1.3813446
70,400805.338120244,1.3813254
70,400806.338119499,1.3813254
70,400807.338118754,1.3813063
70,400808.338118009,1.3813827
70,400809.338117264,1.3813254
70,400810.338116519,1.3814018
70,400811.338115774,1.3813254
70,400812.338115029,1.3813636
70,400813.338114284,1.3812872
70,400814.338113539,1.3813254
70,400815.338112793,1.3812872
70,400816.338112048,1.3813063
70,400817.338111303,1.3813446
70,400818.338110558,1.381421
70,400819.338109813,1.38144
70,400820.338109068,1.3813254
70,400821.338108323,1.3812681
70,400822.338107578,1.3813827
70,400823.338106833,1.3812681
70,400824.338106088,1.381249
70,400825.338105343,1.3814974
70,400826.338104598,1.3814018
70,400827.338103853,1.3813827
70,400828.338103108,1.3813446
70,400829.338102363,1.3814018
70,400830.338101618,1.38144
70,400831.338100873,1.3813636
70,400832.338100127,1.3813636
70,400833.338099382,1.3812872
70,400834.338098637,1.3813636
70,400835.338097892,1.38144
70,400836.338097147,1.3815355
70,400837.338096402,1.3813636
70,400838.338095657,1.3813827
70,400839.338094912,1.3813827
70,400840.338094167,1.3814591
70,400841.338093422,1.3814591
70,400842.338092677,1.3813254
70,400843.338091932,1.38144
70,400844.338091187,1.381421
70,400845.338090442,1.3814591
70,400846.338089697,1.3813446
70,400847.338088951,1.3814974
70,400848.338088206,1.3814591
70,400849.338087461,1.3814782
70,400850.338086716,1.3813827
70,400851.338085971,1.3814018
70,400852.338085226,1.3814591
70,400853.338084481,1.3814974
70,400854.338083736,1.3814018
70,400855.338082991,1.3815165
70,400856.338082246,1.381421
70,400857.338081501,1.3815738
70,400858.338080756,1.3813636
70,400859.338080011,1.3815355
70,400860.338079266,1.3814591
70,400861.338078521,1.3814018
70,400862.338077776,1.3814591
70,400863.338077031,1.3815165
70,400864.338076286,1.3813446
70,400865.33807554,1.3814974
70,400866.338074795,1.3814018
70,400867.33807405,1.3812108
70,400868.338073305,1.3813827
70,400869.33807256,1.3813636
70,400870.338071815,1.3813254
70,400871.33807107,1.3814782
70,400872.338070325,1.3814782
70,400873.33806958,1.38144
70,400874.338068835,1.38144
70,400875.33806809,1.3814782
70,400876.338067345,1.3815165
70,400877.3380666,1.3815165
70,400878.338065855,1.3816119
70,400879.33806511,1.3815546
70,400880.338064365,1.3814974
70,400881.33806362,1.3815546
70,400882.338062875,1.3814974
70,400883.338062129,1.3815738
70,400884.338061384,1.3815165
70,400885.338060639,1.3814974
70,400886.338059894,1.3815355
70,400887.338059149,1.3814974
70,400888.338058404,1.3814974
70,400889.338057659,1.3814974
70,400890.338056914,1.3814974
70,400891.338056169,1.38144
70,400892.338055424,1.3815738
70,400893.338054679,1.3815165
70,400894.338053934,1.3814974
70,400895.338053189,1.3815546
70,400896.338052444,1.3814782
70,400897.338051699,1.3815546
70,400898.338050954,1.3815738
70,400899.338050209,1.3815355
70,400900.338049464,1.3815738
70,400901.338048718,1.3816502
70,400902.338047973,1.3815738
70,400903.338047228,1.3816502
70,400904.338046483,1.3815929
70,400905.338045738,1.3815738
70,400906.338044993,1.3815546
70,400907.338044248,1.3815738
70,400908.338043503,1.3815546
70,400909.338042758,1.3815738
70,400910.338042013,1.3815165
70,400911.338041268,1.38144
70,400912.338040523,1.3815546
70,400913.338039778,1.3815738
70,400914.338039033,1.3815929
70,400915.338038288,1.38144
70,400916.338037542,1.3815546
70,400917.338036797,1.3816502
70,400918.338036052,1.3816884
70,400919.338035307,1.3815546
70,400920.338034562,1.381631
70,400921.338033817,1.3816693
70,400922.338033072,1.3815546
70,400923.338032327,1.3815165
70,400924.338031582,1.3816693
70,400925.338030837,1.3816502
70,400926.338030092,1.3816119
70,400927.338029347,1.3817457
70,400928.338028602,1.3815546
70,400929.338027857,1.3816884
70,400930.338027112,1.3815738
70,400931.338026367,1.381631
70,400932.338025622,1.3816884
70,400933.338024876,1.3814974
70,400934.338024131,1.3815546
70,400935.338023386,1.3816119
70,400936.338022641,1.3816502
70,400937.338021896,1.3816502
70,400938.338021151,1.381631
70,400939.338020406,1.3817266
70,400940.338019661,1.3816693
70,400941.338018916,1.3816884
70,400942.338018171,1.3816884
70,400943.338017426,1.3815355
70,400944.338016681,1.381631
70,400945.338015936,1.3816693
70,400946.338015191,1.3816502
70,400947.338014446,1.381631
70,400948.338013701,1.3817648
70,400949.338012956,1.3815929
70,400950.338012211,1.3816884
70,400951.338011466,1.3817838
70,400952.33801072,1.3817266
70,400953.338009975,1.3817457
70,400954.33800923,1.3817648
70,400955.338008485,1.3817074
70,400956.33800774,1.3816502
70,400957.338006995,1.3816884
70,400958.33800625,1.3817457
70,400959.338005505,1.3817266
70,400960.33800476,1.3816119
70,400961.338004015,1.3817074
70,400962.33800327,1.3817457
70,400963.338002525,1.3817266
70,400964.33800178,1.3817648
70,400965.338001035,1.3816693
70,400966.33800029,1.3816119
70,400967.337999545,1.3817074
70,400968.3379988,1.3817838
70,400969.337998055,1.3816884
70,400970.337997309,1.3817074
70,400971.337996564,1.381803
70,400972.337995819,1.3818412
70,400973.337995074,1.3818794
70,400974.337994329,1.3816884
70,400975.337993584,1.3816502
70,400976.337992839,1.3817266
70,400977.337992094,1.3818603
70,400978.337991349,1.3817648
70,400979.337990604,1.3816502
70,400980.337989859,1.3817838
70,400981.337989114,1.3816502
70,400982.337988369,1.381803
70,400983.337987624,1.3817074
70,400984.337986879,1.381803
70,400985.337986134,1.3817838
70,400986.337985389,1.3818221
70,400987.337984643,1.381803
70,400988.337983898,1.3817457
70,400989.337983153,1.3817838
70,400990.337982408,1.3818603
70,400991.337981663,1.3817648
70,400992.337980918,1.3818221
70,400993.337980173,1.3817457
70,400994.337979428,1.3818985
70,400995.337978683,1.3818794
70,400996.337977938,1.3817266
70,400997.337977193,1.3818412
70,400998.337976448,1.3817457
70,400999.337975703,1.3817266
70,401000.337974958,1.3817648
70,401001.337974213,1.3817074
70,401002.337973467,1.381803
70,401003.337972722,1.3817074
70,401004.337971977,1.3818412
70,401005.337971232,1.3817838
70,401006.337970487,1.3818794
70,401007.337969742,1.3818794
70,401008.337968997,1.3817457
70,401009.337968252,1.3818985
70,401010.337967507,1.3819176
70,401011.337966762,1.3818221
70,401012.337966017,1.3818603
70,401013.337965272,1.3818221
70,401014.337964527,1.3818412
70,401015.337963782,1.3819176
70,401016.337963037,1.3819176
70,401017.337962292,1.381803
70,401018.337961547,1.3818985
70,401019.337960802,1.3817648
70,401020.337960056,1.3818603
70,401021.337959311,1.3818794
70,401022.337958566,1.3818794
70,401023.337957821,1.3818603
70,401024.337957076,1.3818794
70,401025.337956331,1.3818221
70,401026.337955586,1.3819749
70,401027.337954841,1.3818603
70,401028.337954096,1.3819176
70,401029.337953351,1.3818985
70,401030.337952606,1.381803
70,401031.337951861,1.3818412
70,401032.337951116,1.3818221
70,401033.337950371,1.3819176
70,401034.337949626,1.3818794
70,401035.337948881,1.3818603
70,401036.337948136,1.3819367
70,401037.337947391,1.3818603
70,401038.337946646,1.3818985
70,401039.3379459,1.3818412
70,401040.337945155,1.3818603
70,401041.33794441,1.3818412
70,401042.337943665,1.3818985
70,401043.33794292,1.3819176
70,401044.337942175,1.3818794
70,401045.33794143,1.3818412
70,401046.337940685,1.3818794
70,401047.33793994,1.3818794
70,401048.337939195,1.3820131
70,401049.33793845,1.3819367
70,401050.337937705,1.3819749
70,401051.337936959,1.3818221
70,401052.337936214,1.3819176
70,401053.337935469,1.3818412
70,401054.337934724,1.3819176
70,401055.337933979,1.3819367
70,401056.337933234,1.3818412
70,401057.337932489,1.3820323
70,401058.337931744,1.3819367
70,401059.337930999,1.3818794
70,401060.337930254,1.381994
70,401061.337929509,1.3820323
70,401062.337928764,1.3819749
70,401063.337928018,1.3818794
70,401064.337927273,1.3819367
70,401065.337926528,1.3819176
70,401066.337925783,1.3818412
70,401067.337925038,1.3818603
70,401068.337924293,1.3819559
70,401069.337923548,1.3819367
70,401070.337922803,1.3820131
70,401071.337922058,1.3818985
70,401072.337921313,1.3819559
70,401073.337920568,1.3818794
70,401074.337919823,1.3820131
70,401075.337919078,1.3819367
70,401076.337918333,1.381994
70,401077.337917588,1.3818985
70,401078.337916843,1.3819367
70,401079.337916098,1.381994
70,401080.337915352,1.3819749
70,401081.337914607,1.3819367
70,401082.337913862,1.3819749
70,401083.337913117,1.3819559
70,401084.337912372,1.3820131
70,401085.337911627,1.3822042
70,401086.337910882,1.3819749
70,401087.337910137,1.3818794
70,401088.337909392,1.3820131
70,401089.337908647,1.3820131
70,401090.337907902,1.3819749
70,401091.337907157,1.3820513
70,401092.337906412,1.3820895
70,401093.337905667,1.3819559
70,401094.337904922,1.3820131
70,401095.337904177,1.3820131
70,401096.337903432,1.3820131
70,401097.337902687,1.3820704
70,401098.337901942,1.381994
70,401099.337901196,1.3818985
70,401100.337900451,1.3822232
70,401101.337899706,1.3820131
70,401102.337898961,1.3820131
70,401103.337898216,1.3819749
70,401104.337897471,1.3819749
70,401105.337896726,1.3818603
70,401106.337895981,1.3820513
70,401107.337895236,1.3820895
70,401108.337894491,1.3821278
70,401109.337893746,1.3820323
70,401110.337893001,1.3819367
70,401111.337892256,1.3821468
70,401112.337891511,1.3820323
70,401113.337890766,1.3820704
70,401114.337890021,1.3820704
70,401115.337889276,1.3820131
70,401116.337888531,1.3821087
70,401117.337887785,1.3820895
70,401118.33788704,1.3820704
70,401119.337886295,1.3820513
70,401120.33788555,1.3820704
70,401121.337884805,1.3821278
70,401122.33788406,1.3821659
70,401123.337883315,1.3821278
70,401124.33788257,1.3820131
70,401125.337881825,1.3820704
70,401126.33788108,1.381994
70,401127.337880335,1.3821468
70,401128.33787959,1.3821659
70,401129.337878845,1.381994
70,401130.3378781,1.3821087
70,401131.337877355,1.3820704
70,401132.33787661,1.3820323
70,401133.337875865,1.3820704
70,401134.337875119,1.3821278
70,401135.337874374,1.3822423
70,401136.337873629,1.3820513
70,401137.337872884,1.3821851
70,401138.337872139,1.3821468
70,401139.337871394,1.3822232
70,401140.337870649,1.3821087
70,401141.337869904,1.381994
70,401142.337869159,1.3821659
70,401143.337868414,1.3820513
70,401144.337867669,1.3822042
70,401145.337866924,1.3821278
70,401146.337866179,1.3821087
70,401147.337865434,1.3820513
70,401148.337864689,1.3820323
70,401149.337863943,1.3821087
70,401150.337863198,1.3820513
70,401151.337862453,1.3822042
70,401152.337861708,1.3820895
70,401153.337860963,1.3821659
70,401154.337860218,1.3820704
