SOC [%],Time [s],Voltage [V]
70,401976.115247935,1.3874698
70,401977.11524719,1.3874125
70,401978.115246445,1.3874125
70,401979.1152457,1.3872979
70,401980.115244955,1.3873361
70,401981.11524421,1.3873934
70,401982.115243465,1.3873934
70,401983.11524272,1.3874507
70,401984.115241975,1.3874507
70,401985.115241229,1.3874316
70,401986.115240484,1.3873169
70,401987.115239739,1.3873743
70,401988.115238994,1.3873361
70,401989.115238249,1.3874316
70,401990.115237504,1.3872788
70,401991.115236759,1.3875462
70,401992.115236014,1.3873552
70,401993.115235269,1.387508
70,401994.115234524,1.3874125
70,401995.115233779,1.3875271
70,401996.115233034,1.3874316
70,401997.115232289,1.3873743
70,401998.115231544,1.3874698
70,401999.115230799,1.3873743
70,402000.115230054,1.3872215
70,402001.115229309,1.3874698
70,402002.115228563,1.3873552
70,402003.115227818,1.3872979
70,402004.115227073,1.3873361
70,402005.115226328,1.3873552
70,402006.115225583,1.3874698
70,402007.115224838,1.3873361
70,402008.115224093,1.3874507
70,402009.115223348,1.3874316
70,402010.115222603,1.3873934
70,402011.115221858,1.387489
70,402012.115221113,1.3875844
70,402013.115220368,1.3873934
70,402014.115219623,1.3874316
70,402015.115218878,1.3874507
70,402016.115218133,1.387508
70,402017.115217388,1.387508
70,402018.115216643,1.3873934
70,402019.115215898,1.3874316
70,402020.115215153,1.3874507
70,402021.115214407,1.3875654
70,402022.115213662,1.3874316
70,402023.115212917,1.3874507
70,402024.115212172,1.3874125
70,402025.115211427,1.387489
70,402026.115210682,1.3875654
70,402027.115209937,1.3874698
70,402028.115209192,1.387489
70,402029.115208447,1.387489
70,402030.115207702,1.3875271
70,402031.115206957,1.387489
70,402032.115206212,1.3873934
70,402033.115205467,1.3875654
70,402034.115204722,1.3873743
70,402035.115203977,1.3873552
70,402036.115203232,1.387508
70,402037.115202487,1.3874507
70,402038.115201742,1.3874316
70,402039.115200996,1.387508
70,402040.115200251,1.3874507
70,402041.115199506,1.387508
70,402042.115198761,1.387489
70,402043.115198016,1.387508
70,402044.115197271,1.3875462
70,402045.115196526,1.387489
70,402046.115195781,1.3874125
70,402047.115195036,1.3874507
70,402048.115194291,1.3874125
70,402049.115193546,1.3875271
70,402050.115192801,1.387508
70,402051.115192056,1.3873552
70,402052.115191311,1.3874316
70,402053.115190566,1.3874507
70,402054.115189821,1.3874316
70,402055.115189076,1.3875271
70,402056.11518833,1.3874316
70,402057.115187585,1.3874125
70,402058.11518684,1.3874698
70,402059.115186095,1.3874316
70,402060.11518535,1.3874507
70,402061.115184605,1.3874698
70,402062.11518386,1.387508
70,402063.115183115,1.3874316
70,402064.11518237,1.3874316
70,402065.115181625,1.3875844
70,402066.11518088,1.387508
70,402067.115180135,1.3876609
70,402068.11517939,1.387508
70,402069.115178645,1.387508
70,402070.1151779,1.3874316
70,402071.115177154,1.387489
70,402072.115176409,1.387508
70,402073.115175664,1.3875462
70,402074.115174919,1.387489
70,402075.115174174,1.3875462
70,402076.115173429,1.387508
70,402077.115172684,1.387508
70,402078.115171939,1.3875654
70,402079.115171194,1.3874698
70,402080.115170449,1.3875844
70,402081.115169704,1.3876609
70,402082.115168959,1.3875271
70,402083.115168214,1.3875654
70,402084.115167469,1.3875654
70,402085.115166724,1.387489
70,402086.115165979,1.387508
70,402087.115165234,1.3875462
70,402088.115164489,1.3876418
70,402089.115163743,1.3875844
70,402090.115162998,1.3876035
70,402091.115162253,1.3876035
70,402092.115161508,1.3875271
70,402093.115160763,1.3876799
70,402094.115160018,1.387489
70,402095.115159273,1.3875654
70,402096.115158528,1.387508
70,402097.115157783,1.3875844
70,402098.115157038,1.3874507
70,402099.115156293,1.3875271
70,402100.115155548,1.3874698
70,402101.115154803,1.3875654
70,402102.115154058,1.3875654
70,402103.115153313,1.3876609
70,402104.115152568,1.3876418
70,402105.115151823,1.3874316
70,402106.115151078,1.3875654
70,402107.115150333,1.3874507
70,402108.115149587,1.3876609
70,402109.115148842,1.3875844
70,402110.115148097,1.3875462
70,402111.115147352,1.3875462
70,402112.115146607,1.3875462
70,402113.115145862,1.3874698
70,402114.115145117,1.387489
70,402115.115144372,1.3876799
70,402116.115143627,1.3876226
70,402117.115142882,1.3876035
70,402118.115142137,1.3875462
70,402119.115141392,1.3875654
70,402120.115140647,1.3875844
70,402121.115139902,1.3876226
70,402122.115139157,1.3875844
70,402123.115138412,1.3875462
70,402124.115137667,1.3875654
70,402125.115136921,1.3876035
70,402126.115136176,1.3876035
70,402127.115135431,1.3876418
70,402128.115134686,1.3875462
70,402129.115133941,1.3875462
70,402130.115133196,1.3876418
70,402131.115132451,1.3875844
70,402132.115131706,1.3875654
70,402133.115130961,1.3876418
70,402134.115130216,1.3877946
70,402135.115129471,1.3875462
70,402136.115128726,1.3876799
70,402137.115127981,1.387699
70,402138.115127236,1.3875654
70,402139.115126491,1.3876226
70,402140.115125745,1.3876609
70,402141.115125,1.3876226
70,402142.115124255,1.3876418
70,402143.11512351,1.3875844
70,402144.115122765,1.3875654
70,402145.11512202,1.3876226
70,402146.115121275,1.3875462
70,402147.11512053,1.387508
70,402148.115119785,1.387489
70,402149.11511904,1.387508
70,402150.115118295,1.3877182
70,402151.11511755,1.3875462
70,402152.115116805,1.3875462
70,402153.11511606,1.3875462
70,402154.115115315,1.3876799
70,402155.11511457,1.3875844
70,402156.115113825,1.3876226
70,402157.115113079,1.3877182
70,402158.115112334,1.3876035
70,402159.115111589,1.3876609
70,402160.115110844,1.3877373
70,402161.115110099,1.3875462
70,402162.115109354,1.3876418
70,402163.115108609,1.3875271
70,402164.115107864,1.3876226
70,402165.115107119,1.3876609
70,402166.115106374,1.3876418
70,402167.115105629,1.3876226
70,402168.115104884,1.3875844
70,402169.115104139,1.387699
70,402170.115103394,1.3877373
70,402171.115102649,1.3876609
70,402172.115101904,1.3877182
70,402173.115101159,1.3877754
70,402174.115100414,1.387699
70,402175.115099669,1.3876799
70,402176.115098923,1.3877563
70,402177.115098178,1.3875654
70,402178.115097433,1.3876418
70,402179.115096688,1.3876609
70,402180.115095943,1.3875654
70,402181.115095198,1.3876799
70,402182.115094453,1.3876609
70,402183.115093708,1.3876418
70,402184.115092963,1.3876799
70,402185.115092218,1.3876609
70,402186.115091473,1.3876609
70,402187.115090728,1.3877182
70,402188.115089983,1.3877563
70,402189.115089238,1.3876609
70,402190.115088493,1.3876226
70,402191.115087748,1.3877563
70,402192.115087003,1.3876609
70,402193.115086258,1.3876799
70,402194.115085512,1.3877182
70,402195.115084767,1.3875844
70,402196.115084022,1.387699
70,402197.115083277,1.3876609
70,402198.115082532,1.3876799
70,402199.115081787,1.3876418
70,402200.115081042,1.3877182
70,402201.115080297,1.3877563
70,402202.115079552,1.3876226
70,402203.115078807,1.3876609
70,402204.115078062,1.3877373
70,402205.115077317,1.387699
70,402206.115076572,1.3877754
70,402207.115075827,1.3875844
70,402208.115075082,1.3876609
70,402209.115074337,1.3878137
70,402210.115073592,1.3877563
70,402211.115072846,1.3877563
70,402212.115072101,1.3876799
70,402213.115071356,1.3877182
70,402214.115070611,1.387699
70,402215.115069866,1.3876799
70,402216.115069121,1.3876609
70,402217.115068376,1.3877182
70,402218.115067631,1.3877563
70,402219.115066886,1.3876035
70,402220.115066141,1.3876418
70,402221.115065396,1.3876609
70,402222.115064651,1.3877946
70,402223.115063906,1.387699
70,402224.115063161,1.3875844
70,402225.115062416,1.3877946
70,402226.11506167,1.3877563
70,402227.115060925,1.3876609
70,402228.11506018,1.3877754
70,402229.115059435,1.3877563
70,402230.11505869,1.3877182
70,402231.115057945,1.3877182
70,402232.1150572,1.3876226
70,402233.115056455,1.3877373
70,402234.11505571,1.3878518
70,402235.115054965,1.3878901
70,402236.11505422,1.3877563
70,402237.115053475,1.3878137
70,402238.11505273,1.3877946
70,402239.115051985,1.3877373
70,402240.11505124,1.3877754
70,402241.115050495,1.3878137
70,402242.11504975,1.3878137
70,402243.115049005,1.3877373
70,402244.115048259,1.3877946
70,402245.115047514,1.387699
70,402246.115046769,1.3877946
70,402247.115046024,1.3877373
70,402248.115045279,1.3877373
70,402249.115044534,1.3876609
70,402250.115043789,1.387871
70,402251.115043044,1.3878328
70,402252.115042299,1.3878137
70,402253.115041554,1.3877373
70,402254.115040809,1.3877373
70,402255.115040064,1.3876609
70,402256.115039319,1.3878137
70,402257.115038574,1.3878328
70,402258.115037829,1.3876799
70,402259.115037084,1.3876799
70,402260.115036339,1.3877373
70,402261.115035594,1.3878328
70,402262.115034849,1.3878901
70,402263.115034103,1.3877373
70,402264.115033358,1.3879282
70,402265.115032613,1.3877754
70,402266.115031868,1.3876799
70,402267.115031123,1.3878518
70,402268.115030378,1.3879092
70,402269.115029633,1.3879092
70,402270.115028888,1.3877946
70,402271.115028143,1.3878137
70,402272.115027398,1.3878518
70,402273.115026653,1.3877946
70,402274.115025908,1.3878137
70,402275.115025163,1.3876609
70,402276.115024418,1.3877946
70,402277.115023673,1.3877946
70,402278.115022928,1.3878137
70,402279.115022183,1.387871
70,402280.115021437,1.3877373
70,402281.115020692,1.3877946
70,402282.115019947,1.3877946
70,402283.115019202,1.3877754
70,402284.115018457,1.3877563
70,402285.115017712,1.3877946
70,402286.115016967,1.3877563
70,402287.115016222,1.3878518
70,402288.115015477,1.3877182
70,402289.115014732,1.3877563
70,402290.115013987,1.3877946
70,402291.115013242,1.3877946
70,402292.115012497,1.387871
70,402293.115011752,1.3877563
70,402294.115011007,1.3877754
70,402295.115010261,1.3878328
70,402296.115009516,1.3877754
70,402297.115008771,1.3877563
70,402298.115008026,1.3878518
70,402299.115007281,1.3877563
70,402300.115006536,1.3877182
70,402301.115005791,1.3877946
70,402302.115005046,1.387871
70,402303.115004301,1.3877754
70,402304.115003556,1.3878518
70,402305.115002811,1.3877754
70,402306.115002066,1.387871
70,402307.115001321,1.3879282
70,402308.115000576,1.3877754
70,402309.114999831,1.3878328
70,402310.114999086,1.3878137
70,402311.114998341,1.3878328
70,402312.114997595,1.3878328
70,402313.11499685,1.3878518
70,402314.114996105,1.3877946
70,402315.11499536,1.3879092
70,402316.114994615,1.387871
70,402317.11499387,1.3877754
70,402318.114993125,1.3878901
70,402319.11499238,1.3878901
70,402320.114991635,1.3878518
70,402321.11499089,1.387871
70,402322.114990145,1.3879856
70,402323.1149894,1.387871
70,402324.114988655,1.3879092
70,402325.11498791,1.387871
70,402326.114987165,1.3878901
70,402327.11498642,1.3878901
70,402328.114985675,1.3877946
70,402329.11498493,1.387871
70,402330.114984185,1.3879092
70,402331.114983439,1.3879665
70,402332.114982694,1.3878328
70,402333.114981949,1.3878518
70,402334.114981204,1.3879474
70,402335.114980459,1.3878137
70,402336.114979714,1.387871
70,402337.114978969,1.3878137
70,402338.114978224,1.3878328
70,402339.114977479,1.3879282
70,402340.114976734,1.3878518
70,402341.114975989,1.3878901
70,402342.114975244,1.3878901
70,402343.114974499,1.3878137
70,402344.114973754,1.3877373
70,402345.114973009,1.3879092
70,402346.114972264,1.3878901
70,402347.114971519,1.3879092
70,402348.114970774,1.3880047
70,402349.114970028,1.3879665
70,402350.114969283,1.3879665
70,402351.114968538,1.3880047
70,402352.114967793,1.3878901
70,402353.114967048,1.3879282
70,402354.114966303,1.3879474
70,402355.114965558,1.3878901
70,402356.114964813,1.387871
70,402357.114964068,1.3877946
70,402358.114963323,1.3879092
70,402359.114962578,1.3880047
70,402360.114961833,1.3879474
70,402361.114961088,1.387871
70,402362.114960343,1.3879092
70,402363.114959598,1.3878137
70,402364.114958852,1.3879092
70,402365.114958107,1.3879665
70,402366.114957362,1.3880047
70,402367.114956617,1.3879092
70,402368.114955872,1.3879856
70,402369.114955127,1.3880047
70,402370.114954382,1.3879282
70,402371.114953637,1.3877946
70,402372.114952892,1.3878328
70,402373.114952147,1.3879282
70,402374.114951402,1.3879474
70,402375.114950657,1.3878328
70,402376.114949912,1.3879856
70,402377.114949167,1.3878137
70,402378.114948422,1.3881193
70,402379.114947677,1.3878901
70,402380.114946932,1.3880429
70,402381.114946186,1.3879282
70,402382.114945441,1.3879856
70,402383.114944696,1.3879665
70,402384.114943951,1.3879474
70,402385.114943206,1.3881193
70,402386.114942461,1.3880429
70,402387.114941716,1.3881575
70,402388.114940971,1.3880239
70,402389.114940226,1.3879856
70,402390.114939481,1.3878518
70,402391.114938736,1.3879856
70,402392.114937991,1.3880239
70,402393.114937246,1.3879474
70,402394.114936501,1.3879856
70,402395.114935756,1.3877946
70,402396.114935011,1.3880429
70,402397.114934266,1.3879474
70,402398.114933521,1.3880047
70,402399.114932775,1.388062
70,402400.11493203,1.3879474
70,402401.114931285,1.3880239
70,402402.11493054,1.3880047
70,402403.114929795,1.3879665
70,402404.11492905,1.3880239
70,402405.114928305,1.3879282
70,402406.11492756,1.3879474
70,402407.114926815,1.3879665
70,402408.11492607,1.3879856
70,402409.114925325,1.3881003
70,402410.11492458,1.3879474
70,402411.114923835,1.3880429
70,402412.11492309,1.3879474
70,402413.114922345,1.3880811
70,402414.1149216,1.3880429
70,402415.114920855,1.3880047
70,402416.11492011,1.3879665
70,402417.114919365,1.3880429
70,402418.114918619,1.3881003
70,402419.114917874,1.3880429
70,402420.114917129,1.388062
70,402421.114916384,1.3880047
70,402422.114915639,1.3880047
70,402423.114914894,1.3880429
70,402424.114914149,1.388062
70,402425.114913404,1.3880811
70,402426.114912659,1.3879474
70,402427.114911914,1.387871
70,402428.114911169,1.3879092
70,402429.114910424,1.3880429
70,402430.114909679,1.3879856
70,402431.114908934,1.3881193
70,402432.114908189,1.3879856
70,402433.114907444,1.3879474
70,402434.114906699,1.3879665
70,402435.114905953,1.3880047
70,402436.114905208,1.3880047
70,402437.114904463,1.3879665
70,402438.114903718,1.3879856
70,402439.114902973,1.3880811
70,402440.114902228,1.3880047
70,402441.114901483,1.3880047
70,402442.114900738,1.3878901
70,402443.114899993,1.3879856
70,402444.114899248,1.3879282
70,402445.114898503,1.3880047
70,402446.114897758,1.3879665
70,402447.114897013,1.3880429
70,402448.114896268,1.3880047
70,402449.114895523,1.3879856
70,402450.114894777,1.388062
70,402451.114894032,1.3880811
70,402452.114893287,1.3880811
70,402453.114892542,1.388062
70,402454.114891797,1.3879665
70,402455.114891052,1.3879474
70,402456.114890307,1.3879665
70,402457.114889562,1.3880047
70,402458.114888817,1.388062
70,402459.114888072,1.3880811
70,402460.114887327,1.3880047
70,402461.114886582,1.3880239
70,402462.114885837,1.3879474
70,402463.114885092,1.3880811
70,402464.114884347,1.3881003
70,402465.114883602,1.3879665
70,402466.114882857,1.388062
70,402467.114882111,1.3881384
70,402468.114881366,1.3880429
70,402469.114880621,1.3880811
70,402470.114879876,1.3880239
70,402471.114879131,1.3881575
70,402472.114878386,1.388062
70,402473.114877641,1.388062
70,402474.114876896,1.3880429
70,402475.114876151,1.3879665
70,402476.114875406,1.3881767
70,402477.114874661,1.3880047
70,402478.114873916,1.3880429
70,402479.114873171,1.3881003
70,402480.114872426,1.3879092
70,402481.114871681,1.3883103
70,402482.114870936,1.3880811
70,402483.114870191,1.3880047
70,402484.114869446,1.3881193
70,402485.114868701,1.3880047
70,402486.114867955,1.3880239
70,402487.11486721,1.3881575
70,402488.114866465,1.388062
70,402489.11486572,1.3881384
70,402490.114864975,1.3880429
70,402491.11486423,1.3880811
70,402492.114863485,1.3881003
70,402493.11486274,1.3880429
70,402494.114861995,1.3880811
70,402495.11486125,1.3881003
70,402496.114860505,1.3881003
70,402497.11485976,1.388062
70,402498.114859015,1.3882339
70,402499.11485827,1.388062
70,402500.114857525,1.3880239
70,402501.11485678,1.3880811
70,402502.114856035,1.3881767
70,402503.11485529,1.3880047
70,402504.114854544,1.3881384
70,402505.114853799,1.3880429
70,402506.114853054,1.3879092
70,402507.114852309,1.388062
70,402508.114851564,1.3881003
70,402509.114850819,1.3881575
70,402510.114850074,1.3881575
70,402511.114849329,1.388062
70,402512.114848584,1.3882339
70,402513.114847839,1.3881003
70,402514.114847094,1.3881003
70,402515.114846349,1.3881384
70,402516.114845604,1.3881193
70,402517.114844859,1.3880239
70,402518.114844114,1.3880047
70,402519.114843368,1.3881193
70,402520.114842623,1.3882722
70,402521.114841878,1.3882148
70,402522.114841133,1.3883103
70,402523.114840388,1.3881958
70,402524.114839643,1.388062
70,402525.114838898,1.3882531
70,402526.114838153,1.3881767
70,402527.114837408,1.3881384
70,402528.114836663,1.3882339
70,402529.114835918,1.3881575
70,402530.114835173,1.3881767
70,402531.114834428,1.3881575
70,402532.114833683,1.3881003
70,402533.114832938,1.3881958
70,402534.114832193,1.3881384
70,402535.114831448,1.3881384
70,402536.114830702,1.3881193
70,402537.114829957,1.388062
70,402538.114829212,1.3882722
70,402539.114828467,1.3881384
70,402540.114827722,1.3881958
70,402541.114826977,1.388062
70,402542.114826232,1.3882339
70,402543.114825487,1.3881384
70,402544.114824742,1.3881575
70,402545.114823997,1.3881193
70,402546.114823252,1.3881193
70,402547.114822507,1.3881767
70,402548.114821762,1.3881767
70,402549.114821017,1.3881193
70,402550.114820272,1.3881958
70,402551.114819527,1.3881193
70,402552.114818782,1.3881575
70,402553.114818037,1.3881193
70,402554.114817291,1.388062
70,402555.114816546,1.3881767
70,402556.114815801,1.3882148
70,402557.114815056,1.3882531
70,402558.114814311,1.3882531
70,402559.114813566,1.3882339
70,402560.114812821,1.3881575
70,402561.114812076,1.3882531
70,402562.114811331,1.3882148
70,402563.114810586,1.3882148
70,402564.114809841,1.3881767
70,402565.114809096,1.3883103
70,402566.114808351,1.3882912
70,402567.114807606,1.3881575
70,402568.114806861,1.3881384
70,402569.114806116,1.3882722
70,402570.114805371,1.3882148
70,402571.114804626,1.3881384
70,402572.114803881,1.3881767
70,402573.114803135,1.3881958
70,402574.11480239,1.3880811
70,402575.114801645,1.3882912
70,402576.1148009,1.3881958
70,402577.114800155,1.3882339
70,402578.11479941,1.3882148
70,402579.114798665,1.3883295
70,402580.11479792,1.3882722
70,402581.114797175,1.3881958
70,402582.11479643,1.3882148
70,402583.114795685,1.3881575
70,402584.11479494,1.3882148
70,402585.114794195,1.3882912
70,402586.11479345,1.3881575
70,402587.114792705,1.3882531
70,402588.11479196,1.3881003
70,402589.114791215,1.3881575
70,402590.114790469,1.3882148
70,402591.114789724,1.3881958
70,402592.114788979,1.3883677
70,402593.114788234,1.3883103
70,402594.114787489,1.3882531
70,402595.114786744,1.3882531
70,402596.114785999,1.3882912
70,402597.114785254,1.3883103
70,402598.114784509,1.3882339
70,402599.114783764,1.3882912
70,402600.114783019,1.3882722
70,402601.114782274,1.3881958
70,402602.114781529,1.3881003
70,402603.114780784,1.3882722
70,402604.114780039,1.3882531
70,402605.114779293,1.3881767
70,402606.114778548,1.3882531
70,402607.114777803,1.3882722
70,402608.114777058,1.3883103
70,402609.114776313,1.3882531
70,402610.114775568,1.3882339
70,402611.114774823,1.3884631
70,402612.114774078,1.3883677
70,402613.114773333,1.3882339
70,402614.114772588,1.3882339
70,402615.114771843,1.3883867
70,402616.114771098,1.3881193
70,402617.114770353,1.388062
70,402618.114769608,1.3882339
70,402619.114768863,1.3882912
70,402620.114768118,1.3883486
70,402621.114767373,1.3883103
70,402622.114766628,1.388425
70,402623.114765882,1.3882912
70,402624.114765137,1.3883103
70,402625.114764392,1.3883295
70,402626.114763647,1.3882531
70,402627.114762902,1.3882531
70,402628.114762157,1.3882722
70,402629.114761412,1.3883677
70,402630.114760667,1.3882339
70,402631.114759922,1.3881575
70,402632.114759177,1.3882912
70,402633.114758432,1.3883677
70,402634.114757687,1.3881958
70,402635.114756942,1.3883295
70,402636.114756197,1.3883103
70,402637.114755452,1.3882339
70,402638.114754707,1.3882148
70,402639.114753962,1.3883295
70,402640.114753217,1.3882722
70,402641.114752471,1.3883486
70,402642.114751726,1.3882912
70,402643.114750981,1.3882722
70,402644.114750236,1.3882912
70,402645.114749491,1.3883103
70,402646.114748746,1.388425
70,402647.114748001,1.3884059
70,402648.114747256,1.3883486
70,402649.114746511,1.3883103
70,402650.114745766,1.3882722
70,402651.114745021,1.3882531
70,402652.114744276,1.3883867
70,402653.114743531,1.3883867
70,402654.114742786,1.3882722
70,402655.114742041,1.3883867
70,402656.114741296,1.3883486
70,402657.114740551,1.3881767
70,402658.114739806,1.3883295
70,402659.11473906,1.3883677
70,402660.114738315,1.3881767
70,402661.11473757,1.3883295
70,402662.114736825,1.3884059
70,402663.11473608,1.3883103
70,402664.114735335,1.3883677
70,402665.11473459,1.3883677
70,402666.114733845,1.3883295
70,402667.1147331,1.3882531
70,402668.114732355,1.3884059
70,402669.11473161,1.3883677
70,402670.114730865,1.3882148
70,402671.11473012,1.3882722
70,402672.114729375,1.3882722
70,402673.11472863,1.3882722
70,402674.114727884,1.3883295
70,402675.114727139,1.3882148
70,402676.114726394,1.3882912
70,402677.114725649,1.3883295
70,402678.114724904,1.3881958
70,402679.114724159,1.3883486
70,402680.114723414,1.3883486
70,402681.114722669,1.3882531
70,402682.114721924,1.3883867
70,402683.114721179,1.3882912
70,402684.114720434,1.3882339
70,402685.114719689,1.3882912
70,402686.114718944,1.3882912
70,402687.114718199,1.3883867
70,402688.114717454,1.3883486
70,402689.114716709,1.3882722
70,402690.114715964,1.3882339
70,402691.114715218,1.3882531
70,402692.114714473,1.3883867
70,402693.114713728,1.3883103
70,402694.114712983,1.3882339
70,402695.114712238,1.3882912
70,402696.114711493,1.3883486
70,402697.114710748,1.3883486
70,402698.114710003,1.3883677
70,402699.114709258,1.3882339
70,402700.114708513,1.3884441
70,402701.114707768,1.3883486
70,402702.114707023,1.3883867
70,402703.114706278,1.3884441
70,402704.114705533,1.3882722
70,402705.114704788,1.3884631
70,402706.114704043,1.3884441
70,402707.114703298,1.3883486
70,402708.114702553,1.3883295
70,402709.114701807,1.3883486
70,402710.114701062,1.3883867
70,402711.114700317,1.3883867
70,402712.114699572,1.3884823
70,402713.114698827,1.3884059
70,402714.114698082,1.3883867
70,402715.114697337,1.3883103
70,402716.114696592,1.3883677
70,402717.114695847,1.3883677
70,402718.114695102,1.3883103
70,402719.114694357,1.3883486
70,402720.114693612,1.388425
70,402721.114692867,1.3883486
70,402722.114692122,1.3884059
70,402723.114691377,1.3882912
70,402724.114690632,1.3884441
70,402725.114689887,1.3884059
70,402726.114689142,1.3883867
70,402727.114688397,1.388425
70,402728.114687651,1.3883867
70,402729.114686906,1.3885396
70,402730.114686161,1.3884441
70,402731.114685416,1.3883295
70,402732.114684671,1.3883867
70,402733.114683926,1.3883486
70,402734.114683181,1.3883486
70,402735.114682436,1.3885587
70,402736.114681691,1.3884441
70,402737.114680946,1.3883103
70,402738.114680201,1.3882722
70,402739.114679456,1.3884823
70,402740.114678711,1.3885778
70,402741.114677966,1.3882722
70,402742.114677221,1.3882722
70,402743.114676476,1.388425
70,402744.114675731,1.3884823
70,402745.114674985,1.3884441
70,402746.11467424,1.3885014
70,402747.114673495,1.3884631
70,402748.11467275,1.3884823
70,402749.114672005,1.3884631
70,402750.11467126,1.388425
70,402751.114670515,1.3885396
70,402752.11466977,1.3885205
70,402753.114669025,1.3884631
70,402754.11466828,1.3884631
70,402755.114667535,1.3884441
70,402756.11466679,1.3884059
70,402757.114666045,1.3884059
70,402758.1146653,1.3884441
70,402759.114664555,1.3884823
70,402760.114663809,1.3883677
70,402761.114663064,1.3884059
70,402762.114662319,1.3885205
70,402763.114661574,1.3884441
70,402764.114660829,1.3884441
70,402765.114660084,1.3884441
70,402766.114659339,1.3883867
70,402767.114658594,1.3884631
70,402768.114657849,1.3884441
70,402769.114657104,1.3883677
70,402770.114656359,1.3884059
70,402771.114655614,1.388425
70,402772.114654869,1.3884059
70,402773.114654124,1.3884441
70,402774.114653379,1.3884059
70,402775.114652634,1.3883867
70,402776.114651889,1.3884631
70,402777.114651144,1.3885014
70,402778.114650398,1.3884059
70,402779.114649653,1.3883486
70,402780.114648908,1.3885396
70,402781.114648163,1.3884059
70,402782.114647418,1.3883867
70,402783.114646673,1.3884823
70,402784.114645928,1.3885205
70,402785.114645183,1.3885205
70,402786.114644438,1.3884631
70,402787.114643693,1.3884823
70,402788.114642948,1.3884823
70,402789.114642203,1.3885396
70,402790.114641458,1.3884823
70,402791.114640713,1.3884631
70,402792.114639968,1.3885396
70,402793.114639223,1.3884823
70,402794.114638478,1.3884441
70,402795.114637733,1.388425
70,402796.114636987,1.3885778
70,402797.114636242,1.3884441
70,402798.114635497,1.3885014
70,402799.114634752,1.3885014
70,402800.114634007,1.3885205
70,402801.114633262,1.388425
70,402802.114632517,1.3885396
70,402803.114631772,1.3885205
70,402804.114631027,1.3885396
70,402805.114630282,1.388425
70,402806.114629537,1.3885396
70,402807.114628792,1.3885587
70,402808.114628047,1.3885205
70,402809.114627302,1.3885778
70,402810.114626557,1.3884823
70,402811.114625812,1.3885396
70,402812.114625067,1.3885014
70,402813.114624322,1.3884823
70,402814.114623576,1.3885014
70,402815.114622831,1.3885014
70,402816.114622086,1.3884059
70,402817.114621341,1.3884823
70,402818.114620596,1.3885014
70,402819.114619851,1.3885587
70,402820.114619106,1.3886352
70,402821.114618361,1.3884441
70,402822.114617616,1.3885014
70,402823.114616871,1.3884823
70,402824.114616126,1.3884631
70,402825.114615381,1.3885014
70,402826.114614636,1.3885587
70,402827.114613891,1.3885587
70,402828.114613146,1.3885969
70,402829.1146124,1.3885778
70,402830.114611655,1.3885205
70,402831.11461091,1.3885969
70,402832.114610165,1.3885205
70,402833.11460942,1.3885587
70,402834.114608675,1.3885205
70,402835.11460793,1.3884823
70,402836.114607185,1.3884823
70,402837.11460644,1.3885205
70,402838.114605695,1.3885396
70,402839.11460495,1.3884823
70,402840.114604205,1.3885205
70,402841.11460346,1.388616
70,402842.114602715,1.3884823
70,402843.11460197,1.3884631
70,402844.114601225,1.3885205
70,402845.11460048,1.3884631
70,402846.114599734,1.3885396
70,402847.114598989,1.3885969
70,402848.114598244,1.3886924
70,402849.114597499,1.388616
70,402850.114596754,1.3885778
70,402851.114596009,1.3886733
70,402852.114595264,1.3885587
70,402853.114594519,1.3885587
70,402854.114593774,1.3885396
70,402855.114593029,1.388425
70,402856.114592284,1.3885396
70,402857.114591539,1.3886352
70,402858.114590794,1.3885969
70,402859.114590049,1.3885778
70,402860.114589304,1.3885778
70,402861.114588559,1.3884631
70,402862.114587814,1.3885778
70,402863.114587069,1.3885587
70,402864.114586323,1.3885396
70,402865.114585578,1.3885396
70,402866.114584833,1.3885587
70,402867.114584088,1.3886542
70,402868.114583343,1.3885778
70,402869.114582598,1.3885969
70,402870.114581853,1.388616
70,402871.114581108,1.3885969
70,402872.114580363,1.3885778
70,402873.114579618,1.3885778
70,402874.114578873,1.3885587
70,402875.114578128,1.3885969
70,402876.114577383,1.3884631
70,402877.114576638,1.3886542
70,402878.114575893,1.3885205
70,402879.114575148,1.3885969
70,402880.114574403,1.3885014
70,402881.114573658,1.3885587
70,402882.114572913,1.3885969
70,402883.114572167,1.3885396
70,402884.114571422,1.3886542
70,402885.114570677,1.3886352
70,402886.114569932,1.3884823
70,402887.114569187,1.3885778
70,402888.114568442,1.3886352
70,402889.114567697,1.3885205
70,402890.114566952,1.3886542
70,402891.114566207,1.3885969
70,402892.114565462,1.3885014
70,402893.114564717,1.3886352
70,402894.114563972,1.388616
70,402895.114563227,1.3885778
70,402896.114562482,1.3885778
70,402897.114561737,1.3886924
70,402898.114560992,1.3885969
70,402899.114560247,1.3886542
70,402900.114559501,1.3887306
70,402901.114558756,1.3886733
70,402902.114558011,1.3886352
70,402903.114557266,1.3885205
70,402904.114556521,1.3886542
70,402905.114555776,1.3886924
70,402906.114555031,1.3886733
70,402907.114554286,1.3886733
70,402908.114553541,1.3885969
70,402909.114552796,1.3886352
70,402910.114552051,1.3885969
70,402911.114551306,1.388616
70,402912.114550561,1.388616
70,402913.114549816,1.3886542
