SOC [%],Time [s],Voltage [V]
30,939496.956500039,1.25644
30,939497.956498817,1.2563827
30,939498.956497595,1.2565926
30,939499.956496373,1.2564973
30,939500.956495151,1.2564782
30,939501.956493929,1.2564018
30,939502.956492707,1.2564018
30,939503.956491485,1.2564973
30,939504.956490263,1.2565926
30,939505.956489041,1.2565163
30,939506.95648782,1.2564018
30,939507.956486598,1.2564591
30,939508.956485376,1.2564591
30,939509.956484154,1.2564782
30,939510.956482932,1.2564591
30,939511.95648171,1.2564591
30,939512.956480488,1.256421
30,939513.956479266,1.2564973
30,939514.956478044,1.2565545
30,939515.956476822,1.2566117
30,939516.956475601,1.2565926
30,939517.956474379,1.2565736
30,939518.956473157,1.2564782
30,939519.956471935,1.2565736
30,939520.956470713,1.2566117
30,939521.956469491,1.2564973
30,939522.956468269,1.2565545
30,939523.956467047,1.2565926
30,939524.956465825,1.2565545
30,939525.956464604,1.2566499
30,939526.956463382,1.2565926
30,939527.95646216,1.2566689
30,939528.956460938,1.2566117
30,939529.956459716,1.2567072
30,939530.956458494,1.2565736
30,939531.956457272,1.2565926
30,939532.95645605,1.2566689
30,939533.956454828,1.2566308
30,939534.956453606,1.2566689
30,939535.956452385,1.2567263
30,939536.956451163,1.2565545
30,939537.956449941,1.2566689
30,939538.956448719,1.2566308
30,939539.956447497,1.2567453
30,939540.956446275,1.2565545
30,939541.956445053,1.2566499
30,939542.956443831,1.2567263
30,939543.956442609,1.2567263
30,939544.956441388,1.2566881
30,939545.956440166,1.2566117
30,939546.956438944,1.2567835
30,939547.956437722,1.2567072
30,939548.9564365,1.2567263
30,939549.956435278,1.2567644
30,939550.956434056,1.2566881
30,939551.956432834,1.2568026
30,939552.956431612,1.2568026
30,939553.95643039,1.2567263
30,939554.956429169,1.2568026
30,939555.956427947,1.2567835
30,939556.956426725,1.2566881
30,939557.956425503,1.2567644
30,939558.956424281,1.2567835
30,939559.956423059,1.2568407
30,939560.956421837,1.2566881
30,939561.956420615,1.2568026
30,939562.956419393,1.2568216
30,939563.956418172,1.2567072
30,939564.95641695,1.2567263
30,939565.956415728,1.2566689
30,939566.956414506,1.2567835
30,939567.956413284,1.2568407
30,939568.956412062,1.2567644
30,939569.95641084,1.2568026
30,939570.956409618,1.2568026
30,939571.956408396,1.2568789
30,939572.956407174,1.2567644
30,939573.956405953,1.2568216
30,939574.956404731,1.2567644
30,939575.956403509,1.256917
30,939576.956402287,1.2568979
30,939577.956401065,1.2568789
30,939578.956399843,1.256917
30,939579.956398621,1.2567644
30,939580.956397399,1.256917
30,939581.956396177,1.2567835
30,939582.956394956,1.2568789
30,939583.956393734,1.2568407
30,939584.956392512,1.2568598
30,939585.95639129,1.256917
30,939586.956390068,1.2569553
30,939587.956388846,1.2569743
30,939588.956387624,1.256917
30,939589.956386402,1.256917
30,939590.95638518,1.2568979
30,939591.956383958,1.2569553
30,939592.956382737,1.256917
30,939593.956381515,1.2569743
30,939594.956380293,1.2570697
30,939595.956379071,1.2569553
30,939596.956377849,1.2570125
30,939597.956376627,1.256917
30,939598.956375405,1.256917
30,939599.956374183,1.2569743
30,939600.956372961,1.2570125
30,939601.95637174,1.2570316
30,939602.956370518,1.2569743
30,939603.956369296,1.2568598
30,939604.956368074,1.2570125
30,939605.956366852,1.2569361
30,939606.95636563,1.257146
30,939607.956364408,1.2570125
30,939608.956363186,1.2570316
30,939609.956361964,1.2570697
30,939610.956360742,1.2570125
30,939611.956359521,1.2570506
30,939612.956358299,1.2569934
30,939613.956357077,1.2570697
30,939614.956355855,1.2570316
30,939615.956354633,1.2569361
30,939616.956353411,1.2571079
30,939617.956352189,1.2571079
30,939618.956350967,1.2570697
30,939619.956349745,1.2571269
30,939620.956348523,1.2570506
30,939621.956347302,1.2572032
30,939622.95634608,1.257146
30,939623.956344858,1.2571269
30,939624.956343636,1.2570506
30,939625.956342414,1.2569553
30,939626.956341192,1.2570697
30,939627.95633997,1.2571651
30,939628.956338748,1.2571841
30,939629.956337526,1.2570888
30,939630.956336305,1.2572415
30,939631.956335083,1.2572606
30,939632.956333861,1.2570888
30,939633.956332639,1.2569553
30,939634.956331417,1.2570888
30,939635.956330195,1.2571841
30,939636.956328973,1.2571651
30,939637.956327751,1.2570697
30,939638.956326529,1.2572415
30,939639.956325307,1.257146
30,939640.956324086,1.2570506
30,939641.956322864,1.2572224
30,939642.956321642,1.2572606
30,939643.95632042,1.2572415
30,939644.956319198,1.2571841
30,939645.956317976,1.2570697
30,939646.956316754,1.2571269
30,939647.956315532,1.2571269
30,939648.95631431,1.2572606
30,939649.956313089,1.2572224
30,939650.956311867,1.2570316
30,939651.956310645,1.257146
30,939652.956309423,1.2571841
30,939653.956308201,1.257146
30,939654.956306979,1.2571651
30,939655.956305757,1.2572987
30,939656.956304535,1.2572606
30,939657.956303313,1.2572415
30,939658.956302091,1.2572796
30,939659.95630087,1.2573941
30,939660.956299648,1.2572606
30,939661.956298426,1.2573369
30,939662.956297204,1.2572606
30,939663.956295982,1.2572606
30,939664.95629476,1.2572987
30,939665.956293538,1.2573559
30,939666.956292316,1.2571841
30,939667.956291094,1.2571651
30,939668.956289873,1.2572415
30,939669.956288651,1.2572796
30,939670.956287429,1.2573941
30,939671.956286207,1.2572987
30,939672.956284985,1.2572987
30,939673.956283763,1.2572987
30,939674.956282541,1.2572796
30,939675.956281319,1.2573369
30,939676.956280097,1.257375
30,939677.956278875,1.2573559
30,939678.956277654,1.257375
30,939679.956276432,1.2574131
30,939680.95627521,1.2573941
30,939681.956273988,1.2573559
30,939682.956272766,1.2573369
30,939683.956271544,1.2573941
30,939684.956270322,1.2572987
30,939685.9562691,1.2573559
30,939686.956267878,1.2574131
30,939687.956266657,1.2574322
30,939688.956265435,1.2573369
30,939689.956264213,1.2573369
30,939690.956262991,1.2574322
30,939691.956261769,1.2575086
30,939692.956260547,1.2574131
30,939693.956259325,1.2573178
30,939694.956258103,1.2572606
30,939695.956256881,1.2575277
30,939696.956255659,1.2574322
30,939697.956254438,1.2574513
30,939698.956253216,1.2574131
30,939699.956251994,1.2574705
30,939700.956250772,1.2575086
30,939701.95624955,1.2574513
30,939702.956248328,1.2575086
30,939703.956247106,1.2573369
30,939704.956245884,1.2572415
30,939705.956244662,1.2574131
30,939706.956243441,1.257375
30,939707.956242219,1.2574513
30,939708.956240997,1.2575277
30,939709.956239775,1.2576231
30,939710.956238553,1.2574705
30,939711.956237331,1.2575468
30,939712.956236109,1.2575277
30,939713.956234887,1.2574513
30,939714.956233665,1.2573941
30,939715.956232443,1.2575468
30,939716.956231222,1.2574322
30,939717.95623,1.2574322
30,939718.956228778,1.2575086
30,939719.956227556,1.2575659
30,939720.956226334,1.2575086
30,939721.956225112,1.2576612
30,939722.95622389,1.2575086
30,939723.956222668,1.2575468
30,939724.956221446,1.2574705
30,939725.956220224,1.2575849
30,939726.956219003,1.2575659
30,939727.956217781,1.2575277
30,939728.956216559,1.2575659
30,939729.956215337,1.2576231
30,939730.956214115,1.2575849
30,939731.956212893,1.2575277
30,939732.956211671,1.2574131
30,939733.956210449,1.2574896
30,939734.956209227,1.2575659
30,939735.956208006,1.2576803
30,939736.956206784,1.2575659
30,939737.956205562,1.2574896
30,939738.95620434,1.2574131
30,939739.956203118,1.2575086
30,939740.956201896,1.2575468
30,939741.956200674,1.2576231
30,939742.956199452,1.2576803
30,939743.95619823,1.2575849
30,939744.956197008,1.2576231
30,939745.956195787,1.257604
30,939746.956194565,1.2575849
30,939747.956193343,1.2576612
30,939748.956192121,1.2575659
30,939749.956190899,1.2575277
30,939750.956189677,1.2576803
30,939751.956188455,1.2576612
30,939752.956187233,1.2577376
30,939753.956186011,1.2576803
30,939754.95618479,1.2576421
30,939755.956183568,1.2577184
30,939756.956182346,1.2576231
30,939757.956181124,1.2576612
30,939758.956179902,1.2575849
30,939759.95617868,1.2576612
30,939760.956177458,1.2576231
30,939761.956176236,1.2576612
30,939762.956175014,1.2576231
30,939763.956173792,1.2576421
30,939764.956172571,1.2577376
30,939765.956171349,1.2577567
30,939766.956170127,1.2576612
30,939767.956168905,1.2577376
30,939768.956167683,1.2576231
30,939769.956166461,1.2577376
30,939770.956165239,1.2577376
30,939771.956164017,1.2576231
30,939772.956162795,1.2576231
30,939773.956161574,1.2577376
30,939774.956160352,1.2577376
30,939775.95615913,1.2576231
30,939776.956157908,1.2576803
30,939777.956156686,1.2577376
30,939778.956155464,1.2576803
30,939779.956154242,1.2577376
30,939780.95615302,1.2577567
30,939781.956151798,1.2577949
30,939782.956150576,1.2576994
30,939783.956149355,1.2576994
30,939784.956148133,1.2578139
30,939785.956146911,1.2577949
30,939786.956145689,1.2577949
30,939787.956144467,1.2575849
30,939788.956143245,1.257833
30,939789.956142023,1.2576803
30,939790.956140801,1.2578712
30,939791.956139579,1.2577758
30,939792.956138358,1.2576803
30,939793.956137136,1.2576612
30,939794.956135914,1.2577376
30,939795.956134692,1.2577567
30,939796.95613347,1.2577758
30,939797.956132248,1.2578139
30,939798.956131026,1.2577758
30,939799.956129804,1.2578902
30,939800.956128582,1.2576994
30,939801.95612736,1.2577949
30,939802.956126139,1.2578521
30,939803.956124917,1.257833
30,939804.956123695,1.2577567
30,939805.956122473,1.2577949
30,939806.956121251,1.2578902
30,939807.956120029,1.2578139
30,939808.956118807,1.2578712
30,939809.956117585,1.2578521
30,939810.956116363,1.2577567
30,939811.956115142,1.2578521
30,939812.95611392,1.257833
30,939813.956112698,1.2579284
30,939814.956111476,1.2579093
30,939815.956110254,1.2579284
30,939816.956109032,1.2580048
30,939817.95610781,1.2579284
30,939818.956106588,1.2578712
30,939819.956105366,1.257833
30,939820.956104144,1.257833
30,939821.956102923,1.2579093
30,939822.956101701,1.2578712
30,939823.956100479,1.2578902
30,939824.956099257,1.2579474
30,939825.956098035,1.2578139
30,939826.956096813,1.2579093
30,939827.956095591,1.2579474
30,939828.956094369,1.2579093
30,939829.956093147,1.2578712
30,939830.956091926,1.257833
30,939831.956090704,1.2580429
30,939832.956089482,1.257833
30,939833.95608826,1.2580048
30,939834.956087038,1.2579093
30,939835.956085816,1.2578139
30,939836.956084594,1.2579665
30,939837.956083372,1.2579474
30,939838.95608215,1.2578902
30,939839.956080928,1.2578521
30,939840.956079707,1.257833
30,939841.956078485,1.2580811
30,939842.956077263,1.2579665
30,939843.956076041,1.2579856
30,939844.956074819,1.2579856
30,939845.956073597,1.2580811
30,939846.956072375,1.2579665
30,939847.956071153,1.2579474
30,939848.956069931,1.2578712
30,939849.956068709,1.2579284
30,939850.956067488,1.2579474
30,939851.956066266,1.258062
30,939852.956065044,1.2580239
30,939853.956063822,1.2578712
30,939854.9560626,1.2579856
30,939855.956061378,1.258062
30,939856.956060156,1.2579284
30,939857.956058934,1.2580048
30,939858.956057712,1.2579284
30,939859.956056491,1.2581002
30,939860.956055269,1.2579856
30,939861.956054047,1.2580048
30,939862.956052825,1.2581192
30,939863.956051603,1.2578712
30,939864.956050381,1.2580239
30,939865.956049159,1.2580429
30,939866.956047937,1.2579284
30,939867.956046715,1.2580811
30,939868.956045493,1.2581002
30,939869.956044272,1.2579665
30,939870.95604305,1.2580429
30,939871.956041828,1.2580239
30,939872.956040606,1.2580048
30,939873.956039384,1.2580048
30,939874.956038162,1.2581764
30,939875.95603694,1.2579284
30,939876.956035718,1.2581192
30,939877.956034496,1.2580239
30,939878.956033275,1.2581383
30,939879.956032053,1.2581574
30,939880.956030831,1.2581192
30,939881.956029609,1.2581574
30,939882.956028387,1.2581002
30,939883.956027165,1.2580239
30,939884.956025943,1.2581574
30,939885.956024721,1.2581192
30,939886.956023499,1.2582337
30,939887.956022277,1.2581764
30,939888.956021056,1.2581002
30,939889.956019834,1.2582146
30,939890.956018612,1.2580429
30,939891.95601739,1.2581574
30,939892.956016168,1.2581002
30,939893.956014946,1.2581002
30,939894.956013724,1.2581383
30,939895.956012502,1.258062
30,939896.95601128,1.2581955
30,939897.956010059,1.2581574
30,939898.956008837,1.2582337
30,939899.956007615,1.2582337
30,939900.956006393,1.2580048
30,939901.956005171,1.2582337
30,939902.956003949,1.2582146
30,939903.956002727,1.2582146
30,939904.956001505,1.2581574
30,939905.956000283,1.2582337
30,939906.955999061,1.2582146
30,939907.95599784,1.2581764
30,939908.955996618,1.2581574
30,939909.955995396,1.2581574
30,939910.955994174,1.2581192
30,939911.955992952,1.2581955
30,939912.95599173,1.2582527
30,939913.955990508,1.2581383
30,939914.955989286,1.2582337
30,939915.955988064,1.2581764
30,939916.955986843,1.2582337
30,939917.955985621,1.2581764
30,939918.955984399,1.2582527
30,939919.955983177,1.2583101
30,939920.955981955,1.2581574
30,939921.955980733,1.2581764
30,939922.955979511,1.2582337
30,939923.955978289,1.2583101
30,939924.955977067,1.2582337
30,939925.955975845,1.2581764
30,939926.955974624,1.2581574
30,939927.955973402,1.2582527
30,939928.95597218,1.2582719
30,939929.955970958,1.2582719
30,939930.955969736,1.2582719
30,939931.955968514,1.258291
30,939932.955967292,1.258291
30,939933.95596607,1.2582719
30,939934.955964848,1.2581574
30,939935.955963627,1.2583292
30,939936.955962405,1.2582337
30,939937.955961183,1.2583101
30,939938.955959961,1.2583864
30,939939.955958739,1.258291
30,939940.955957517,1.2583482
30,939941.955956295,1.2582527
30,939942.955955073,1.2583673
30,939943.955953851,1.2581955
30,939944.955952629,1.2582527
30,939945.955951408,1.2583482
30,939946.955950186,1.2584627
30,939947.955948964,1.2583864
30,939948.955947742,1.2583482
30,939949.95594652,1.2582719
30,939950.955945298,1.2583101
30,939951.955944076,1.2583482
30,939952.955942854,1.2582146
30,939953.955941632,1.2584436
30,939954.95594041,1.2583864
30,939955.955939189,1.2583673
30,939956.955937967,1.2583101
30,939957.955936745,1.2584627
30,939958.955935523,1.2581764
30,939959.955934301,1.2583292
30,939960.955933079,1.2583292
30,939961.955931857,1.2583673
30,939962.955930635,1.2583292
30,939963.955929413,1.258291
30,939964.955928192,1.2582337
30,939965.95592697,1.2583101
30,939966.955925748,1.2584436
30,939967.955924526,1.2583673
30,939968.955923304,1.2584817
30,939969.955922082,1.2583292
30,939970.95592086,1.2584245
30,939971.955919638,1.2583673
30,939972.955918416,1.2583482
30,939973.955917194,1.2583482
30,939974.955915973,1.2583482
30,939975.955914751,1.2582146
30,939976.955913529,1.2584054
30,939977.955912307,1.2583864
30,939978.955911085,1.2584436
30,939979.955909863,1.2584245
30,939980.955908641,1.2582146
30,939981.955907419,1.2585391
30,939982.955906197,1.2583864
30,939983.955904976,1.2584245
30,939984.955903754,1.2584245
30,939985.955902532,1.2584054
30,939986.95590131,1.2585582
30,939987.955900088,1.2583864
30,939988.955898866,1.2584054
30,939989.955897644,1.2584054
30,939990.955896422,1.2585391
30,939991.9558952,1.2585582
30,939992.955893978,1.2584627
30,939993.955892757,1.2584245
30,939994.955891535,1.2585391
30,939995.955890313,1.2585008
30,939996.955889091,1.2583292
30,939997.955887869,1.2583864
30,939998.955886647,1.2585199
30,939999.955885425,1.2585008
30,940000.955884203,1.2585582
30,940001.955882981,1.2585772
30,940002.95588176,1.2585199
30,940003.955880538,1.2584627
30,940004.955879316,1.2585772
30,940005.955878094,1.2585008
30,940006.955876872,1.2585391
30,940007.95587565,1.2584817
30,940008.955874428,1.2587298
30,940009.955873206,1.2585391
30,940010.955871984,1.2586154
30,940011.955870762,1.2584436
30,940012.955869541,1.2586344
30,940013.955868319,1.2584436
30,940014.955867097,1.2585772
30,940015.955865875,1.2585199
30,940016.955864653,1.2585391
30,940017.955863431,1.2585582
30,940018.955862209,1.2586535
30,940019.955860987,1.2585391
30,940020.955859765,1.2586535
30,940021.955858544,1.2585008
30,940022.955857322,1.2585582
30,940023.9558561,1.2584817
30,940024.955854878,1.2585008
30,940025.955853656,1.2585963
30,940026.955852434,1.2586344
30,940027.955851212,1.2584627
30,940028.95584999,1.2583864
30,940029.955848768,1.2585582
30,940030.955847546,1.2584436
30,940031.955846325,1.2585963
30,940032.955845103,1.2585199
30,940033.955843881,1.2586726
30,940034.955842659,1.2585391
30,940035.955841437,1.2586154
30,940036.955840215,1.2586154
30,940037.955838993,1.2585199
30,940038.955837771,1.2585772
30,940039.955836549,1.2586726
30,940040.955835328,1.2586726
30,940041.955834106,1.2586917
30,940042.955832884,1.2586344
30,940043.955831662,1.2586154
30,940044.95583044,1.2585582
30,940045.955829218,1.2585199
30,940046.955827996,1.2586154
30,940047.955826774,1.2586535
30,940048.955825552,1.2586154
30,940049.95582433,1.2586344
30,940050.955823109,1.2586154
30,940051.955821887,1.2586726
30,940052.955820665,1.2586726
30,940053.955819443,1.2587107
30,940054.955818221,1.2587489
30,940055.955816999,1.2586154
30,940056.955815777,1.2587489
30,940057.955814555,1.2586154
30,940058.955813333,1.2587298
30,940059.955812111,1.2586726
30,940060.95581089,1.2586917
30,940061.955809668,1.2587298
30,940062.955808446,1.2585772
30,940063.955807224,1.2587298
30,940064.955806002,1.2586344
30,940065.95580478,1.2587107
30,940066.955803558,1.2586726
30,940067.955802336,1.2586154
30,940068.955801114,1.2587489
30,940069.955799893,1.2585963
30,940070.955798671,1.2586917
30,940071.955797449,1.2587489
30,940072.955796227,1.2587489
30,940073.955795005,1.2586726
30,940074.955793783,1.2587107
30,940075.955792561,1.258768
30,940076.955791339,1.2587298
30,940077.955790117,1.2588253
30,940078.955788895,1.2586344
30,940079.955787674,1.2586917
30,940080.955786452,1.2586535
30,940081.95578523,1.2588634
30,940082.955784008,1.2587872
30,940083.955782786,1.2587107
30,940084.955781564,1.2588062
30,940085.955780342,1.2587298
30,940086.95577912,1.2588062
30,940087.955777898,1.2588062
30,940088.955776677,1.2587107
30,940089.955775455,1.2588634
30,940090.955774233,1.2586154
30,940091.955773011,1.2586917
30,940092.955771789,1.2587872
30,940093.955770567,1.2588062
30,940094.955769345,1.2587489
30,940095.955768123,1.2587107
30,940096.955766901,1.258768
30,940097.955765679,1.2587489
30,940098.955764458,1.2588444
30,940099.955763236,1.2588062
30,940100.955762014,1.258768
30,940101.955760792,1.2587872
30,940102.95575957,1.2588253
30,940103.955758348,1.2587489
30,940104.955757126,1.2587298
30,940105.955755904,1.2587107
30,940106.955754682,1.2588253
30,940107.955753461,1.258768
30,940108.955752239,1.2589397
30,940109.955751017,1.2588444
30,940110.955749795,1.2588444
30,940111.955748573,1.2589779
30,940112.955747351,1.2588253
30,940113.955746129,1.258768
30,940114.955744907,1.258768
30,940115.955743685,1.2588062
30,940116.955742463,1.2588634
30,940117.955741242,1.2588634
30,940118.95574002,1.2588444
30,940119.955738798,1.2588062
30,940120.955737576,1.2589016
30,940121.955736354,1.2589016
30,940122.955735132,1.2588825
30,940123.95573391,1.2588825
30,940124.955732688,1.2588825
30,940125.955731466,1.2588825
30,940126.955730245,1.2589016
30,940127.955729023,1.2588444
30,940128.955727801,1.2588444
30,940129.955726579,1.2588444
30,940130.955725357,1.2588634
30,940131.955724135,1.2588634
30,940132.955722913,1.2589397
30,940133.955721691,1.2589016
30,940134.955720469,1.2589588
30,940135.955719247,1.2589016
30,940136.955718026,1.2588825
30,940137.955716804,1.2589207
30,940138.955715582,1.2589016
30,940139.95571436,1.2589016
30,940140.955713138,1.2588825
30,940141.955711916,1.2589207
30,940142.955710694,1.2589016
30,940143.955709472,1.2588253
30,940144.95570825,1.2589016
30,940145.955707029,1.2588253
30,940146.955705807,1.2589397
30,940147.955704585,1.2589779
30,940148.955703363,1.2588634
30,940149.955702141,1.2589779
30,940150.955700919,1.258997
30,940151.955699697,1.2588634
30,940152.955698475,1.2588825
30,940153.955697253,1.2589016
30,940154.955696031,1.2590734
30,940155.95569481,1.2589779
30,940156.955693588,1.2590734
30,940157.955692366,1.2590543
30,940158.955691144,1.2589016
30,940159.955689922,1.2589588
30,940160.9556887,1.2589588
30,940161.955687478,1.2589397
30,940162.955686256,1.2590734
