SOC [%],Time [s],Voltage [V]
40,804631.575252023,1.2963843
40,804632.575250801,1.2963462
40,804633.575249579,1.2962888
40,804634.575248357,1.2963843
40,804635.575247135,1.2963079
40,804636.575245913,1.2962888
40,804637.575244691,1.2963079
40,804638.575243469,1.2963843
40,804639.575242247,1.2964416
40,804640.575241026,1.2963843
40,804641.575239804,1.2964606
40,804642.575238582,1.296327
40,804643.57523736,1.296556
40,804644.575236138,1.2964225
40,804645.575234916,1.2964416
40,804646.575233694,1.2964416
40,804647.575232472,1.2963843
40,804648.57523125,1.2964606
40,804649.575230028,1.2965369
40,804650.575228807,1.2964606
40,804651.575227585,1.2964416
40,804652.575226363,1.2965369
40,804653.575225141,1.2964034
40,804654.575223919,1.296556
40,804655.575222697,1.2965369
40,804656.575221475,1.2964988
40,804657.575220253,1.2965751
40,804658.575219031,1.2965369
40,804659.57521781,1.2964797
40,804660.575216588,1.2964416
40,804661.575215366,1.2965178
40,804662.575214144,1.2965941
40,804663.575212922,1.2965178
40,804664.5752117,1.2965751
40,804665.575210478,1.2965751
40,804666.575209256,1.2966324
40,804667.575208034,1.2965178
40,804668.575206812,1.2965751
40,804669.575205591,1.2965178
40,804670.575204369,1.2966324
40,804671.575203147,1.2966324
40,804672.575201925,1.2964988
40,804673.575200703,1.2966515
40,804674.575199481,1.2966706
40,804675.575198259,1.2965941
40,804676.575197037,1.2965941
40,804677.575195815,1.2966133
40,804678.575194594,1.2967469
40,804679.575193372,1.2965751
40,804680.57519215,1.2967278
40,804681.575190928,1.2966706
40,804682.575189706,1.2967469
40,804683.575188484,1.2967659
40,804684.575187262,1.2966324
40,804685.57518604,1.2968422
40,804686.575184818,1.2967278
40,804687.575183596,1.2966515
40,804688.575182375,1.2966515
40,804689.575181153,1.2967087
40,804690.575179931,1.2966133
40,804691.575178709,1.2967087
40,804692.575177487,1.2966515
40,804693.575176265,1.2966896
40,804694.575175043,1.2966706
40,804695.575173821,1.2967278
40,804696.575172599,1.2966896
40,804697.575171378,1.2966324
40,804698.575170156,1.296785
40,804699.575168934,1.2967659
40,804700.575167712,1.2966324
40,804701.57516649,1.2967087
40,804702.575165268,1.2967278
40,804703.575164046,1.2968422
40,804704.575162824,1.2967469
40,804705.575161602,1.2966706
40,804706.57516038,1.2969377
40,804707.575159159,1.2967469
40,804708.575157937,1.2967659
40,804709.575156715,1.2968422
40,804710.575155493,1.2968422
40,804711.575154271,1.2968231
40,804712.575153049,1.2968422
40,804713.575151827,1.2967659
40,804714.575150605,1.2969377
40,804715.575149383,1.2968231
40,804716.575148162,1.2967659
40,804717.57514694,1.2968231
40,804718.575145718,1.2968422
40,804719.575144496,1.2968231
40,804720.575143274,1.2968422
40,804721.575142052,1.296785
40,804722.57514083,1.2969377
40,804723.575139608,1.2968805
40,804724.575138386,1.2969568
40,804725.575137164,1.2969377
40,804726.575135943,1.2968996
40,804727.575134721,1.2969568
40,804728.575133499,1.2969377
40,804729.575132277,1.2969186
40,804730.575131055,1.296785
40,804731.575129833,1.2969759
40,804732.575128611,1.2968614
40,804733.575127389,1.2969759
40,804734.575126167,1.2968422
40,804735.575124945,1.2968805
40,804736.575123724,1.2969759
40,804737.575122502,1.2969186
40,804738.57512128,1.2969759
40,804739.575120058,1.2970331
40,804740.575118836,1.2969949
40,804741.575117614,1.2970331
40,804742.575116392,1.297014
40,804743.57511517,1.297014
40,804744.575113948,1.2969949
40,804745.575112727,1.297014
40,804746.575111505,1.2969759
40,804747.575110283,1.2970521
40,804748.575109061,1.2969377
40,804749.575107839,1.2970521
40,804750.575106617,1.297014
40,804751.575105395,1.2970521
40,804752.575104173,1.2970903
40,804753.575102951,1.2970521
40,804754.575101729,1.2969377
40,804755.575100508,1.2970903
40,804756.575099286,1.2971476
40,804757.575098064,1.2970331
40,804758.575096842,1.2971094
40,804759.57509562,1.297014
40,804760.575094398,1.2970903
40,804761.575093176,1.2970521
40,804762.575091954,1.2971094
40,804763.575090732,1.2970903
40,804764.575089511,1.2970712
40,804765.575088289,1.297014
40,804766.575087067,1.2972049
40,804767.575085845,1.2970521
40,804768.575084623,1.2970903
40,804769.575083401,1.2971476
40,804770.575082179,1.2971858
40,804771.575080957,1.2971094
40,804772.575079735,1.2971286
40,804773.575078513,1.2972049
40,804774.575077292,1.2970712
40,804775.57507607,1.2971286
40,804776.575074848,1.2971476
40,804777.575073626,1.2971094
40,804778.575072404,1.2972239
40,804779.575071182,1.2971476
40,804780.57506996,1.2971667
40,804781.575068738,1.2973193
40,804782.575067516,1.2972049
40,804783.575066295,1.2972811
40,804784.575065073,1.2972621
40,804785.575063851,1.2971667
40,804786.575062629,1.2972811
40,804787.575061407,1.2971476
40,804788.575060185,1.2973193
40,804789.575058963,1.2972239
40,804790.575057741,1.2972811
40,804791.575056519,1.2973002
40,804792.575055297,1.2973193
40,804793.575054076,1.2972239
40,804794.575052854,1.2972239
40,804795.575051632,1.2972811
40,804796.57505041,1.2972239
40,804797.575049188,1.2973574
40,804798.575047966,1.297243
40,804799.575046744,1.2973002
40,804800.575045522,1.2973002
40,804801.5750443,1.2973002
40,804802.575043079,1.2973574
40,804803.575041857,1.2973384
40,804804.575040635,1.2973002
40,804805.575039413,1.2972811
40,804806.575038191,1.2973574
40,804807.575036969,1.2973957
40,804808.575035747,1.2973193
40,804809.575034525,1.2973765
40,804810.575033303,1.2973765
40,804811.575032081,1.2973193
40,804812.57503086,1.2973765
40,804813.575029638,1.2974339
40,804814.575028416,1.2973002
40,804815.575027194,1.2973193
40,804816.575025972,1.2973384
40,804817.57502475,1.2973002
40,804818.575023528,1.2974529
40,804819.575022306,1.2973765
40,804820.575021084,1.2974148
40,804821.575019863,1.2973765
40,804822.575018641,1.2973574
40,804823.575017419,1.2973193
40,804824.575016197,1.2974339
40,804825.575014975,1.297472
40,804826.575013753,1.2975101
40,804827.575012531,1.2974339
40,804828.575011309,1.2974529
40,804829.575010087,1.2975101
40,804830.575008865,1.2974911
40,804831.575007644,1.2974148
40,804832.575006422,1.2975864
40,804833.5750052,1.2974339
40,804834.575003978,1.2974148
40,804835.575002756,1.2976246
40,804836.575001534,1.2975101
40,804837.575000312,1.2973765
40,804838.57499909,1.2974529
40,804839.574997868,1.2975483
40,804840.574996646,1.2974911
40,804841.574995425,1.2974529
40,804842.574994203,1.2976629
40,804843.574992981,1.2975292
40,804844.574991759,1.2976055
40,804845.574990537,1.297472
40,804846.574989315,1.2976246
40,804847.574988093,1.2974339
40,804848.574986871,1.2975674
40,804849.574985649,1.2974148
40,804850.574984428,1.2974911
40,804851.574983206,1.2975292
40,804852.574981984,1.2975101
40,804853.574980762,1.2975674
40,804854.57497954,1.2975101
40,804855.574978318,1.2976437
40,804856.574977096,1.2975483
40,804857.574975874,1.2975674
40,804858.574974652,1.2974911
40,804859.57497343,1.2974911
40,804860.574972209,1.2975864
40,804861.574970987,1.2976437
40,804862.574969765,1.2976055
40,804863.574968543,1.2976629
40,804864.574967321,1.2975674
40,804865.574966099,1.2975292
40,804866.574964877,1.2975483
40,804867.574963655,1.2975864
40,804868.574962433,1.2976819
40,804869.574961212,1.2976437
40,804870.57495999,1.2975101
40,804871.574958768,1.2976055
40,804872.574957546,1.2976246
40,804873.574956324,1.2975864
40,804874.574955102,1.2976055
40,804875.57495388,1.2975864
40,804876.574952658,1.2976819
40,804877.574951436,1.2976629
40,804878.574950214,1.2976246
40,804879.574948993,1.2976629
40,804880.574947771,1.2976246
40,804881.574946549,1.2976055
40,804882.574945327,1.2975864
40,804883.574944105,1.2975864
40,804884.574942883,1.2976629
40,804885.574941661,1.2976819
40,804886.574940439,1.297701
40,804887.574939217,1.2976246
40,804888.574937996,1.2976055
40,804889.574936774,1.2976629
40,804890.574935552,1.2976437
40,804891.57493433,1.2976819
40,804892.574933108,1.2977773
40,804893.574931886,1.2977582
40,804894.574930664,1.2977391
40,804895.574929442,1.2976629
40,804896.57492822,1.2977773
40,804897.574926998,1.2977773
40,804898.574925777,1.2977391
40,804899.574924555,1.2976055
40,804900.574923333,1.2976629
40,804901.574922111,1.2976819
40,804902.574920889,1.2977391
40,804903.574919667,1.2976055
40,804904.574918445,1.2977582
40,804905.574917223,1.2978345
40,804906.574916001,1.2977773
40,804907.57491478,1.2977582
40,804908.574913558,1.2976819
40,804909.574912336,1.2977391
40,804910.574911114,1.297701
40,804911.574909892,1.2978154
40,804912.57490867,1.2977201
40,804913.574907448,1.2977582
40,804914.574906226,1.297701
40,804915.574905004,1.2977582
40,804916.574903782,1.2978345
40,804917.574902561,1.2978154
40,804918.574901339,1.2979108
40,804919.574900117,1.2977582
40,804920.574898895,1.2978345
40,804921.574897673,1.2978727
40,804922.574896451,1.2979108
40,804923.574895229,1.2978917
40,804924.574894007,1.2977201
40,804925.574892785,1.2978536
40,804926.574891564,1.2979108
40,804927.574890342,1.2979491
40,804928.57488912,1.2979108
40,804929.574887898,1.2978536
40,804930.574886676,1.2978345
40,804931.574885454,1.2978727
40,804932.574884232,1.2978345
40,804933.57488301,1.2978536
40,804934.574881788,1.2979108
40,804935.574880566,1.2978536
40,804936.574879345,1.2978917
40,804937.574878123,1.2978345
40,804938.574876901,1.2978917
40,804939.574875679,1.2978727
40,804940.574874457,1.2978154
40,804941.574873235,1.2978345
40,804942.574872013,1.2979681
40,804943.574870791,1.2979872
40,804944.574869569,1.2979108
40,804945.574868347,1.2979108
40,804946.574867126,1.2978345
40,804947.574865904,1.2978727
40,804948.574864682,1.2979108
40,804949.57486346,1.2979872
40,804950.574862238,1.29793
40,804951.574861016,1.2978917
40,804952.574859794,1.2980444
40,804953.574858572,1.2979681
40,804954.57485735,1.2979681
40,804955.574856129,1.2979108
40,804956.574854907,1.2979491
40,804957.574853685,1.2979681
40,804958.574852463,1.2978917
40,804959.574851241,1.29793
40,804960.574850019,1.2979491
40,804961.574848797,1.2979681
40,804962.574847575,1.2981398
40,804963.574846353,1.2978154
40,804964.574845131,1.2979872
40,804965.57484391,1.2980063
40,804966.574842688,1.2979491
40,804967.574841466,1.2979681
40,804968.574840244,1.29793
40,804969.574839022,1.2979491
40,804970.5748378,1.2979108
40,804971.574836578,1.2981398
40,804972.574835356,1.2980063
40,804973.574834134,1.2979872
40,804974.574832913,1.2980826
40,804975.574831691,1.2980063
40,804976.574830469,1.2980635
40,804977.574829247,1.2980444
40,804978.574828025,1.2980063
40,804979.574826803,1.2980826
40,804980.574825581,1.2980254
40,804981.574824359,1.2980254
40,804982.574823137,1.2981017
40,804983.574821915,1.2980063
40,804984.574820694,1.2980444
40,804985.574819472,1.2980063
40,804986.57481825,1.2980254
40,804987.574817028,1.2981207
40,804988.574815806,1.2981398
40,804989.574814584,1.2981398
40,804990.574813362,1.2980254
40,804991.57481214,1.2981781
40,804992.574810918,1.2982162
40,804993.574809697,1.2981207
40,804994.574808475,1.2981207
40,804995.574807253,1.2981398
40,804996.574806031,1.2981589
40,804997.574804809,1.2980444
40,804998.574803587,1.2980254
40,804999.574802365,1.2980826
40,805000.574801143,1.2980826
40,805001.574799921,1.2980826
40,805002.574798699,1.2982162
40,805003.574797478,1.2981207
40,805004.574796256,1.2980826
40,805005.574795034,1.2981207
40,805006.574793812,1.2981207
40,805007.57479259,1.2981017
40,805008.574791368,1.2981398
40,805009.574790146,1.2981589
40,805010.574788924,1.2982353
40,805011.574787702,1.2981781
40,805012.574786481,1.2981589
40,805013.574785259,1.2980826
40,805014.574784037,1.2982353
40,805015.574782815,1.2981589
40,805016.574781593,1.2981781
40,805017.574780371,1.2981207
40,805018.574779149,1.2982162
40,805019.574777927,1.2981207
40,805020.574776705,1.2981017
40,805021.574775483,1.2982162
40,805022.574774262,1.2981398
40,805023.57477304,1.2981972
40,805024.574771818,1.2982734
40,805025.574770596,1.2980826
40,805026.574769374,1.2981398
40,805027.574768152,1.2982162
40,805028.57476693,1.2981781
40,805029.574765708,1.2982544
40,805030.574764486,1.2981781
40,805031.574763265,1.2982734
40,805032.574762043,1.2982544
40,805033.574760821,1.2981972
40,805034.574759599,1.2982925
40,805035.574758377,1.2981972
40,805036.574757155,1.2983116
40,805037.574755933,1.2983116
40,805038.574754711,1.2982734
40,805039.574753489,1.2983879
40,805040.574752267,1.2982544
40,805041.574751046,1.2982734
40,805042.574749824,1.2981589
40,805043.574748602,1.2982353
40,805044.57474738,1.2982353
40,805045.574746158,1.2983116
40,805046.574744936,1.2982162
40,805047.574743714,1.2982734
40,805048.574742492,1.2983497
40,805049.57474127,1.2982925
40,805050.574740048,1.2981972
40,805051.574738827,1.2982925
40,805052.574737605,1.2983497
40,805053.574736383,1.2983497
40,805054.574735161,1.2983879
40,805055.574733939,1.2981781
40,805056.574732717,1.2983307
40,805057.574731495,1.2983116
40,805058.574730273,1.2983497
40,805059.574729051,1.2982353
40,805060.57472783,1.2982925
40,805061.574726608,1.2983879
40,805062.574725386,1.2982544
40,805063.574724164,1.2982925
40,805064.574722942,1.2983307
40,805065.57472172,1.2983879
40,805066.574720498,1.2983688
40,805067.574719276,1.2982925
40,805068.574718054,1.2983879
40,805069.574716832,1.2983307
40,805070.574715611,1.298426
40,805071.574714389,1.2982925
40,805072.574713167,1.298407
40,805073.574711945,1.2983497
40,805074.574710723,1.2983879
40,805075.574709501,1.2983688
40,805076.574708279,1.2983497
40,805077.574707057,1.2983307
40,805078.574705835,1.298407
40,805079.574704614,1.2985406
40,805080.574703392,1.2982734
40,805081.57470217,1.2984452
40,805082.574700948,1.2983497
40,805083.574699726,1.2984452
40,805084.574698504,1.2982925
40,805085.574697282,1.2983688
40,805086.57469606,1.298407
40,805087.574694838,1.2983497
40,805088.574693616,1.298426
40,805089.574692395,1.2984834
40,805090.574691173,1.2984452
40,805091.574689951,1.298407
40,805092.574688729,1.2983688
40,805093.574687507,1.2985978
40,805094.574686285,1.298426
40,805095.574685063,1.2985787
40,805096.574683841,1.2984452
40,805097.574682619,1.2985215
40,805098.574681398,1.2985406
40,805099.574680176,1.2984834
40,805100.574678954,1.298426
40,805101.574677732,1.2985024
40,805102.57467651,1.2985978
40,805103.574675288,1.2985597
40,805104.574674066,1.2985024
40,805105.574672844,1.2984452
40,805106.574671622,1.298407
40,805107.5746704,1.2985024
40,805108.574669179,1.2984643
40,805109.574667957,1.2985215
40,805110.574666735,1.298407
40,805111.574665513,1.2985406
40,805112.574664291,1.298407
40,805113.574663069,1.2985024
40,805114.574661847,1.2985978
40,805115.574660625,1.2984643
40,805116.574659403,1.2985978
40,805117.574658182,1.2985215
40,805118.57465696,1.2984643
40,805119.574655738,1.2985406
40,805120.574654516,1.2985406
40,805121.574653294,1.2985978
40,805122.574652072,1.2985978
40,805123.57465085,1.298636
40,805124.574649628,1.2985597
40,805125.574648406,1.2984643
40,805126.574647184,1.2984452
40,805127.574645963,1.298407
40,805128.574644741,1.2985215
40,805129.574643519,1.2985597
40,805130.574642297,1.2985215
40,805131.574641075,1.298407
40,805132.574639853,1.2985597
40,805133.574638631,1.2985978
40,805134.574637409,1.2985787
40,805135.574636187,1.2985215
40,805136.574634966,1.2986169
40,805137.574633744,1.2985597
40,805138.574632522,1.2985978
40,805139.5746313,1.2985406
40,805140.574630078,1.2986169
40,805141.574628856,1.2985787
40,805142.574627634,1.2985978
40,805143.574626412,1.2985978
40,805144.57462519,1.2986932
40,805145.574623968,1.2986169
40,805146.574622747,1.2985597
40,805147.574621525,1.298655
40,805148.574620303,1.2986932
40,805149.574619081,1.2985406
40,805150.574617859,1.2986741
40,805151.574616637,1.2985597
40,805152.574615415,1.298655
40,805153.574614193,1.2986741
40,805154.574612971,1.2986169
40,805155.57461175,1.298655
40,805156.574610528,1.298636
40,805157.574609306,1.2987124
40,805158.574608084,1.2986741
40,805159.574606862,1.298636
40,805160.57460564,1.2985024
40,805161.574604418,1.2987124
40,805162.574603196,1.298636
40,805163.574601974,1.2986932
40,805164.574600752,1.2986169
40,805165.574599531,1.298655
40,805166.574598309,1.2985978
40,805167.574597087,1.2987696
40,805168.574595865,1.298636
40,805169.574594643,1.298636
40,805170.574593421,1.2987887
40,805171.574592199,1.2986932
40,805172.574590977,1.298636
40,805173.574589755,1.2987887
40,805174.574588533,1.2987696
40,805175.574587312,1.2986932
40,805176.57458609,1.2986932
40,805177.574584868,1.2987314
40,805178.574583646,1.2986741
40,805179.574582424,1.2986169
40,805180.574581202,1.2987505
40,805181.57457998,1.2986741
40,805182.574578758,1.2987696
40,805183.574577536,1.298636
40,805184.574576315,1.2987887
40,805185.574575093,1.2987314
40,805186.574573871,1.2986932
40,805187.574572649,1.2987314
40,805188.574571427,1.298636
40,805189.574570205,1.2987124
40,805190.574568983,1.2988268
40,805191.574567761,1.2986741
40,805192.574566539,1.2987887
40,805193.574565317,1.2988268
40,805194.574564096,1.2987314
40,805195.574562874,1.2988268
40,805196.574561652,1.2987696
40,805197.57456043,1.2987887
40,805198.574559208,1.2987314
40,805199.574557986,1.2987505
40,805200.574556764,1.2987505
40,805201.574555542,1.2988077
40,805202.57455432,1.2987314
40,805203.574553099,1.2988077
40,805204.574551877,1.298655
40,805205.574550655,1.2988459
40,805206.574549433,1.2988459
40,805207.574548211,1.2988077
40,805208.574546989,1.2987696
40,805209.574545767,1.2989031
40,805210.574544545,1.2988268
40,805211.574543323,1.2988077
40,805212.574542101,1.298865
40,805213.57454088,1.2988077
40,805214.574539658,1.2988268
40,805215.574538436,1.2989031
40,805216.574537214,1.2987696
40,805217.574535992,1.2989222
40,805218.57453477,1.2988459
40,805219.574533548,1.2987887
40,805220.574532326,1.2989986
40,805221.574531104,1.2988459
40,805222.574529883,1.298884
40,805223.574528661,1.2988459
40,805224.574527439,1.2988077
40,805225.574526217,1.2988459
40,805226.574524995,1.2989031
40,805227.574523773,1.2989031
40,805228.574522551,1.2987887
40,805229.574521329,1.298884
40,805230.574520107,1.2989031
40,805231.574518885,1.2988459
40,805232.574517664,1.298865
40,805233.574516442,1.2989795
40,805234.57451522,1.2989031
40,805235.574513998,1.2988077
40,805236.574512776,1.298884
40,805237.574511554,1.2987505
40,805238.574510332,1.298884
40,805239.57450911,1.2989222
40,805240.574507888,1.298865
40,805241.574506667,1.2990558
40,805242.574505445,1.2989031
40,805243.574504223,1.298884
40,805244.574503001,1.2989222
40,805245.574501779,1.2989222
40,805246.574500557,1.2989986
40,805247.574499335,1.2989413
40,805248.574498113,1.2989986
40,805249.574496891,1.2989986
40,805250.574495669,1.2989413
40,805251.574494448,1.2989031
40,805252.574493226,1.298884
40,805253.574492004,1.2988459
40,805254.574490782,1.2989222
40,805255.57448956,1.2989222
40,805256.574488338,1.2989986
40,805257.574487116,1.2989031
40,805258.574485894,1.2987505
40,805259.574484672,1.298865
40,805260.574483451,1.2989031
40,805261.574482229,1.298884
40,805262.574481007,1.2989413
40,805263.574479785,1.2990558
40,805264.574478563,1.299094
40,805265.574477341,1.2989603
40,805266.574476119,1.2990749
40,805267.574474897,1.2990177
40,805268.574473675,1.2989413
40,805269.574472453,1.2990367
40,805270.574471232,1.2989031
40,805271.57447001,1.299094
40,805272.574468788,1.299094
40,805273.574467566,1.2989603
40,805274.574466344,1.299113
40,805275.574465122,1.2989222
40,805276.5744639,1.2991893
40,805277.574462678,1.298884
40,805278.574461456,1.2990749
40,805279.574460234,1.299113
40,805280.574459013,1.298884
40,805281.574457791,1.2990177
40,805282.574456569,1.2990367
40,805283.574455347,1.2989603
40,805284.574454125,1.2990177
40,805285.574452903,1.299094
40,805286.574451681,1.2989986
40,805287.574450459,1.2990749
40,805288.574449237,1.2989986
40,805289.574448016,1.2990367
40,805290.574446794,1.2990367
40,805291.574445572,1.2990749
40,805292.57444435,1.2990558
40,805293.574443128,1.2990367
40,805294.574441906,1.2990177
40,805295.574440684,1.2989795
40,805296.574439462,1.2990749
40,805297.57443824,1.2990558
40,805298.574437018,1.2991321
40,805299.574435797,1.2989986
40,805300.574434575,1.2990367
40,805301.574433353,1.2991512
40,805302.574432131,1.2990367
40,805303.574430909,1.2991321
40,805304.574429687,1.2991321
40,805305.574428465,1.2991703
40,805306.574427243,1.2989603
40,805307.574426021,1.2990558
40,805308.5744248,1.2990558
40,805309.574423578,1.2990749
40,805310.574422356,1.2992084
40,805311.574421134,1.2991512
40,805312.574419912,1.299113
40,805313.57441869,1.2990367
40,805314.574417468,1.2991512
40,805315.574416246,1.2991321
40,805316.574415024,1.299094
40,805317.574413802,1.299113
40,805318.574412581,1.299094
40,805319.574411359,1.2990367
40,805320.574410137,1.2992084
40,805321.574408915,1.299113
40,805322.574407693,1.2991703
40,805323.574406471,1.2992084
40,805324.574405249,1.299113
40,805325.574404027,1.2991321
40,805326.574402805,1.2992467
40,805327.574401584,1.2991321
40,805328.574400362,1.2991512
40,805329.57439914,1.299094
40,805330.574397918,1.2991321
40,805331.574396696,1.2991703
40,805332.574395474,1.2989603
40,805333.574394252,1.2991703
40,805334.57439303,1.2992084
40,805335.574391808,1.2991703
40,805336.574390586,1.2991512
40,805337.574389365,1.2992084
40,805338.574388143,1.2992467
40,805339.574386921,1.2990558
40,805340.574385699,1.2992084
40,805341.574384477,1.2991321
40,805342.574383255,1.2991512
40,805343.574382033,1.2993039
40,805344.574380811,1.2991512
40,805345.574379589,1.2991321
40,805346.574378368,1.2992276
40,805347.574377146,1.2991893
40,805348.574375924,1.299323
40,805349.574374702,1.2992276
40,805350.57437348,1.2991893
40,805351.574372258,1.2990749
40,805352.574371036,1.2992657
40,805353.574369814,1.299323
40,805354.574368592,1.2991703
40,805355.57436737,1.2992084
40,805356.574366149,1.2991703
40,805357.574364927,1.2992276
40,805358.574363705,1.2991321
40,805359.574362483,1.2992657
40,805360.574361261,1.2992276
40,805361.574360039,1.2991703
40,805362.574358817,1.2992467
40,805363.574357595,1.2992467
40,805364.574356373,1.2993039
40,805365.574355152,1.299342
40,805366.57435393,1.2992467
40,805367.574352708,1.299113
40,805368.574351486,1.299342
40,805369.574350264,1.2992467
40,805370.574349042,1.2992848
40,805371.57434782,1.2992084
40,805372.574346598,1.2992467
40,805373.574345376,1.2992276
40,805374.574344154,1.2992848
40,805375.574342933,1.2992276
40,805376.574341711,1.2992848
40,805377.574340489,1.2993993
40,805378.574339267,1.299342
40,805379.574338045,1.2993802
40,805380.574336823,1.2992657
40,805381.574335601,1.2993611
40,805382.574334379,1.2992467
40,805383.574333157,1.2993039
40,805384.574331935,1.2994565
40,805385.574330714,1.2994374
40,805386.574329492,1.2992848
40,805387.57432827,1.2993802
40,805388.574327048,1.2992848
40,805389.574325826,1.2992657
40,805390.574324604,1.2994756
40,805391.574323382,1.2993802
40,805392.57432216,1.2993611
40,805393.574320938,1.299323
40,805394.574319717,1.2992657
40,805395.574318495,1.2992467
40,805396.574317273,1.299342
40,805397.574316051,1.299342
40,805398.574314829,1.2994565
40,805399.574313607,1.2993039
40,805400.574312385,1.2994756
40,805401.574311163,1.2993993
40,805402.574309941,1.2993993
40,805403.574308719,1.2993802
40,805404.574307498,1.2993611
40,805405.574306276,1.299571
40,805406.574305054,1.2994947
40,805407.574303832,1.2993993
40,805408.57430261,1.2993611
40,805409.574301388,1.2993993
40,805410.574300166,1.2994565
40,805411.574298944,1.2994183
40,805412.574297722,1.2994756
40,805413.574296501,1.2993802
40,805414.574295279,1.2994565
40,805415.574294057,1.2994756
40,805416.574292835,1.2994183
40,805417.574291613,1.2994183
40,805418.574290391,1.2994565
40,805419.574289169,1.2994756
40,805420.574287947,1.2993993
40,805421.574286725,1.299342
40,805422.574285503,1.2993611
40,805423.574284282,1.2994756
40,805424.57428306,1.2994183
40,805425.574281838,1.2993611
40,805426.574280616,1.2993993
40,805427.574279394,1.2994756
40,805428.574278172,1.2994183
40,805429.57427695,1.2994756
40,805430.574275728,1.2994374
40,805431.574274506,1.2993802
40,805432.574273285,1.2994947
40,805433.574272063,1.2994565
40,805434.574270841,1.2995138
40,805435.574269619,1.2994183
40,805436.574268397,1.2994565
40,805437.574267175,1.2994183
40,805438.574265953,1.2994947
40,805439.574264731,1.2994183
40,805440.574263509,1.2993993
40,805441.574262287,1.2994947
40,805442.574261066,1.2995329
40,805443.574259844,1.2995329
40,805444.574258622,1.2994756
40,805445.5742574,1.2995138
40,805446.574256178,1.2994374
