SOC [%],Time [s],Voltage [V]
50,669579.884231474,1.3262126
50,669580.884230252,1.3261744
50,669581.88422903,1.3262126
50,669582.884227809,1.3262699
50,669583.884226587,1.3261553
50,669584.884225365,1.3261553
50,669585.884224143,1.3261935
50,669586.884222921,1.3261553
50,669587.884221699,1.3262317
50,669588.884220477,1.3262317
50,669589.884219255,1.3261362
50,669590.884218033,1.3263272
50,669591.884216812,1.3262317
50,669592.88421559,1.3262699
50,669593.884214368,1.3262699
50,669594.884213146,1.3262508
50,669595.884211924,1.3261935
50,669596.884210702,1.3262126
50,669597.88420948,1.3262891
50,669598.884208258,1.3261935
50,669599.884207036,1.3263081
50,669600.884205814,1.3262508
50,669601.884204593,1.3263655
50,669602.884203371,1.3262317
50,669603.884202149,1.3264227
50,669604.884200927,1.3263272
50,669605.884199705,1.3263655
50,669606.884198483,1.3263081
50,669607.884197261,1.3262891
50,669608.884196039,1.3262508
50,669609.884194817,1.3263081
50,669610.884193595,1.3263272
50,669611.884192374,1.3263463
50,669612.884191152,1.3263272
50,669613.88418993,1.3262891
50,669614.884188708,1.3263463
50,669615.884187486,1.3263655
50,669616.884186264,1.3263655
50,669617.884185042,1.3263655
50,669618.88418382,1.326461
50,669619.884182598,1.3263845
50,669620.884181377,1.3263463
50,669621.884180155,1.326461
50,669622.884178933,1.3263272
50,669623.884177711,1.3264419
50,669624.884176489,1.3263655
50,669625.884175267,1.3263081
50,669626.884174045,1.3264227
50,669627.884172823,1.3263272
50,669628.884171601,1.3263463
50,669629.884170379,1.3264227
50,669630.884169158,1.3264036
50,669631.884167936,1.326461
50,669632.884166714,1.3264036
50,669633.884165492,1.3264036
50,669634.88416427,1.3265374
50,669635.884163048,1.32648
50,669636.884161826,1.3264991
50,669637.884160604,1.3263272
50,669638.884159382,1.32648
50,669639.884158161,1.3265374
50,669640.884156939,1.3264227
50,669641.884155717,1.326461
50,669642.884154495,1.3265564
50,669643.884153273,1.3265183
50,669644.884152051,1.326461
50,669645.884150829,1.3265374
50,669646.884149607,1.3264991
50,669647.884148385,1.3265564
50,669648.884147163,1.326461
50,669649.884145942,1.3265374
50,669650.88414472,1.3265564
50,669651.884143498,1.326461
50,669652.884142276,1.3264419
50,669653.884141054,1.3266138
50,669654.884139832,1.3265183
50,669655.88413861,1.3265755
50,669656.884137388,1.3266711
50,669657.884136166,1.3265755
50,669658.884134945,1.3264991
50,669659.884133723,1.3265374
50,669660.884132501,1.3265564
50,669661.884131279,1.3267093
50,669662.884130057,1.3264991
50,669663.884128835,1.3265947
50,669664.884127613,1.3266138
50,669665.884126391,1.3266519
50,669666.884125169,1.3265183
50,669667.884123947,1.3264991
50,669668.884122726,1.3266519
50,669669.884121504,1.3267093
50,669670.884120282,1.3265755
50,669671.88411906,1.3265183
50,669672.884117838,1.3265755
50,669673.884116616,1.3265947
50,669674.884115394,1.3266519
50,669675.884114172,1.32648
50,669676.88411295,1.3264991
50,669677.884111729,1.3265564
50,669678.884110507,1.3265947
50,669679.884109285,1.3267283
50,669680.884108063,1.3267857
50,669681.884106841,1.3265183
50,669682.884105619,1.3265947
50,669683.884104397,1.3266138
50,669684.884103175,1.3266902
50,669685.884101953,1.3266519
50,669686.884100731,1.3265947
50,669687.88409951,1.3266711
50,669688.884098288,1.3265947
50,669689.884097066,1.3267475
50,669690.884095844,1.3267093
50,669691.884094622,1.3268048
50,669692.8840934,1.3267857
50,669693.884092178,1.326843
50,669694.884090956,1.3266711
50,669695.884089734,1.3267283
50,669696.884088513,1.3268239
50,669697.884087291,1.3267857
50,669698.884086069,1.3267475
50,669699.884084847,1.3267857
50,669700.884083625,1.3268239
50,669701.884082403,1.3266329
50,669702.884081181,1.3269004
50,669703.884079959,1.326843
50,669704.884078737,1.3267283
50,669705.884077515,1.3266711
50,669706.884076294,1.3267283
50,669707.884075072,1.326843
50,669708.88407385,1.3266329
50,669709.884072628,1.3267283
50,669710.884071406,1.3268239
50,669711.884070184,1.3266138
50,669712.884068962,1.3268621
50,669713.88406774,1.3267857
50,669714.884066518,1.3268239
50,669715.884065297,1.3269004
50,669716.884064075,1.3268048
50,669717.884062853,1.3267666
50,669718.884061631,1.3267475
50,669719.884060409,1.3268048
50,669720.884059187,1.3268621
50,669721.884057965,1.3267666
50,669722.884056743,1.3269768
50,669723.884055521,1.326843
50,669724.884054299,1.3268621
50,669725.884053078,1.3267857
50,669726.884051856,1.326843
50,669727.884050634,1.3268621
50,669728.884049412,1.3267475
50,669729.88404819,1.3268048
50,669730.884046968,1.3268812
50,669731.884045746,1.3267857
50,669732.884044524,1.3268621
50,669733.884043302,1.3269004
50,669734.88404208,1.3268048
50,669735.884040859,1.326843
50,669736.884039637,1.3269385
50,669737.884038415,1.3269768
50,669738.884037193,1.3268239
50,669739.884035971,1.3269004
50,669740.884034749,1.3268239
50,669741.884033527,1.3267666
50,669742.884032305,1.326843
50,669743.884031083,1.3269576
50,669744.884029862,1.3269576
50,669745.88402864,1.3269004
50,669746.884027418,1.3268621
50,669747.884026196,1.3269385
50,669748.884024974,1.3267857
50,669749.884023752,1.327034
50,669750.88402253,1.3268621
50,669751.884021308,1.326843
50,669752.884020086,1.3268621
50,669753.884018864,1.3269576
50,669754.884017643,1.3268812
50,669755.884016421,1.3269385
50,669756.884015199,1.3269385
50,669757.884013977,1.3268812
50,669758.884012755,1.3269576
50,669759.884011533,1.3270149
50,669760.884010311,1.3268812
50,669761.884009089,1.3269576
50,669762.884007867,1.3270723
50,669763.884006646,1.3268812
50,669764.884005424,1.3268621
50,669765.884004202,1.3269385
50,669766.88400298,1.327034
50,669767.884001758,1.3268621
50,669768.884000536,1.3269385
50,669769.883999314,1.3270149
50,669770.883998092,1.326843
50,669771.88399687,1.3270149
50,669772.883995648,1.3270723
50,669773.883994427,1.3269576
50,669774.883993205,1.327034
50,669775.883991983,1.3270723
50,669776.883990761,1.327034
50,669777.883989539,1.3270149
50,669778.883988317,1.3270532
50,669779.883987095,1.3269958
50,669780.883985873,1.3271296
50,669781.883984651,1.3269004
50,669782.88398343,1.3269768
50,669783.883982208,1.327034
50,669784.883980986,1.3271104
50,669785.883979764,1.3270532
50,669786.883978542,1.3270532
50,669787.88397732,1.3270723
50,669788.883976098,1.3269768
50,669789.883974876,1.3270723
50,669790.883973654,1.3271104
50,669791.883972432,1.3270913
50,669792.883971211,1.3270149
50,669793.883969989,1.3271104
50,669794.883968767,1.3272251
50,669795.883967545,1.3270723
50,669796.883966323,1.3271487
50,669797.883965101,1.3270149
50,669798.883963879,1.3270149
50,669799.883962657,1.3271296
50,669800.883961435,1.3271677
50,669801.883960214,1.3270723
50,669802.883958992,1.3271296
50,669803.88395777,1.3270723
50,669804.883956548,1.3271487
50,669805.883955326,1.3270913
50,669806.883954104,1.3270913
50,669807.883952882,1.3271296
50,669808.88395166,1.3271487
50,669809.883950438,1.3271104
50,669810.883949216,1.327034
50,669811.883947995,1.3271296
50,669812.883946773,1.3270149
50,669813.883945551,1.3271487
50,669814.883944329,1.3270913
50,669815.883943107,1.3270913
50,669816.883941885,1.3271868
50,669817.883940663,1.3272442
50,669818.883939441,1.3271487
50,669819.883938219,1.3270913
50,669820.883936998,1.3271487
50,669821.883935776,1.3271104
50,669822.883934554,1.3272251
50,669823.883933332,1.3271487
50,669824.88393211,1.3271487
50,669825.883930888,1.3272824
50,669826.883929666,1.3271487
50,669827.883928444,1.3271487
50,669828.883927222,1.3271296
50,669829.883926,1.3271296
50,669830.883924779,1.3273779
50,669831.883923557,1.3271487
50,669832.883922335,1.3271868
50,669833.883921113,1.3271487
50,669834.883919891,1.3273015
50,669835.883918669,1.3272442
50,669836.883917447,1.3273206
50,669837.883916225,1.3272824
50,669838.883915003,1.3272632
50,669839.883913781,1.327206
50,669840.88391256,1.3273015
50,669841.883911338,1.3273015
50,669842.883910116,1.3273015
50,669843.883908894,1.327206
50,669844.883907672,1.3271868
50,669845.88390645,1.3272442
50,669846.883905228,1.3273396
50,669847.883904006,1.3271677
50,669848.883902784,1.3272442
50,669849.883901563,1.3272251
50,669850.883900341,1.3272442
50,669851.883899119,1.3273206
50,669852.883897897,1.3273396
50,669853.883896675,1.3272442
50,669854.883895453,1.3273396
50,669855.883894231,1.3272251
50,669856.883893009,1.3272824
50,669857.883891787,1.3271487
50,669858.883890565,1.3273015
50,669859.883889344,1.3273206
50,669860.883888122,1.3272632
50,669861.8838869,1.3272442
50,669862.883885678,1.327397
50,669863.883884456,1.3274161
50,669864.883883234,1.3272442
50,669865.883882012,1.3274925
50,669866.88388079,1.3272824
50,669867.883879568,1.3272632
50,669868.883878347,1.3273396
50,669869.883877125,1.3273396
50,669870.883875903,1.327206
50,669871.883874681,1.3274161
50,669872.883873459,1.3273396
50,669873.883872237,1.3272632
50,669874.883871015,1.3274543
50,669875.883869793,1.3274734
50,669876.883868571,1.3273779
50,669877.883867349,1.3274543
50,669878.883866128,1.3274161
50,669879.883864906,1.3273779
50,669880.883863684,1.3273015
50,669881.883862462,1.3274353
50,669882.88386124,1.3274925
50,669883.883860018,1.3273588
50,669884.883858796,1.3274161
50,669885.883857574,1.3273206
50,669886.883856352,1.3273588
50,669887.883855131,1.3273396
50,669888.883853909,1.3274161
50,669889.883852687,1.3274734
50,669890.883851465,1.327397
50,669891.883850243,1.3274353
50,669892.883849021,1.3273779
50,669893.883847799,1.3273588
50,669894.883846577,1.3274353
50,669895.883845355,1.3273588
50,669896.883844133,1.3274734
50,669897.883842912,1.3274925
50,669898.88384169,1.3273396
50,669899.883840468,1.3274543
50,669900.883839246,1.3275117
50,669901.883838024,1.3273206
50,669902.883836802,1.3274161
50,669903.88383558,1.3273779
50,669904.883834358,1.3273779
50,669905.883833136,1.3274734
50,669906.883831915,1.3274734
50,669907.883830693,1.3276072
50,669908.883829471,1.3274925
50,669909.883828249,1.3274734
50,669910.883827027,1.3275307
50,669911.883825805,1.327397
50,669912.883824583,1.3276072
50,669913.883823361,1.3274734
50,669914.883822139,1.3274353
50,669915.883820917,1.3274925
50,669916.883819696,1.3274353
50,669917.883818474,1.3274543
50,669918.883817252,1.3273779
50,669919.88381603,1.3275307
50,669920.883814808,1.3274353
50,669921.883813586,1.3274353
50,669922.883812364,1.3276453
50,669923.883811142,1.3275117
50,669924.88380992,1.3274734
50,669925.883808699,1.3274734
50,669926.883807477,1.3275689
50,669927.883806255,1.3275307
50,669928.883805033,1.3275117
50,669929.883803811,1.3274543
50,669930.883802589,1.3275881
50,669931.883801367,1.3276072
50,669932.883800145,1.3275117
50,669933.883798923,1.3275689
50,669934.883797701,1.3275498
50,669935.88379648,1.3275689
50,669936.883795258,1.3274925
50,669937.883794036,1.3275498
50,669938.883792814,1.3276262
50,669939.883791592,1.3276453
50,669940.88379037,1.3275307
50,669941.883789148,1.3275307
50,669942.883787926,1.3275307
50,669943.883786704,1.3276453
50,669944.883785482,1.3275307
50,669945.883784261,1.3275307
50,669946.883783039,1.3275498
50,669947.883781817,1.3276072
50,669948.883780595,1.3276072
50,669949.883779373,1.3275498
50,669950.883778151,1.3275689
50,669951.883776929,1.3275498
50,669952.883775707,1.3275689
50,669953.883774485,1.3276262
50,669954.883773264,1.3276262
50,669955.883772042,1.3276453
50,669956.88377082,1.3274734
50,669957.883769598,1.3276645
50,669958.883768376,1.3274543
50,669959.883767154,1.3277791
50,669960.883765932,1.3276262
50,669961.88376471,1.3276836
50,669962.883763488,1.3276645
50,669963.883762266,1.3274353
50,669964.883761045,1.3276262
50,669965.883759823,1.3277217
50,669966.883758601,1.3276453
50,669967.883757379,1.3276645
50,669968.883756157,1.3274925
50,669969.883754935,1.3276262
50,669970.883753713,1.3276836
50,669971.883752491,1.32776
50,669972.883751269,1.3276645
50,669973.883750048,1.3278364
50,669974.883748826,1.3275881
50,669975.883747604,1.3276836
50,669976.883746382,1.3276453
50,669977.88374516,1.3275881
50,669978.883743938,1.3277409
50,669979.883742716,1.3277217
50,669980.883741494,1.3277217
50,669981.883740272,1.3277026
50,669982.88373905,1.3277409
50,669983.883737829,1.3276645
50,669984.883736607,1.3277026
50,669985.883735385,1.3277217
50,669986.883734163,1.32776
50,669987.883732941,1.3277217
50,669988.883731719,1.3277026
50,669989.883730497,1.3276645
50,669990.883729275,1.3276453
50,669991.883728053,1.3276836
50,669992.883726832,1.3276645
50,669993.88372561,1.3275881
50,669994.883724388,1.3277217
50,669995.883723166,1.3276262
50,669996.883721944,1.3277409
50,669997.883720722,1.3276836
50,669998.8837195,1.32776
50,669999.883718278,1.3277791
50,670000.883717056,1.3277026
50,670001.883715834,1.3276645
50,670002.883714613,1.3277791
50,670003.883713391,1.32776
50,670004.883712169,1.3276836
50,670005.883710947,1.3277791
50,670006.883709725,1.32776
50,670007.883708503,1.3278555
50,670008.883707281,1.3277217
50,670009.883706059,1.3277981
50,670010.883704837,1.32776
50,670011.883703616,1.32776
50,670012.883702394,1.3277981
50,670013.883701172,1.3277981
50,670014.88369995,1.3276645
50,670015.883698728,1.32776
50,670016.883697506,1.3277409
50,670017.883696284,1.3278173
50,670018.883695062,1.3277409
50,670019.88369384,1.3277981
50,670020.883692618,1.3277026
50,670021.883691397,1.3277981
50,670022.883690175,1.3278173
50,670023.883688953,1.3278937
50,670024.883687731,1.3277981
50,670025.883686509,1.3278173
50,670026.883685287,1.3277217
50,670027.883684065,1.3277981
50,670028.883682843,1.3277981
50,670029.883681621,1.3277981
50,670030.8836804,1.3276836
50,670031.883679178,1.3278937
50,670032.883677956,1.3277409
50,670033.883676734,1.3278937
50,670034.883675512,1.3278937
50,670035.88367429,1.3278745
50,670036.883673068,1.3278364
50,670037.883671846,1.3278555
50,670038.883670624,1.3277026
50,670039.883669402,1.3280656
50,670040.883668181,1.3279319
50,670041.883666959,1.3277791
50,670042.883665737,1.32776
50,670043.883664515,1.3276836
50,670044.883663293,1.3278745
50,670045.883662071,1.3278364
50,670046.883660849,1.3279128
50,670047.883659627,1.3278745
50,670048.883658405,1.3277791
50,670049.883657183,1.3279128
50,670050.883655962,1.3277791
50,670051.88365474,1.3277409
50,670052.883653518,1.3277791
50,670053.883652296,1.3279319
50,670054.883651074,1.3278745
50,670055.883649852,1.3278745
50,670056.88364863,1.3277981
50,670057.883647408,1.3278937
50,670058.883646186,1.3278937
50,670059.883644965,1.3279128
50,670060.883643743,1.3278937
50,670061.883642521,1.3278364
50,670062.883641299,1.327951
50,670063.883640077,1.327951
50,670064.883638855,1.327951
50,670065.883637633,1.3279319
50,670066.883636411,1.3278937
50,670067.883635189,1.3277981
50,670068.883633967,1.3278555
50,670069.883632746,1.3278173
50,670070.883631524,1.3278555
50,670071.883630302,1.3280466
50,670072.88362908,1.3279128
50,670073.883627858,1.3280847
50,670074.883626636,1.3280274
50,670075.883625414,1.3279892
50,670076.883624192,1.3279128
50,670077.88362297,1.3279892
50,670078.883621749,1.3279701
50,670079.883620527,1.327951
50,670080.883619305,1.3278937
50,670081.883618083,1.3279319
50,670082.883616861,1.3280847
50,670083.883615639,1.3278745
50,670084.883614417,1.3280083
50,670085.883613195,1.3279319
50,670086.883611973,1.327951
50,670087.883610751,1.3278745
50,670088.88360953,1.3280083
50,670089.883608308,1.327951
50,670090.883607086,1.3279701
50,670091.883605864,1.3280466
50,670092.883604642,1.3279701
50,670093.88360342,1.3279319
50,670094.883602198,1.327951
50,670095.883600976,1.3280083
50,670096.883599754,1.3278937
50,670097.883598533,1.3278937
50,670098.883597311,1.3280656
50,670099.883596089,1.3279319
50,670100.883594867,1.3280656
50,670101.883593645,1.3280083
50,670102.883592423,1.3280656
50,670103.883591201,1.3280466
50,670104.883589979,1.3279701
50,670105.883588757,1.3279128
50,670106.883587535,1.3279892
50,670107.883586314,1.328123
50,670108.883585092,1.3279892
50,670109.88358387,1.3279319
50,670110.883582648,1.3279892
50,670111.883581426,1.3280274
50,670112.883580204,1.3280656
50,670113.883578982,1.3280083
50,670114.88357776,1.328142
50,670115.883576538,1.328142
50,670116.883575317,1.3280274
50,670117.883574095,1.3280083
50,670118.883572873,1.3280466
50,670119.883571651,1.3280466
50,670120.883570429,1.3280274
50,670121.883569207,1.3280274
50,670122.883567985,1.327951
50,670123.883566763,1.328123
50,670124.883565541,1.3280656
50,670125.883564319,1.328142
50,670126.883563098,1.3280847
50,670127.883561876,1.3280656
50,670128.883560654,1.328123
50,670129.883559432,1.328142
50,670130.88355821,1.3280847
50,670131.883556988,1.3280656
50,670132.883555766,1.3280466
50,670133.883554544,1.3281611
50,670134.883553322,1.3280083
50,670135.883552101,1.3281802
50,670136.883550879,1.3280274
50,670137.883549657,1.3280466
50,670138.883548435,1.328123
50,670139.883547213,1.328123
50,670140.883545991,1.3280656
50,670141.883544769,1.3280656
50,670142.883543547,1.3281038
50,670143.883542325,1.3280274
50,670144.883541103,1.3280656
50,670145.883539882,1.328123
50,670146.88353866,1.3280466
50,670147.883537438,1.3281994
50,670148.883536216,1.328123
50,670149.883534994,1.3280656
50,670150.883533772,1.3281611
50,670151.88353255,1.3281038
50,670152.883531328,1.3281038
50,670153.883530106,1.3282375
50,670154.883528885,1.328123
50,670155.883527663,1.3281994
50,670156.883526441,1.3281611
50,670157.883525219,1.3282566
50,670158.883523997,1.3281802
50,670159.883522775,1.3281038
50,670160.883521553,1.3281994
50,670161.883520331,1.3280656
50,670162.883519109,1.3281994
50,670163.883517887,1.3283521
50,670164.883516666,1.3281802
50,670165.883515444,1.328123
50,670166.883514222,1.3282185
50,670167.883513,1.3281802
50,670168.883511778,1.3281994
50,670169.883510556,1.3281994
50,670170.883509334,1.328142
50,670171.883508112,1.3282375
50,670172.88350689,1.3282375
50,670173.883505668,1.3281802
50,670174.883504447,1.328123
50,670175.883503225,1.3281802
50,670176.883502003,1.3280656
50,670177.883500781,1.3281611
50,670178.883499559,1.3281994
50,670179.883498337,1.3282758
50,670180.883497115,1.3282566
50,670181.883495893,1.3282185
50,670182.883494671,1.3281994
50,670183.88349345,1.328123
50,670184.883492228,1.328123
50,670185.883491006,1.3282566
50,670186.883489784,1.3282185
50,670187.883488562,1.3282375
50,670188.88348734,1.3282566
50,670189.883486118,1.3282566
50,670190.883484896,1.3283521
50,670191.883483674,1.3282566
50,670192.883482452,1.3283139
50,670193.883481231,1.3282758
50,670194.883480009,1.3281994
50,670195.883478787,1.3281802
50,670196.883477565,1.3283139
50,670197.883476343,1.328142
50,670198.883475121,1.3282758
50,670199.883473899,1.3283713
50,670200.883472677,1.3282375
50,670201.883471455,1.3282758
50,670202.883470234,1.3282566
50,670203.883469012,1.3283904
50,670204.88346779,1.3283521
50,670205.883466568,1.3283904
50,670206.883465346,1.328123
50,670207.883464124,1.3283713
50,670208.883462902,1.3282375
50,670209.88346168,1.3283139
50,670210.883460458,1.3283139
50,670211.883459236,1.3282949
50,670212.883458015,1.3282375
50,670213.883456793,1.3282566
50,670214.883455571,1.3281994
50,670215.883454349,1.3282758
50,670216.883453127,1.3281802
50,670217.883451905,1.3281994
50,670218.883450683,1.3282949
50,670219.883449461,1.328333
50,670220.883448239,1.3284094
50,670221.883447018,1.3284094
50,670222.883445796,1.3284285
50,670223.883444574,1.3283904
50,670224.883443352,1.3283521
50,670225.88344213,1.328333
50,670226.883440908,1.3283713
50,670227.883439686,1.3282566
50,670228.883438464,1.3284477
50,670229.883437242,1.328333
50,670230.88343602,1.3281994
50,670231.883434799,1.3283904
50,670232.883433577,1.3284668
50,670233.883432355,1.3284477
50,670234.883431133,1.3282949
50,670235.883429911,1.3284858
50,670236.883428689,1.3283713
50,670237.883427467,1.3283904
50,670238.883426245,1.3282375
50,670239.883425023,1.328333
50,670240.883423802,1.3283713
50,670241.88342258,1.3283713
50,670242.883421358,1.3285623
50,670243.883420136,1.3282758
50,670244.883418914,1.3284285
50,670245.883417692,1.3282758
50,670246.88341647,1.3282758
50,670247.883415248,1.3285241
50,670248.883414026,1.3282949
50,670249.883412804,1.3285241
50,670250.883411583,1.3283713
50,670251.883410361,1.3282949
50,670252.883409139,1.3283904
50,670253.883407917,1.3283521
50,670254.883406695,1.3284858
50,670255.883405473,1.3283713
50,670256.883404251,1.3284858
50,670257.883403029,1.3284285
50,670258.883401807,1.3283713
50,670259.883400586,1.3284477
50,670260.883399364,1.3283713
50,670261.883398142,1.3284094
50,670262.88339692,1.3284477
50,670263.883395698,1.3285241
50,670264.883394476,1.3283139
50,670265.883393254,1.3284477
50,670266.883392032,1.3284094
50,670267.88339081,1.3284285
50,670268.883389588,1.3284285
50,670269.883388367,1.3285049
50,670270.883387145,1.3285432
50,670271.883385923,1.3284668
50,670272.883384701,1.3284094
50,670273.883383479,1.3283904
50,670274.883382257,1.3284285
50,670275.883381035,1.3284858
50,670276.883379813,1.3284285
50,670277.883378591,1.3285623
50,670278.883377369,1.3283713
50,670279.883376148,1.3284858
50,670280.883374926,1.3284285
50,670281.883373704,1.3284285
50,670282.883372482,1.3283521
50,670283.88337126,1.3284094
50,670284.883370038,1.3285623
50,670285.883368816,1.328333
50,670286.883367594,1.3285623
50,670287.883366372,1.3284285
50,670288.883365151,1.3285049
50,670289.883363929,1.3285241
50,670290.883362707,1.3285623
50,670291.883361485,1.3285813
50,670292.883360263,1.3284668
50,670293.883359041,1.3284668
50,670294.883357819,1.3284477
50,670295.883356597,1.3285241
50,670296.883355375,1.3285813
50,670297.883354153,1.3285049
50,670298.883352932,1.3283713
50,670299.88335171,1.3283713
50,670300.883350488,1.3285241
50,670301.883349266,1.3284668
50,670302.883348044,1.3285813
50,670303.883346822,1.3286387
50,670304.8833456,1.3285623
50,670305.883344378,1.3286577
50,670306.883343156,1.3284477
50,670307.883341935,1.3284858
50,670308.883340713,1.3284858
50,670309.883339491,1.3285432
50,670310.883338269,1.3284668
50,670311.883337047,1.3285813
50,670312.883335825,1.3285623
50,670313.883334603,1.3285241
50,670314.883333381,1.3284858
50,670315.883332159,1.3284858
50,670316.883330937,1.3285049
50,670317.883329716,1.3286196
50,670318.883328494,1.3284858
50,670319.883327272,1.3284668
50,670320.88332605,1.3285813
50,670321.883324828,1.3286387
50,670322.883323606,1.3285813
50,670323.883322384,1.3285623
50,670324.883321162,1.3284477
50,670325.88331994,1.3286005
50,670326.883318719,1.3284858
50,670327.883317497,1.3285049
50,670328.883316275,1.3285432
50,670329.883315053,1.3285432
50,670330.883313831,1.3285623
50,670331.883312609,1.3286005
50,670332.883311387,1.3285432
